success,timeout,failed_images,failed_audio,failed_video,screen_id,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,ppt_id,age,race,ethnicity,gender,other_countries,prev_study,exp_duration,view_history,rt,stimulus,response,phase,order,set,effect,t_high,category,d1_best,d2_best,d1_worst1,d2_worst1,d1_worst2,d2_worst2,first_dim,d1_t,d1_c,d1_d,d2_t,d2_c,d2_d,d1_name,d2_name,strategy_response,question_order
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,76,1034718,0.0-4.0-0.36,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,null,<p></p>,null,choice,dct,trinary,attraction,1,televisions,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,77,1037183,0.0-4.0-1.36,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,2459,NA,"{""product_choice"":""B""}",choice,dct,trinary,attraction,1,televisions,null,null,null,null,null,null,1,60,50,60,50,60,40,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,78,1037488,0.0-4.0-0.37,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,null,<p></p>,null,choice,dtc,trinary,attraction,1,washing machines,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,79,1039723,0.0-4.0-1.37,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,2230,NA,"{""product_choice"":""A""}",choice,dtc,trinary,attraction,1,washing machines,null,null,null,null,null,null,2,60,50,60,50,60,40,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,80,1040028,0.0-4.0-0.38,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,null,<p></p>,null,choice,dtc,trinary,repulsion_A,1,laptops,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,81,1042104,0.0-4.0-1.38,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,2071,NA,"{""product_choice"":""B""}",choice,dtc,trinary,repulsion_A,1,laptops,null,null,null,null,null,null,2,100,90,100,30,40,20,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,82,1042410,0.0-4.0-0.39,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,null,<p></p>,null,choice,bww,trinary,catch,null,washing machines,80,75,15,5,25,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,83,1043766,0.0-4.0-1.39,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,1350,NA,"{""product_choice"":""C""}",choice,bww,trinary,catch,null,washing machines,80,75,15,5,25,10,2,null,null,null,null,null,null,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,84,1044072,0.0-4.0-0.40,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,null,<p></p>,null,choice,tcd,trinary,repulsion_B,1,washing machines,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,85,1045221,0.0-4.0-1.40,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,1143,NA,"{""product_choice"":""C""}",choice,tcd,trinary,repulsion_B,1,washing machines,null,null,null,null,null,null,2,90,100,80,40,30,40,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,86,1045528,0.0-4.0-0.41,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,null,<p></p>,null,choice,tcd,trinary,repulsion_A,2,laptops,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,87,1051686,0.0-4.0-1.41,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,6147,NA,"{""product_choice"":""B""}",choice,tcd,trinary,repulsion_A,2,laptops,null,null,null,null,null,null,2,30,40,20,100,90,100,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,88,1051992,0.0-4.0-0.42,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,null,<p></p>,null,choice,dtc,trinary,repulsion_A,1,televisions,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,89,1055436,0.0-4.0-1.42,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,3438,NA,"{""product_choice"":""C""}",choice,dtc,trinary,repulsion_A,1,televisions,null,null,null,null,null,null,2,100,90,100,30,40,20,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,90,1055742,0.0-4.0-0.43,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,null,<p></p>,null,choice,dtc,trinary,repulsion_B,1,laptops,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,91,1057919,0.0-4.0-1.43,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,2171,NA,"{""product_choice"":""C""}",choice,dtc,trinary,repulsion_B,1,laptops,null,null,null,null,null,null,2,90,100,80,40,30,40,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,post_trials_message,html-button-response,92,1060482,0.0-5.0,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,2555,<p> <b>Thank you for your patience!</b></p><p>  The study will be done after completing a brief form. </p>,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,survey_message,survey-text,93,1100561,0.0-6.0,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,40053,NA,"{""Q0"":""i just chose the smartest answers""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,i just chose the smartest answers,NA
NA,NA,NA,NA,NA,demo_age,survey-text,94,1104938,0.0-7.0,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,4363,NA,"{""Q0"":""19""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,demo_race,survey-multi-select,95,1107865,0.0-8.0,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,2918,NA,"{""Q0"":[""Black or African-American""]}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[0]
NA,NA,NA,NA,NA,demo_ethnicity_gender,survey-multi-choice,96,1118671,0.0-9.0,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,10798,NA,"{""Q0"":""No"",""Q1"":""Male""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[0,1]"
NA,NA,NA,NA,NA,demo_countries,survey-text,97,1136396,0.0-10.0,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,17717,NA,"{""Q0"":""NA""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,demo_prev_study,survey-multi-choice,98,1167683,0.0-11.0,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,31281,NA,"{""Q0"":""No""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[0]
NA,NA,NA,NA,NA,post_survey_message,html-keyboard-response,99,1259366,0.0-12.0,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,91675,NA,j,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,debrief,image-keyboard-response,100,1267099,0.0-13.0,342,1,2025-05-09T01:04:42Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",Macintosh,Safari,15.6.1,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=57294,en-us,5atln9vmtaweeko,19,"[""Black or African-American""]",No,Male,NA,No,1088642,NA,7682,Judg_choice_debrief.png,p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
