success,timeout,failed_images,failed_audio,failed_video,screen_id,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,ppt_id,age,race,ethnicity,gender,other_countries,prev_study,exp_duration,view_history,rt,stimulus,response,phase,order,set,effect,t_high,category,d1_best,d2_best,d1_worst1,d2_worst1,d1_worst2,d2_worst2,first_dim,d1_t,d1_c,d1_d,d2_t,d2_c,d2_d,d1_name,d2_name,strategy_response,question_order
TRUE,FALSE,[],[],[],img preload,preload,0,326,0.0-0.0,211,1,2025-05-05T22:51:28Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",Macintosh,Chrome,122.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=51129,"en-US,en;q=0.9",g3q7bzl9kx5vj1k,20,"[""White""]",No,Female,"NA
",No,395874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,computer_message,instructions,1,2217,0.0-1.0,211,1,2025-05-05T22:51:28Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",Macintosh,Chrome,122.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=51129,"en-US,en;q=0.9",g3q7bzl9kx5vj1k,20,"[""White""]",No,Female,"NA
",No,395874,"[{""page_index"":0,""viewing_time"":1890}]",1890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,fullscreen,2,5371,0.0-2.0,211,1,2025-05-05T22:51:28Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",Macintosh,Chrome,122.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=51129,"en-US,en;q=0.9",g3q7bzl9kx5vj1k,20,"[""White""]",No,Female,"NA
",No,395874,NA,2148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_instructions,instructions,3,43500,0.0-3.0,211,1,2025-05-05T22:51:28Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",Macintosh,Chrome,122.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=51129,"en-US,en;q=0.9",g3q7bzl9kx5vj1k,20,"[""White""]",No,Female,"NA
",No,395874,"[{""page_index"":0,""viewing_time"":1628},{""page_index"":1,""viewing_time"":3200},{""page_index"":2,""viewing_time"":4534},{""page_index"":3,""viewing_time"":4684},{""page_index"":4,""viewing_time"":2817},{""page_index"":5,""viewing_time"":16750},{""page_index"":6,""viewing_time"":4517}]",38129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,4,43807,0.0-4.0-0.0,211,1,2025-05-05T22:51:28Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",Macintosh,Chrome,122.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=51129,"en-US,en;q=0.9",g3q7bzl9kx5vj1k,20,"[""White""]",No,Female,"NA
",No,395874,NA,null,<p></p>,null,choice,bw,binary,catch,null,televisions,60,55,30,5,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,5,49236,0.0-4.0-1.0,211,1,2025-05-05T22:51:28Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",Macintosh,Chrome,122.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=51129,"en-US,en;q=0.9",g3q7bzl9kx5vj1k,20,"[""White""]",No,Female,"NA
",No,395874,NA,5421,NA,"{""product_choice"":""A""}",choice,bw,binary,catch,null,televisions,60,55,30,5,null,null,1,null,null,null,null,null,null,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,6,49539,0.0-4.0-0.1,211,1,2025-05-05T22:51:28Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",Macintosh,Chrome,122.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=51129,"en-US,en;q=0.9",g3q7bzl9kx5vj1k,20,"[""White""]",No,Female,"NA
",No,395874,NA,null,<p></p>,null,choice,wwb,trinary,catch,null,televisions,90,60,5,35,5,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,7,55583,0.0-4.0-1.1,211,1,2025-05-05T22:51:28Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",Macintosh,Chrome,122.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=51129,"en-US,en;q=0.9",g3q7bzl9kx5vj1k,20,"[""White""]",No,Female,"NA
",No,395874,NA,6040,NA,"{""product_choice"":""C""}",choice,wwb,trinary,catch,null,televisions,90,60,5,35,5,10,1,null,null,null,null,null,null,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,8,55887,0.0-4.0-0.2,211,1,2025-05-05T22:51:28Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",Macintosh,Chrome,122.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=51129,"en-US,en;q=0.9",g3q7bzl9kx5vj1k,20,"[""White""]",No,Female,"NA
",No,395874,NA,null,<p></p>,null,choice,tc,binary,repulsion,1,washing machines,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,9,68266,0.0-4.0-1.2,211,1,2025-05-05T22:51:28Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",Macintosh,Chrome,122.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=51129,"en-US,en;q=0.9",g3q7bzl9kx5vj1k,20,"[""White""]",No,Female,"NA
",No,395874,NA,12376,NA,"{""product_choice"":""B""}",choice,tc,binary,repulsion,1,washing machines,null,null,null,null,null,null,1,100,90,null,30,40,null,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,10,68569,0.0-4.0-0.3,211,1,2025-05-05T22:51:28Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",Macintosh,Chrome,122.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=51129,"en-US,en;q=0.9",g3q7bzl9kx5vj1k,20,"[""White""]",No,Female,"NA
",No,395874,NA,null,<p></p>,null,choice,bw,binary,catch,null,laptops,75,65,40,45,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,11,74166,0.0-4.0-1.3,211,1,2025-05-05T22:51:28Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",Macintosh,Chrome,122.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=51129,"en-US,en;q=0.9",g3q7bzl9kx5vj1k,20,"[""White""]",No,Female,"NA
",No,395874,NA,5593,NA,"{""product_choice"":""A""}",choice,bw,binary,catch,null,laptops,75,65,40,45,null,null,1,null,null,null,null,null,null,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,12,74469,0.0-4.0-0.4,211,1,2025-05-05T22:51:28Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",Macintosh,Chrome,122.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=51129,"en-US,en;q=0.9",g3q7bzl9kx5vj1k,20,"[""White""]",No,Female,"NA
",No,395874,NA,null,<p></p>,null,choice,dct,trinary,attraction,1,microwave ovens,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,13,87083,0.0-4.0-1.4,211,1,2025-05-05T22:51:28Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",Macintosh,Chrome,122.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=51129,"en-US,en;q=0.9",g3q7bzl9kx5vj1k,20,"[""White""]",No,Female,"NA
",No,395874,NA,12611,NA,"{""product_choice"":""B""}",choice,dct,trinary,attraction,1,microwave ovens,null,null,null,null,null,null,1,60,50,60,50,60,40,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,14,87389,0.0-4.0-0.5,211,1,2025-05-05T22:51:28Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",Macintosh,Chrome,122.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=51129,"en-US,en;q=0.9",g3q7bzl9kx5vj1k,20,"[""White""]",No,Female,"NA
",No,395874,NA,null,<p></p>,null,choice,tdc,trinary,repulsion_B,2,televisions,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,15,95199,0.0-4.0-1.5,211,1,2025-05-05T22:51:28Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",Macintosh,Chrome,122.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=51129,"en-US,en;q=0.9",g3q7bzl9kx5vj1k,20,"[""White""]",No,Female,"NA
",No,395874,NA,7805,NA,"{""product_choice"":""A""}",choice,tdc,trinary,repulsion_B,2,televisions,null,null,null,null,null,null,1,40,30,40,90,100,80,Screen size,Average lifespan,NA,NA
