success,timeout,failed_images,failed_audio,failed_video,screen_id,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,ppt_id,age,race,ethnicity,gender,other_countries,prev_study,exp_duration,view_history,rt,stimulus,response,phase,order,set,effect,t_high,category,d1_best,d2_best,d1_worst1,d2_worst1,d1_worst2,d2_worst2,first_dim,d1_t,d1_c,d1_d,d2_t,d2_c,d2_d,d1_name,d2_name,strategy_response,question_order
TRUE,FALSE,[],[],[],img preload,preload,0,187,0.0-0.0,225,1,2025-05-06T02:36:10Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",Macintosh,Safari,16.6,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=55384,"en-US,en;q=0.9",40qnnygq0fwr02z,18,"[""White""]",No,Female,"England -12 years
america - 6 years",No,365715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,computer_message,instructions,1,3129,0.0-1.0,225,1,2025-05-06T02:36:10Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",Macintosh,Safari,16.6,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=55384,"en-US,en;q=0.9",40qnnygq0fwr02z,18,"[""White""]",No,Female,"England -12 years
america - 6 years",No,365715,"[{""page_index"":0,""viewing_time"":2940}]",2940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,fullscreen,2,5117,0.0-2.0,225,1,2025-05-06T02:36:10Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",Macintosh,Safari,16.6,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=55384,"en-US,en;q=0.9",40qnnygq0fwr02z,18,"[""White""]",No,Female,"England -12 years
america - 6 years",No,365715,NA,982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_instructions,instructions,3,36280,0.0-3.0,225,1,2025-05-06T02:36:10Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",Macintosh,Safari,16.6,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=55384,"en-US,en;q=0.9",40qnnygq0fwr02z,18,"[""White""]",No,Female,"England -12 years
america - 6 years",No,365715,"[{""page_index"":0,""viewing_time"":1308},{""page_index"":1,""viewing_time"":2821},{""page_index"":2,""viewing_time"":5400},{""page_index"":3,""viewing_time"":3280},{""page_index"":4,""viewing_time"":3250},{""page_index"":5,""viewing_time"":11335},{""page_index"":6,""viewing_time"":3767}]",31161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,4,36587,0.0-4.0-0.0,225,1,2025-05-06T02:36:10Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",Macintosh,Safari,16.6,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=55384,"en-US,en;q=0.9",40qnnygq0fwr02z,18,"[""White""]",No,Female,"England -12 years
america - 6 years",No,365715,NA,null,<p></p>,null,choice,tdc,trinary,attraction,1,televisions,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,5,47149,0.0-4.0-1.0,225,1,2025-05-06T02:36:10Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",Macintosh,Safari,16.6,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=55384,"en-US,en;q=0.9",40qnnygq0fwr02z,18,"[""White""]",No,Female,"England -12 years
america - 6 years",No,365715,NA,10555,NA,"{""product_choice"":""C""}",choice,tdc,trinary,attraction,1,televisions,null,null,null,null,null,null,1,60,50,60,50,60,40,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,6,47452,0.0-4.0-0.1,225,1,2025-05-06T02:36:10Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",Macintosh,Safari,16.6,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=55384,"en-US,en;q=0.9",40qnnygq0fwr02z,18,"[""White""]",No,Female,"England -12 years
america - 6 years",No,365715,NA,null,<p></p>,null,choice,dct,trinary,repulsion_A,2,washing machines,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,7,57268,0.0-4.0-1.1,225,1,2025-05-06T02:36:10Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",Macintosh,Safari,16.6,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=55384,"en-US,en;q=0.9",40qnnygq0fwr02z,18,"[""White""]",No,Female,"England -12 years
america - 6 years",No,365715,NA,9814,NA,"{""product_choice"":""B""}",choice,dct,trinary,repulsion_A,2,washing machines,null,null,null,null,null,null,2,30,40,20,100,90,100,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,8,57571,0.0-4.0-0.2,225,1,2025-05-06T02:36:10Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",Macintosh,Safari,16.6,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=55384,"en-US,en;q=0.9",40qnnygq0fwr02z,18,"[""White""]",No,Female,"England -12 years
america - 6 years",No,365715,NA,null,<p></p>,null,choice,tcd,trinary,repulsion_A,1,laptops,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,9,63599,0.0-4.0-1.2,225,1,2025-05-06T02:36:10Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",Macintosh,Safari,16.6,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=55384,"en-US,en;q=0.9",40qnnygq0fwr02z,18,"[""White""]",No,Female,"England -12 years
america - 6 years",No,365715,NA,6025,NA,"{""product_choice"":""B""}",choice,tcd,trinary,repulsion_A,1,laptops,null,null,null,null,null,null,2,100,90,100,30,40,20,Processing speed,Memory (RAM),NA,NA
