success,timeout,failed_images,failed_audio,failed_video,screen_id,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,ppt_id,age,race,ethnicity,gender,other_countries,prev_study,exp_duration,view_history,rt,stimulus,response,phase,order,set,effect,t_high,category,d1_best,d2_best,d1_worst1,d2_worst1,d1_worst2,d2_worst2,first_dim,d1_t,d1_c,d1_d,d2_t,d2_c,d2_d,d1_name,d2_name,strategy_response,question_order
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,10,70707,0.0-4.0-0.3,314,1,2025-05-08T14:33:58Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47912,"en-US,en;q=0.9",ufvtzbsp1ag4xd4,22,"[""Black or African-American""]",No,Female,"Uganda for 5 years
Kenya for 1 year",I'm not sure,327601.7999999523,NA,null,<p></p>,null,choice,wbw,trinary,catch,null,televisions,75,50,15,10,30,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,11,84021,0.0-4.0-1.3,314,1,2025-05-08T14:33:58Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47912,"en-US,en;q=0.9",ufvtzbsp1ag4xd4,22,"[""Black or African-American""]",No,Female,"Uganda for 5 years
Kenya for 1 year",I'm not sure,327601.7999999523,NA,13310,NA,"{""product_choice"":""C""}",choice,wbw,trinary,catch,null,televisions,75,50,15,10,30,45,1,null,null,null,null,null,null,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,12,84325,0.0-4.0-0.4,314,1,2025-05-08T14:33:58Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47912,"en-US,en;q=0.9",ufvtzbsp1ag4xd4,22,"[""Black or African-American""]",No,Female,"Uganda for 5 years
Kenya for 1 year",I'm not sure,327601.7999999523,NA,null,<p></p>,null,choice,ct,binary,attraction,NA,washing machines,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,13,94570,0.0-4.0-1.4,314,1,2025-05-08T14:33:58Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47912,"en-US,en;q=0.9",ufvtzbsp1ag4xd4,22,"[""Black or African-American""]",No,Female,"Uganda for 5 years
Kenya for 1 year",I'm not sure,327601.7999999523,NA,10242,NA,"{""product_choice"":""A""}",choice,ct,binary,attraction,NA,washing machines,null,null,null,null,null,null,2,60,50,null,50,60,null,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,14,94873,0.0-4.0-0.5,314,1,2025-05-08T14:33:58Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47912,"en-US,en;q=0.9",ufvtzbsp1ag4xd4,22,"[""Black or African-American""]",No,Female,"Uganda for 5 years
Kenya for 1 year",I'm not sure,327601.7999999523,NA,null,<p></p>,null,choice,bww,trinary,catch,null,microwave ovens,70,65,45,30,45,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,15,101770,0.0-4.0-1.5,314,1,2025-05-08T14:33:58Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47912,"en-US,en;q=0.9",ufvtzbsp1ag4xd4,22,"[""Black or African-American""]",No,Female,"Uganda for 5 years
Kenya for 1 year",I'm not sure,327601.7999999523,NA,6895,NA,"{""product_choice"":""A""}",choice,bww,trinary,catch,null,microwave ovens,70,65,45,30,45,15,1,null,null,null,null,null,null,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,16,102073,0.0-4.0-0.6,314,1,2025-05-08T14:33:58Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47912,"en-US,en;q=0.9",ufvtzbsp1ag4xd4,22,"[""Black or African-American""]",No,Female,"Uganda for 5 years
Kenya for 1 year",I'm not sure,327601.7999999523,NA,null,<p></p>,null,choice,ct,binary,repulsion,2,laptops,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,17,107455,0.0-4.0-1.6,314,1,2025-05-08T14:33:58Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47912,"en-US,en;q=0.9",ufvtzbsp1ag4xd4,22,"[""Black or African-American""]",No,Female,"Uganda for 5 years
Kenya for 1 year",I'm not sure,327601.7999999523,NA,5378,NA,"{""product_choice"":""A""}",choice,ct,binary,repulsion,2,laptops,null,null,null,null,null,null,1,30,40,null,100,90,null,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,18,107759,0.0-4.0-0.7,314,1,2025-05-08T14:33:58Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47912,"en-US,en;q=0.9",ufvtzbsp1ag4xd4,22,"[""Black or African-American""]",No,Female,"Uganda for 5 years
Kenya for 1 year",I'm not sure,327601.7999999523,NA,null,<p></p>,null,choice,tc,binary,repulsion,1,televisions,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,19,111353,0.0-4.0-1.7,314,1,2025-05-08T14:33:58Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47912,"en-US,en;q=0.9",ufvtzbsp1ag4xd4,22,"[""Black or African-American""]",No,Female,"Uganda for 5 years
Kenya for 1 year",I'm not sure,327601.7999999523,NA,3591,NA,"{""product_choice"":""B""}",choice,tc,binary,repulsion,1,televisions,null,null,null,null,null,null,1,100,90,null,30,40,null,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,20,111656,0.0-4.0-0.8,314,1,2025-05-08T14:33:58Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47912,"en-US,en;q=0.9",ufvtzbsp1ag4xd4,22,"[""Black or African-American""]",No,Female,"Uganda for 5 years
Kenya for 1 year",I'm not sure,327601.7999999523,NA,null,<p></p>,null,choice,ct,binary,repulsion,1,washing machines,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,21,114954,0.0-4.0-1.8,314,1,2025-05-08T14:33:58Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47912,"en-US,en;q=0.9",ufvtzbsp1ag4xd4,22,"[""Black or African-American""]",No,Female,"Uganda for 5 years
Kenya for 1 year",I'm not sure,327601.7999999523,NA,3295,NA,"{""product_choice"":""B""}",choice,ct,binary,repulsion,1,washing machines,null,null,null,null,null,null,2,100,90,null,30,40,null,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,22,115256,0.0-4.0-0.9,314,1,2025-05-08T14:33:58Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47912,"en-US,en;q=0.9",ufvtzbsp1ag4xd4,22,"[""Black or African-American""]",No,Female,"Uganda for 5 years
Kenya for 1 year",I'm not sure,327601.7999999523,NA,null,<p></p>,null,choice,dtc,trinary,repulsion_B,1,televisions,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,23,123354,0.0-4.0-1.9,314,1,2025-05-08T14:33:58Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47912,"en-US,en;q=0.9",ufvtzbsp1ag4xd4,22,"[""Black or African-American""]",No,Female,"Uganda for 5 years
Kenya for 1 year",I'm not sure,327601.7999999523,NA,8096,NA,"{""product_choice"":""B""}",choice,dtc,trinary,repulsion_B,1,televisions,null,null,null,null,null,null,1,90,100,80,40,30,40,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,24,123658,0.0-4.0-0.10,314,1,2025-05-08T14:33:58Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47912,"en-US,en;q=0.9",ufvtzbsp1ag4xd4,22,"[""Black or African-American""]",No,Female,"Uganda for 5 years
Kenya for 1 year",I'm not sure,327601.7999999523,NA,null,<p></p>,null,choice,tcd,trinary,repulsion_B,2,microwave ovens,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,25,128303,0.0-4.0-1.10,314,1,2025-05-08T14:33:58Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47912,"en-US,en;q=0.9",ufvtzbsp1ag4xd4,22,"[""Black or African-American""]",No,Female,"Uganda for 5 years
Kenya for 1 year",I'm not sure,327601.7999999523,NA,4642,NA,"{""product_choice"":""A""}",choice,tcd,trinary,repulsion_B,2,microwave ovens,null,null,null,null,null,null,1,40,30,40,90,100,80,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,26,128606,0.0-4.0-0.11,314,1,2025-05-08T14:33:58Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47912,"en-US,en;q=0.9",ufvtzbsp1ag4xd4,22,"[""Black or African-American""]",No,Female,"Uganda for 5 years
Kenya for 1 year",I'm not sure,327601.7999999523,NA,null,<p></p>,null,choice,dtc,trinary,attraction,1,microwave ovens,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,27,130637,0.0-4.0-1.11,314,1,2025-05-08T14:33:58Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47912,"en-US,en;q=0.9",ufvtzbsp1ag4xd4,22,"[""Black or African-American""]",No,Female,"Uganda for 5 years
Kenya for 1 year",I'm not sure,327601.7999999523,NA,2028,NA,"{""product_choice"":""B""}",choice,dtc,trinary,attraction,1,microwave ovens,null,null,null,null,null,null,2,60,50,60,50,60,40,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,28,130940,0.0-4.0-0.12,314,1,2025-05-08T14:33:58Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47912,"en-US,en;q=0.9",ufvtzbsp1ag4xd4,22,"[""Black or African-American""]",No,Female,"Uganda for 5 years
Kenya for 1 year",I'm not sure,327601.7999999523,NA,null,<p></p>,null,choice,dtc,trinary,repulsion_B,2,laptops,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,29,133254,0.0-4.0-1.12,314,1,2025-05-08T14:33:58Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47912,"en-US,en;q=0.9",ufvtzbsp1ag4xd4,22,"[""Black or African-American""]",No,Female,"Uganda for 5 years
Kenya for 1 year",I'm not sure,327601.7999999523,NA,2312,NA,"{""product_choice"":""A""}",choice,dtc,trinary,repulsion_B,2,laptops,null,null,null,null,null,null,1,40,30,40,90,100,80,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,30,133558,0.0-4.0-0.13,314,1,2025-05-08T14:33:58Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47912,"en-US,en;q=0.9",ufvtzbsp1ag4xd4,22,"[""Black or African-American""]",No,Female,"Uganda for 5 years
Kenya for 1 year",I'm not sure,327601.7999999523,NA,null,<p></p>,null,choice,dct,trinary,repulsion_B,2,washing machines,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,31,135420,0.0-4.0-1.13,314,1,2025-05-08T14:33:58Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47912,"en-US,en;q=0.9",ufvtzbsp1ag4xd4,22,"[""Black or African-American""]",No,Female,"Uganda for 5 years
Kenya for 1 year",I'm not sure,327601.7999999523,NA,1860,NA,"{""product_choice"":""B""}",choice,dct,trinary,repulsion_B,2,washing machines,null,null,null,null,null,null,1,40,30,40,90,100,80,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,32,135723,0.0-4.0-0.14,314,1,2025-05-08T14:33:58Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47912,"en-US,en;q=0.9",ufvtzbsp1ag4xd4,22,"[""Black or African-American""]",No,Female,"Uganda for 5 years
Kenya for 1 year",I'm not sure,327601.7999999523,NA,null,<p></p>,null,choice,dct,trinary,attraction,1,washing machines,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,33,152288,0.0-4.0-1.14,314,1,2025-05-08T14:33:58Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=47912,"en-US,en;q=0.9",ufvtzbsp1ag4xd4,22,"[""Black or African-American""]",No,Female,"Uganda for 5 years
Kenya for 1 year",I'm not sure,327601.7999999523,NA,16562,NA,"{""product_choice"":""C""}",choice,dct,trinary,attraction,1,washing machines,null,null,null,null,null,null,1,60,50,60,50,60,40,Average lifespan,Energy savings,NA,NA
