success,timeout,failed_images,failed_audio,failed_video,screen_id,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,ppt_id,age,race,ethnicity,gender,other_countries,prev_study,exp_duration,view_history,rt,stimulus,response,phase,order,set,effect,t_high,category,d1_best,d2_best,d1_worst1,d2_worst1,d1_worst2,d2_worst2,first_dim,d1_t,d1_c,d1_d,d2_t,d2_c,d2_d,d1_name,d2_name,strategy_response,question_order
TRUE,FALSE,[],[],[],img preload,preload,0,437,0.0-0.0,214,1,2025-05-05T23:22:07Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=58246,"en-US,en;q=0.9",akhce59ouog94qv,19,"[""White""]",No,Female,NA,No,494944.2000000477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,computer_message,instructions,1,3610,0.0-1.0,214,1,2025-05-05T23:22:07Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=58246,"en-US,en;q=0.9",akhce59ouog94qv,19,"[""White""]",No,Female,NA,No,494944.2000000477,"[{""page_index"":0,""viewing_time"":3171}]",3171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,fullscreen,2,5931,0.0-2.0,214,1,2025-05-05T23:22:07Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=58246,"en-US,en;q=0.9",akhce59ouog94qv,19,"[""White""]",No,Female,NA,No,494944.2000000477,NA,1316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_instructions,instructions,3,65827,0.0-3.0,214,1,2025-05-05T23:22:07Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=58246,"en-US,en;q=0.9",akhce59ouog94qv,19,"[""White""]",No,Female,NA,No,494944.2000000477,"[{""page_index"":0,""viewing_time"":3360},{""page_index"":1,""viewing_time"":3519},{""page_index"":2,""viewing_time"":3265},{""page_index"":3,""viewing_time"":2966},{""page_index"":4,""viewing_time"":1734},{""page_index"":5,""viewing_time"":39217},{""page_index"":6,""viewing_time"":5834}]",59896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,4,66131,0.0-4.0-0.0,214,1,2025-05-05T23:22:07Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=58246,"en-US,en;q=0.9",akhce59ouog94qv,19,"[""White""]",No,Female,NA,No,494944.2000000477,NA,null,<p></p>,null,choice,cdt,trinary,attraction,1,televisions,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,5,73511,0.0-4.0-1.0,214,1,2025-05-05T23:22:07Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=58246,"en-US,en;q=0.9",akhce59ouog94qv,19,"[""White""]",No,Female,NA,No,494944.2000000477,NA,7375,NA,"{""product_choice"":""A""}",choice,cdt,trinary,attraction,1,televisions,null,null,null,null,null,null,1,60,50,60,50,60,40,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,6,73814,0.0-4.0-0.1,214,1,2025-05-05T23:22:07Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=58246,"en-US,en;q=0.9",akhce59ouog94qv,19,"[""White""]",No,Female,NA,No,494944.2000000477,NA,null,<p></p>,null,choice,cdt,trinary,repulsion_A,2,microwave ovens,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,7,84710,0.0-4.0-1.1,214,1,2025-05-05T23:22:07Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=58246,"en-US,en;q=0.9",akhce59ouog94qv,19,"[""White""]",No,Female,NA,No,494944.2000000477,NA,10892,NA,"{""product_choice"":""C""}",choice,cdt,trinary,repulsion_A,2,microwave ovens,null,null,null,null,null,null,1,30,40,20,100,90,100,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,8,85012,0.0-4.0-0.2,214,1,2025-05-05T23:22:07Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=58246,"en-US,en;q=0.9",akhce59ouog94qv,19,"[""White""]",No,Female,NA,No,494944.2000000477,NA,null,<p></p>,null,choice,bw,binary,catch,null,microwave ovens,90,95,50,50,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,9,110794,0.0-4.0-1.2,214,1,2025-05-05T23:22:07Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Macintosh,Chrome,134.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=58246,"en-US,en;q=0.9",akhce59ouog94qv,19,"[""White""]",No,Female,NA,No,494944.2000000477,NA,25778,NA,"{""product_choice"":""A""}",choice,bw,binary,catch,null,microwave ovens,90,95,50,50,null,null,2,null,null,null,null,null,null,Warranty,Cooking power,NA,NA
