success,timeout,failed_images,failed_audio,failed_video,screen_id,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,ppt_id,age,race,ethnicity,gender,other_countries,prev_study,exp_duration,view_history,rt,stimulus,response,phase,order,set,effect,t_high,category,d1_best,d2_best,d1_worst1,d2_worst1,d1_worst2,d2_worst2,first_dim,d1_t,d1_c,d1_d,d2_t,d2_c,d2_d,d1_name,d2_name,strategy_response,question_order
TRUE,FALSE,[],[],[],img preload,preload,0,163,0.0-0.0,351,1,2025-05-09T14:07:04Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0",WebKit,Edge,136.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57258,"en-US,en;q=0.9",apluz8oatwppk5b,21,"[""Asian""]",No,Male,vietnam,No,448319.29999999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,computer_message,instructions,1,1938,0.0-1.0,351,1,2025-05-09T14:07:04Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0",WebKit,Edge,136.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57258,"en-US,en;q=0.9",apluz8oatwppk5b,21,"[""Asian""]",No,Male,vietnam,No,448319.29999999993,"[{""page_index"":0,""viewing_time"":1775}]",1775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,fullscreen,2,3606,0.0-2.0,351,1,2025-05-09T14:07:04Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0",WebKit,Edge,136.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57258,"en-US,en;q=0.9",apluz8oatwppk5b,21,"[""Asian""]",No,Male,vietnam,No,448319.29999999993,NA,656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_instructions,instructions,3,45026,0.0-3.0,351,1,2025-05-09T14:07:04Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0",WebKit,Edge,136.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57258,"en-US,en;q=0.9",apluz8oatwppk5b,21,"[""Asian""]",No,Male,vietnam,No,448319.29999999993,"[{""page_index"":0,""viewing_time"":1590},{""page_index"":1,""viewing_time"":6154},{""page_index"":2,""viewing_time"":3612},{""page_index"":3,""viewing_time"":1591},{""page_index"":4,""viewing_time"":488},{""page_index"":5,""viewing_time"":20944},{""page_index"":6,""viewing_time"":1689},{""page_index"":5,""viewing_time"":3923},{""page_index"":6,""viewing_time"":1430}]",41420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,4,45328,0.0-4.0-0.0,351,1,2025-05-09T14:07:04Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0",WebKit,Edge,136.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57258,"en-US,en;q=0.9",apluz8oatwppk5b,21,"[""Asian""]",No,Male,vietnam,No,448319.29999999993,NA,null,<p></p>,null,choice,dct,trinary,repulsion_A,2,televisions,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,5,56946,0.0-4.0-1.0,351,1,2025-05-09T14:07:04Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0",WebKit,Edge,136.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57258,"en-US,en;q=0.9",apluz8oatwppk5b,21,"[""Asian""]",No,Male,vietnam,No,448319.29999999993,NA,11617,NA,"{""product_choice"":""B""}",choice,dct,trinary,repulsion_A,2,televisions,null,null,null,null,null,null,1,30,40,20,100,90,100,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,6,57248,0.0-4.0-0.1,351,1,2025-05-09T14:07:04Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0",WebKit,Edge,136.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57258,"en-US,en;q=0.9",apluz8oatwppk5b,21,"[""Asian""]",No,Male,vietnam,No,448319.29999999993,NA,null,<p></p>,null,choice,dtc,trinary,attraction,2,televisions,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,7,67254,0.0-4.0-1.1,351,1,2025-05-09T14:07:04Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0",WebKit,Edge,136.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57258,"en-US,en;q=0.9",apluz8oatwppk5b,21,"[""Asian""]",No,Male,vietnam,No,448319.29999999993,NA,10005,NA,"{""product_choice"":""C""}",choice,dtc,trinary,attraction,2,televisions,null,null,null,null,null,null,2,50,60,40,60,50,60,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,8,67555,0.0-4.0-0.2,351,1,2025-05-09T14:07:04Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0",WebKit,Edge,136.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57258,"en-US,en;q=0.9",apluz8oatwppk5b,21,"[""Asian""]",No,Male,vietnam,No,448319.29999999993,NA,null,<p></p>,null,choice,tcd,trinary,attraction,1,microwave ovens,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,9,76020,0.0-4.0-1.2,351,1,2025-05-09T14:07:04Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36 Edg/136.0.0.0",WebKit,Edge,136.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57258,"en-US,en;q=0.9",apluz8oatwppk5b,21,"[""Asian""]",No,Male,vietnam,No,448319.29999999993,NA,8464,NA,"{""product_choice"":""A""}",choice,tcd,trinary,attraction,1,microwave ovens,null,null,null,null,null,null,2,60,50,60,50,60,40,Warranty,Cooking power,NA,NA
