success,timeout,failed_images,failed_audio,failed_video,screen_id,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,ppt_id,age,race,ethnicity,gender,other_countries,prev_study,exp_duration,view_history,rt,stimulus,response,phase,order,set,effect,t_high,category,d1_best,d2_best,d1_worst1,d2_worst1,d1_worst2,d2_worst2,first_dim,d1_t,d1_c,d1_d,d2_t,d2_c,d2_d,d1_name,d2_name,strategy_response,question_order
TRUE,FALSE,[],[],[],img preload,preload,0,186,0.0-0.0,52,1,2025-04-28T17:51:20Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0,NA,Firefox,137,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57977,"en-US,en;q=0.5",wonvleq1tjxftu4,21,"[""Other""]",No,Male,"NA
",I'm not sure,261817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,computer_message,instructions,1,2230,0.0-1.0,52,1,2025-04-28T17:51:20Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0,NA,Firefox,137,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57977,"en-US,en;q=0.5",wonvleq1tjxftu4,21,"[""Other""]",No,Male,"NA
",I'm not sure,261817,"[{""page_index"":0,""viewing_time"":2043}]",2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,fullscreen,2,4389,0.0-2.0,52,1,2025-04-28T17:51:20Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0,NA,Firefox,137,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57977,"en-US,en;q=0.5",wonvleq1tjxftu4,21,"[""Other""]",No,Male,"NA
",I'm not sure,261817,NA,1079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_instructions,instructions,3,19409,0.0-3.0,52,1,2025-04-28T17:51:20Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0,NA,Firefox,137,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57977,"en-US,en;q=0.5",wonvleq1tjxftu4,21,"[""Other""]",No,Male,"NA
",I'm not sure,261817,"[{""page_index"":0,""viewing_time"":1549},{""page_index"":1,""viewing_time"":1245},{""page_index"":2,""viewing_time"":1255},{""page_index"":3,""viewing_time"":1596},{""page_index"":4,""viewing_time"":795},{""page_index"":5,""viewing_time"":7224},{""page_index"":6,""viewing_time"":1353}]",15017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,4,19725,0.0-4.0-0.0,52,1,2025-04-28T17:51:20Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0,NA,Firefox,137,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57977,"en-US,en;q=0.5",wonvleq1tjxftu4,21,"[""Other""]",No,Male,"NA
",I'm not sure,261817,NA,null,<p></p>,null,choice,tcd,trinary,repulsion_A,2,laptops,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,5,31724,0.0-4.0-1.0,52,1,2025-04-28T17:51:20Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0,NA,Firefox,137,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57977,"en-US,en;q=0.5",wonvleq1tjxftu4,21,"[""Other""]",No,Male,"NA
",I'm not sure,261817,NA,11995,NA,"{""product_choice"":""A""}",choice,tcd,trinary,repulsion_A,2,laptops,null,null,null,null,null,null,2,30,40,20,100,90,100,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,6,32040,0.0-4.0-0.1,52,1,2025-04-28T17:51:20Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0,NA,Firefox,137,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57977,"en-US,en;q=0.5",wonvleq1tjxftu4,21,"[""Other""]",No,Male,"NA
",I'm not sure,261817,NA,null,<p></p>,null,choice,tdc,trinary,repulsion_A,2,televisions,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,7,38896,0.0-4.0-1.1,52,1,2025-04-28T17:51:20Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0,NA,Firefox,137,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57977,"en-US,en;q=0.5",wonvleq1tjxftu4,21,"[""Other""]",No,Male,"NA
",I'm not sure,261817,NA,6853,NA,"{""product_choice"":""C""}",choice,tdc,trinary,repulsion_A,2,televisions,null,null,null,null,null,null,1,30,40,20,100,90,100,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,8,39202,0.0-4.0-0.2,52,1,2025-04-28T17:51:20Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0,NA,Firefox,137,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57977,"en-US,en;q=0.5",wonvleq1tjxftu4,21,"[""Other""]",No,Male,"NA
",I'm not sure,261817,NA,null,<p></p>,null,choice,ctd,trinary,attraction,1,washing machines,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,9,47331,0.0-4.0-1.2,52,1,2025-04-28T17:51:20Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0,NA,Firefox,137,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57977,"en-US,en;q=0.5",wonvleq1tjxftu4,21,"[""Other""]",No,Male,"NA
",I'm not sure,261817,NA,8129,NA,"{""product_choice"":""A""}",choice,ctd,trinary,attraction,1,washing machines,null,null,null,null,null,null,2,60,50,60,50,60,40,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,10,47642,0.0-4.0-0.3,52,1,2025-04-28T17:51:20Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0,NA,Firefox,137,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57977,"en-US,en;q=0.5",wonvleq1tjxftu4,21,"[""Other""]",No,Male,"NA
",I'm not sure,261817,NA,null,<p></p>,null,choice,tdc,trinary,attraction,1,laptops,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,11,52145,0.0-4.0-1.3,52,1,2025-04-28T17:51:20Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0,NA,Firefox,137,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57977,"en-US,en;q=0.5",wonvleq1tjxftu4,21,"[""Other""]",No,Male,"NA
",I'm not sure,261817,NA,4501,NA,"{""product_choice"":""C""}",choice,tdc,trinary,attraction,1,laptops,null,null,null,null,null,null,2,60,50,60,50,60,40,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,12,52451,0.0-4.0-0.4,52,1,2025-04-28T17:51:20Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0,NA,Firefox,137,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57977,"en-US,en;q=0.5",wonvleq1tjxftu4,21,"[""Other""]",No,Male,"NA
",I'm not sure,261817,NA,null,<p></p>,null,choice,wwb,trinary,catch,null,washing machines,95,50,35,15,35,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,13,57920,0.0-4.0-1.4,52,1,2025-04-28T17:51:20Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0,NA,Firefox,137,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57977,"en-US,en;q=0.5",wonvleq1tjxftu4,21,"[""Other""]",No,Male,"NA
",I'm not sure,261817,NA,5469,NA,"{""product_choice"":""C""}",choice,wwb,trinary,catch,null,washing machines,95,50,35,15,35,20,1,null,null,null,null,null,null,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,14,58256,0.0-4.0-0.5,52,1,2025-04-28T17:51:20Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0,NA,Firefox,137,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57977,"en-US,en;q=0.5",wonvleq1tjxftu4,21,"[""Other""]",No,Male,"NA
",I'm not sure,261817,NA,null,<p></p>,null,choice,tc,binary,repulsion,1,laptops,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,15,65753,0.0-4.0-1.5,52,1,2025-04-28T17:51:20Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0,NA,Firefox,137,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57977,"en-US,en;q=0.5",wonvleq1tjxftu4,21,"[""Other""]",No,Male,"NA
",I'm not sure,261817,NA,7496,NA,"{""product_choice"":""B""}",choice,tc,binary,repulsion,1,laptops,null,null,null,null,null,null,2,100,90,null,30,40,null,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,16,66099,0.0-4.0-0.6,52,1,2025-04-28T17:51:20Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0,NA,Firefox,137,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57977,"en-US,en;q=0.5",wonvleq1tjxftu4,21,"[""Other""]",No,Male,"NA
",I'm not sure,261817,NA,null,<p></p>,null,choice,tcd,trinary,attraction,1,microwave ovens,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,17,68441,0.0-4.0-1.6,52,1,2025-04-28T17:51:20Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0,NA,Firefox,137,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57977,"en-US,en;q=0.5",wonvleq1tjxftu4,21,"[""Other""]",No,Male,"NA
",I'm not sure,261817,NA,2340,NA,"{""product_choice"":""B""}",choice,tcd,trinary,attraction,1,microwave ovens,null,null,null,null,null,null,2,60,50,60,50,60,40,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,18,68755,0.0-4.0-0.7,52,1,2025-04-28T17:51:20Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0,NA,Firefox,137,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57977,"en-US,en;q=0.5",wonvleq1tjxftu4,21,"[""Other""]",No,Male,"NA
",I'm not sure,261817,NA,null,<p></p>,null,choice,cdt,trinary,repulsion_B,2,laptops,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
