success,timeout,failed_images,failed_audio,failed_video,screen_id,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,ppt_id,age,race,ethnicity,gender,other_countries,prev_study,exp_duration,view_history,rt,stimulus,response,phase,order,set,effect,t_high,category,d1_best,d2_best,d1_worst1,d2_worst1,d1_worst2,d2_worst2,first_dim,d1_t,d1_c,d1_d,d2_t,d2_c,d2_d,d1_name,d2_name,strategy_response,question_order
TRUE,FALSE,[],[],[],img preload,preload,0,1790,0.0-0.0,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,computer_message,instructions,1,22937,0.0-1.0,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,"[{""page_index"":0,""viewing_time"":21146}]",21146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,fullscreen,2,29519,0.0-2.0,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,5579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_instructions,instructions,3,69237,0.0-3.0,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,"[{""page_index"":0,""viewing_time"":2285},{""page_index"":1,""viewing_time"":3161},{""page_index"":2,""viewing_time"":15923},{""page_index"":3,""viewing_time"":3552},{""page_index"":4,""viewing_time"":2769},{""page_index"":5,""viewing_time"":5934},{""page_index"":6,""viewing_time"":6093}]",39716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,4,69540,0.0-4.0-0.0,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,wwb,trinary,catch,null,washing machines,50,70,45,5,15,50,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,5,94744,0.0-4.0-1.0,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,25199,NA,"{""product_choice"":""C""}",choice,wwb,trinary,catch,null,washing machines,50,70,45,5,15,50,2,null,null,null,null,null,null,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,6,95046,0.0-4.0-0.1,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,ct,binary,attraction,NA,laptops,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,7,106276,0.0-4.0-1.1,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,11228,NA,"{""product_choice"":""B""}",choice,ct,binary,attraction,NA,laptops,null,null,null,null,null,null,1,60,50,null,50,60,null,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,8,106579,0.0-4.0-0.2,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,ct,binary,attraction,NA,televisions,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,9,117410,0.0-4.0-1.2,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,10830,NA,"{""product_choice"":""A""}",choice,ct,binary,attraction,NA,televisions,null,null,null,null,null,null,2,60,50,null,50,60,null,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,10,117713,0.0-4.0-0.3,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,ct,binary,repulsion,2,washing machines,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,11,139206,0.0-4.0-1.3,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,21491,NA,"{""product_choice"":""A""}",choice,ct,binary,repulsion,2,washing machines,null,null,null,null,null,null,2,30,40,null,100,90,null,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,12,139509,0.0-4.0-0.4,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,cdt,trinary,repulsion_A,1,washing machines,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,13,156553,0.0-4.0-1.4,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,17041,NA,"{""product_choice"":""A""}",choice,cdt,trinary,repulsion_A,1,washing machines,null,null,null,null,null,null,1,100,90,100,30,40,20,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,14,156856,0.0-4.0-0.5,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,tdc,trinary,repulsion_A,2,televisions,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,15,193988,0.0-4.0-1.5,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,37129,NA,"{""product_choice"":""A""}",choice,tdc,trinary,repulsion_A,2,televisions,null,null,null,null,null,null,1,30,40,20,100,90,100,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,16,194290,0.0-4.0-0.6,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,tc,binary,repulsion,1,televisions,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,17,202186,0.0-4.0-1.6,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,7894,NA,"{""product_choice"":""B""}",choice,tc,binary,repulsion,1,televisions,null,null,null,null,null,null,2,100,90,null,30,40,null,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,18,202489,0.0-4.0-0.7,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,ctd,trinary,attraction,2,microwave ovens,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,19,213027,0.0-4.0-1.7,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,10536,NA,"{""product_choice"":""A""}",choice,ctd,trinary,attraction,2,microwave ovens,null,null,null,null,null,null,2,50,60,40,60,50,60,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,20,213329,0.0-4.0-0.8,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,ct,binary,repulsion,2,microwave ovens,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,21,342141,0.0-4.0-1.8,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,128806,NA,"{""product_choice"":""A""}",choice,ct,binary,repulsion,2,microwave ovens,null,null,null,null,null,null,1,30,40,null,100,90,null,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,22,342444,0.0-4.0-0.9,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,tcd,trinary,attraction,1,washing machines,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,23,365494,0.0-4.0-1.9,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,23047,NA,"{""product_choice"":""A""}",choice,tcd,trinary,attraction,1,washing machines,null,null,null,null,null,null,2,60,50,60,50,60,40,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,24,365797,0.0-4.0-0.10,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,ctd,trinary,repulsion_B,1,televisions,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,25,379460,0.0-4.0-1.10,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,13661,NA,"{""product_choice"":""B""}",choice,ctd,trinary,repulsion_B,1,televisions,null,null,null,null,null,null,2,90,100,80,40,30,40,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,26,379763,0.0-4.0-0.11,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,dct,trinary,repulsion_A,1,laptops,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,27,389177,0.0-4.0-1.11,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,9412,NA,"{""product_choice"":""B""}",choice,dct,trinary,repulsion_A,1,laptops,null,null,null,null,null,null,2,100,90,100,30,40,20,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,28,389480,0.0-4.0-0.12,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,ct,binary,repulsion,2,televisions,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,29,461078,0.0-4.0-1.12,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,71593,NA,"{""product_choice"":""B""}",choice,ct,binary,repulsion,2,televisions,null,null,null,null,null,null,1,30,40,null,100,90,null,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,30,461381,0.0-4.0-0.13,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,ctd,trinary,repulsion_A,2,laptops,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,31,582732,0.0-4.0-1.13,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,121346,NA,"{""product_choice"":""A""}",choice,ctd,trinary,repulsion_A,2,laptops,null,null,null,null,null,null,2,30,40,20,100,90,100,Processing speed,Memory (RAM),NA,NA
