success,timeout,failed_images,failed_audio,failed_video,screen_id,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,ppt_id,age,race,ethnicity,gender,other_countries,prev_study,exp_duration,view_history,rt,stimulus,response,phase,order,set,effect,t_high,category,d1_best,d2_best,d1_worst1,d2_worst1,d1_worst2,d2_worst2,first_dim,d1_t,d1_c,d1_d,d2_t,d2_c,d2_d,d1_name,d2_name,strategy_response,question_order
TRUE,FALSE,[],[],[],img preload,preload,0,421,0.0-0.0,112,1,2025-05-01T16:13:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=51676,"en-US,en;q=0.9",51kag1qkq6nnmdl,20,"[""White""]",No,Female,NA,I'm not sure,421935.60000014305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,computer_message,instructions,1,7934,0.0-1.0,112,1,2025-05-01T16:13:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=51676,"en-US,en;q=0.9",51kag1qkq6nnmdl,20,"[""White""]",No,Female,NA,I'm not sure,421935.60000014305,"[{""page_index"":0,""viewing_time"":7511}]",7512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,fullscreen,2,14242,0.0-2.0,112,1,2025-05-01T16:13:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=51676,"en-US,en;q=0.9",51kag1qkq6nnmdl,20,"[""White""]",No,Female,NA,I'm not sure,421935.60000014305,NA,5289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_instructions,instructions,3,44034,0.0-3.0,112,1,2025-05-01T16:13:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=51676,"en-US,en;q=0.9",51kag1qkq6nnmdl,20,"[""White""]",No,Female,NA,I'm not sure,421935.60000014305,"[{""page_index"":0,""viewing_time"":1484},{""page_index"":1,""viewing_time"":2206},{""page_index"":2,""viewing_time"":5947},{""page_index"":3,""viewing_time"":1496},{""page_index"":4,""viewing_time"":702},{""page_index"":5,""viewing_time"":15928},{""page_index"":6,""viewing_time"":2027}]",29789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,4,44346,0.0-4.0-0.0,112,1,2025-05-01T16:13:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=51676,"en-US,en;q=0.9",51kag1qkq6nnmdl,20,"[""White""]",No,Female,NA,I'm not sure,421935.60000014305,NA,null,<p></p>,null,choice,dct,trinary,repulsion_B,2,microwave ovens,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,5,55794,0.0-4.0-1.0,112,1,2025-05-01T16:13:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=51676,"en-US,en;q=0.9",51kag1qkq6nnmdl,20,"[""White""]",No,Female,NA,I'm not sure,421935.60000014305,NA,11435,NA,"{""product_choice"":""C""}",choice,dct,trinary,repulsion_B,2,microwave ovens,null,null,null,null,null,null,2,40,30,40,90,100,80,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,6,56109,0.0-4.0-0.1,112,1,2025-05-01T16:13:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=51676,"en-US,en;q=0.9",51kag1qkq6nnmdl,20,"[""White""]",No,Female,NA,I'm not sure,421935.60000014305,NA,null,<p></p>,null,choice,ctd,trinary,attraction,2,laptops,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,7,73594,0.0-4.0-1.1,112,1,2025-05-01T16:13:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=51676,"en-US,en;q=0.9",51kag1qkq6nnmdl,20,"[""White""]",No,Female,NA,I'm not sure,421935.60000014305,NA,17482,NA,"{""product_choice"":""B""}",choice,ctd,trinary,attraction,2,laptops,null,null,null,null,null,null,2,50,60,40,60,50,60,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,8,73912,0.0-4.0-0.2,112,1,2025-05-01T16:13:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=51676,"en-US,en;q=0.9",51kag1qkq6nnmdl,20,"[""White""]",No,Female,NA,I'm not sure,421935.60000014305,NA,null,<p></p>,null,choice,tdc,trinary,attraction,2,televisions,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,9,92117,0.0-4.0-1.2,112,1,2025-05-01T16:13:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=51676,"en-US,en;q=0.9",51kag1qkq6nnmdl,20,"[""White""]",No,Female,NA,I'm not sure,421935.60000014305,NA,18202,NA,"{""product_choice"":""A""}",choice,tdc,trinary,attraction,2,televisions,null,null,null,null,null,null,1,50,60,40,60,50,60,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,10,92420,0.0-4.0-0.3,112,1,2025-05-01T16:13:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=51676,"en-US,en;q=0.9",51kag1qkq6nnmdl,20,"[""White""]",No,Female,NA,I'm not sure,421935.60000014305,NA,null,<p></p>,null,choice,bw,binary,catch,null,laptops,70,70,30,50,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
