success,timeout,failed_images,failed_audio,failed_video,screen_id,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,ppt_id,age,race,ethnicity,gender,other_countries,prev_study,exp_duration,view_history,rt,stimulus,response,phase,order,set,effect,t_high,category,d1_best,d2_best,d1_worst1,d2_worst1,d1_worst2,d2_worst2,first_dim,d1_t,d1_c,d1_d,d2_t,d2_c,d2_d,d1_name,d2_name,strategy_response,question_order
TRUE,FALSE,[],[],[],img preload,preload,0,105,0.0-0.0,158,1,2025-05-04T17:38:23Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=58234,"en-US,en;q=0.9",m6ocxkk4kxhncl5,19,"[""Asian""]",No,Female,"NA

",No,205758.60000000897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,computer_message,instructions,1,3656,0.0-1.0,158,1,2025-05-04T17:38:23Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=58234,"en-US,en;q=0.9",m6ocxkk4kxhncl5,19,"[""Asian""]",No,Female,"NA

",No,205758.60000000897,"[{""page_index"":0,""viewing_time"":3550}]",3551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,fullscreen,2,5563,0.0-2.0,158,1,2025-05-04T17:38:23Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=58234,"en-US,en;q=0.9",m6ocxkk4kxhncl5,19,"[""Asian""]",No,Female,"NA

",No,205758.60000000897,NA,903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_instructions,instructions,3,23952,0.0-3.0,158,1,2025-05-04T17:38:23Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=58234,"en-US,en;q=0.9",m6ocxkk4kxhncl5,19,"[""Asian""]",No,Female,"NA

",No,205758.60000000897,"[{""page_index"":0,""viewing_time"":880},{""page_index"":1,""viewing_time"":2805},{""page_index"":2,""viewing_time"":3489},{""page_index"":3,""viewing_time"":1168},{""page_index"":4,""viewing_time"":851},{""page_index"":5,""viewing_time"":8280},{""page_index"":6,""viewing_time"":914}]",18387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,4,24257,0.0-4.0-0.0,158,1,2025-05-04T17:38:23Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=58234,"en-US,en;q=0.9",m6ocxkk4kxhncl5,19,"[""Asian""]",No,Female,"NA

",No,205758.60000000897,NA,null,<p></p>,null,choice,bww,trinary,catch,null,televisions,65,60,40,50,25,25,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,5,32083,0.0-4.0-1.0,158,1,2025-05-04T17:38:23Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=58234,"en-US,en;q=0.9",m6ocxkk4kxhncl5,19,"[""Asian""]",No,Female,"NA

",No,205758.60000000897,NA,7821,NA,"{""product_choice"":""A""}",choice,bww,trinary,catch,null,televisions,65,60,40,50,25,25,2,null,null,null,null,null,null,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,6,32386,0.0-4.0-0.1,158,1,2025-05-04T17:38:23Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=58234,"en-US,en;q=0.9",m6ocxkk4kxhncl5,19,"[""Asian""]",No,Female,"NA

",No,205758.60000000897,NA,null,<p></p>,null,choice,cdt,trinary,attraction,2,washing machines,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,7,37097,0.0-4.0-1.1,158,1,2025-05-04T17:38:23Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=58234,"en-US,en;q=0.9",m6ocxkk4kxhncl5,19,"[""Asian""]",No,Female,"NA

",No,205758.60000000897,NA,4708,NA,"{""product_choice"":""C""}",choice,cdt,trinary,attraction,2,washing machines,null,null,null,null,null,null,2,50,60,40,60,50,60,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,8,37401,0.0-4.0-0.2,158,1,2025-05-04T17:38:23Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=58234,"en-US,en;q=0.9",m6ocxkk4kxhncl5,19,"[""Asian""]",No,Female,"NA

",No,205758.60000000897,NA,null,<p></p>,null,choice,ctd,trinary,attraction,1,laptops,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,9,40053,0.0-4.0-1.2,158,1,2025-05-04T17:38:23Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=58234,"en-US,en;q=0.9",m6ocxkk4kxhncl5,19,"[""Asian""]",No,Female,"NA

",No,205758.60000000897,NA,2649,NA,"{""product_choice"":""A""}",choice,ctd,trinary,attraction,1,laptops,null,null,null,null,null,null,2,60,50,60,50,60,40,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,10,40357,0.0-4.0-0.3,158,1,2025-05-04T17:38:23Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=58234,"en-US,en;q=0.9",m6ocxkk4kxhncl5,19,"[""Asian""]",No,Female,"NA

",No,205758.60000000897,NA,null,<p></p>,null,choice,bww,trinary,catch,null,washing machines,95,75,5,15,45,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,11,43168,0.0-4.0-1.3,158,1,2025-05-04T17:38:23Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=58234,"en-US,en;q=0.9",m6ocxkk4kxhncl5,19,"[""Asian""]",No,Female,"NA

",No,205758.60000000897,NA,2808,NA,"{""product_choice"":""A""}",choice,bww,trinary,catch,null,washing machines,95,75,5,15,45,10,1,null,null,null,null,null,null,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,12,43471,0.0-4.0-0.4,158,1,2025-05-04T17:38:23Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=58234,"en-US,en;q=0.9",m6ocxkk4kxhncl5,19,"[""Asian""]",No,Female,"NA

",No,205758.60000000897,NA,null,<p></p>,null,choice,ct,binary,attraction,NA,microwave ovens,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,13,47029,0.0-4.0-1.4,158,1,2025-05-04T17:38:23Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=58234,"en-US,en;q=0.9",m6ocxkk4kxhncl5,19,"[""Asian""]",No,Female,"NA

",No,205758.60000000897,NA,3555,NA,"{""product_choice"":""A""}",choice,ct,binary,attraction,NA,microwave ovens,null,null,null,null,null,null,2,60,50,null,50,60,null,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,14,47333,0.0-4.0-0.5,158,1,2025-05-04T17:38:23Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=58234,"en-US,en;q=0.9",m6ocxkk4kxhncl5,19,"[""Asian""]",No,Female,"NA

",No,205758.60000000897,NA,null,<p></p>,null,choice,wwb,trinary,catch,null,microwave ovens,60,85,25,20,20,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,15,49557,0.0-4.0-1.5,158,1,2025-05-04T17:38:23Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=58234,"en-US,en;q=0.9",m6ocxkk4kxhncl5,19,"[""Asian""]",No,Female,"NA

",No,205758.60000000897,NA,2220,NA,"{""product_choice"":""C""}",choice,wwb,trinary,catch,null,microwave ovens,60,85,25,20,20,50,1,null,null,null,null,null,null,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,16,49861,0.0-4.0-0.6,158,1,2025-05-04T17:38:23Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=58234,"en-US,en;q=0.9",m6ocxkk4kxhncl5,19,"[""Asian""]",No,Female,"NA

",No,205758.60000000897,NA,null,<p></p>,null,choice,tcd,trinary,repulsion_A,1,televisions,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,17,51655,0.0-4.0-1.6,158,1,2025-05-04T17:38:23Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=58234,"en-US,en;q=0.9",m6ocxkk4kxhncl5,19,"[""Asian""]",No,Female,"NA

",No,205758.60000000897,NA,1790,NA,"{""product_choice"":""B""}",choice,tcd,trinary,repulsion_A,1,televisions,null,null,null,null,null,null,2,100,90,100,30,40,20,Screen size,Average lifespan,NA,NA
