success,timeout,failed_images,failed_audio,failed_video,screen_id,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,ppt_id,age,race,ethnicity,gender,other_countries,prev_study,exp_duration,view_history,rt,stimulus,response,phase,order,set,effect,t_high,category,d1_best,d2_best,d1_worst1,d2_worst1,d1_worst2,d2_worst2,first_dim,d1_t,d1_c,d1_d,d2_t,d2_c,d2_d,d1_name,d2_name,strategy_response,question_order
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,10,92417,0.0-4.0-0.3,262,1,2025-05-06T20:11:38Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",Macintosh,Safari,17.3,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56249,"en-US,en;q=0.9",nl7ohgnx1c2hsc9,19,"[""White""]",No,Female,"NA
",Yes,578737.0000000001,NA,null,<p></p>,null,choice,ctd,trinary,repulsion_A,2,televisions,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,11,102898,0.0-4.0-1.3,262,1,2025-05-06T20:11:38Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",Macintosh,Safari,17.3,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56249,"en-US,en;q=0.9",nl7ohgnx1c2hsc9,19,"[""White""]",No,Female,"NA
",Yes,578737.0000000001,NA,10478,NA,"{""product_choice"":""B""}",choice,ctd,trinary,repulsion_A,2,televisions,null,null,null,null,null,null,2,30,40,20,100,90,100,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,12,103201,0.0-4.0-0.4,262,1,2025-05-06T20:11:38Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",Macintosh,Safari,17.3,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56249,"en-US,en;q=0.9",nl7ohgnx1c2hsc9,19,"[""White""]",No,Female,"NA
",Yes,578737.0000000001,NA,null,<p></p>,null,choice,tc,binary,repulsion,2,televisions,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,13,108432,0.0-4.0-1.4,262,1,2025-05-06T20:11:38Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",Macintosh,Safari,17.3,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56249,"en-US,en;q=0.9",nl7ohgnx1c2hsc9,19,"[""White""]",No,Female,"NA
",Yes,578737.0000000001,NA,5227,NA,"{""product_choice"":""A""}",choice,tc,binary,repulsion,2,televisions,null,null,null,null,null,null,1,30,40,null,100,90,null,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,14,108735,0.0-4.0-0.5,262,1,2025-05-06T20:11:38Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",Macintosh,Safari,17.3,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56249,"en-US,en;q=0.9",nl7ohgnx1c2hsc9,19,"[""White""]",No,Female,"NA
",Yes,578737.0000000001,NA,null,<p></p>,null,choice,wwb,trinary,catch,null,televisions,95,55,45,10,25,40,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,15,126400,0.0-4.0-1.5,262,1,2025-05-06T20:11:38Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",Macintosh,Safari,17.3,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56249,"en-US,en;q=0.9",nl7ohgnx1c2hsc9,19,"[""White""]",No,Female,"NA
",Yes,578737.0000000001,NA,17662,NA,"{""product_choice"":""C""}",choice,wwb,trinary,catch,null,televisions,95,55,45,10,25,40,2,null,null,null,null,null,null,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,16,126703,0.0-4.0-0.6,262,1,2025-05-06T20:11:38Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",Macintosh,Safari,17.3,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56249,"en-US,en;q=0.9",nl7ohgnx1c2hsc9,19,"[""White""]",No,Female,"NA
",Yes,578737.0000000001,NA,null,<p></p>,null,choice,bww,trinary,catch,null,laptops,70,95,30,10,45,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,17,133099,0.0-4.0-1.6,262,1,2025-05-06T20:11:38Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",Macintosh,Safari,17.3,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56249,"en-US,en;q=0.9",nl7ohgnx1c2hsc9,19,"[""White""]",No,Female,"NA
",Yes,578737.0000000001,NA,6393,NA,"{""product_choice"":""A""}",choice,bww,trinary,catch,null,laptops,70,95,30,10,45,5,1,null,null,null,null,null,null,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,18,133402,0.0-4.0-0.7,262,1,2025-05-06T20:11:38Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",Macintosh,Safari,17.3,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56249,"en-US,en;q=0.9",nl7ohgnx1c2hsc9,19,"[""White""]",No,Female,"NA
",Yes,578737.0000000001,NA,null,<p></p>,null,choice,cdt,trinary,repulsion_A,2,microwave ovens,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,19,144383,0.0-4.0-1.7,262,1,2025-05-06T20:11:38Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",Macintosh,Safari,17.3,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56249,"en-US,en;q=0.9",nl7ohgnx1c2hsc9,19,"[""White""]",No,Female,"NA
",Yes,578737.0000000001,NA,10979,NA,"{""product_choice"":""A""}",choice,cdt,trinary,repulsion_A,2,microwave ovens,null,null,null,null,null,null,2,30,40,20,100,90,100,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,20,144687,0.0-4.0-0.8,262,1,2025-05-06T20:11:38Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",Macintosh,Safari,17.3,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56249,"en-US,en;q=0.9",nl7ohgnx1c2hsc9,19,"[""White""]",No,Female,"NA
",Yes,578737.0000000001,NA,null,<p></p>,null,choice,ct,binary,repulsion,2,laptops,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,21,155563,0.0-4.0-1.8,262,1,2025-05-06T20:11:38Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",Macintosh,Safari,17.3,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56249,"en-US,en;q=0.9",nl7ohgnx1c2hsc9,19,"[""White""]",No,Female,"NA
",Yes,578737.0000000001,NA,10874,NA,"{""product_choice"":""A""}",choice,ct,binary,repulsion,2,laptops,null,null,null,null,null,null,1,30,40,null,100,90,null,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,22,155866,0.0-4.0-0.9,262,1,2025-05-06T20:11:38Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",Macintosh,Safari,17.3,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56249,"en-US,en;q=0.9",nl7ohgnx1c2hsc9,19,"[""White""]",No,Female,"NA
",Yes,578737.0000000001,NA,null,<p></p>,null,choice,dtc,trinary,attraction,2,televisions,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,23,163399,0.0-4.0-1.9,262,1,2025-05-06T20:11:38Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",Macintosh,Safari,17.3,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56249,"en-US,en;q=0.9",nl7ohgnx1c2hsc9,19,"[""White""]",No,Female,"NA
",Yes,578737.0000000001,NA,7531,NA,"{""product_choice"":""B""}",choice,dtc,trinary,attraction,2,televisions,null,null,null,null,null,null,1,50,60,40,60,50,60,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,24,163702,0.0-4.0-0.10,262,1,2025-05-06T20:11:38Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",Macintosh,Safari,17.3,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56249,"en-US,en;q=0.9",nl7ohgnx1c2hsc9,19,"[""White""]",No,Female,"NA
",Yes,578737.0000000001,NA,null,<p></p>,null,choice,tc,binary,repulsion,2,washing machines,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,25,183418,0.0-4.0-1.10,262,1,2025-05-06T20:11:38Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",Macintosh,Safari,17.3,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56249,"en-US,en;q=0.9",nl7ohgnx1c2hsc9,19,"[""White""]",No,Female,"NA
",Yes,578737.0000000001,NA,19712,NA,"{""product_choice"":""B""}",choice,tc,binary,repulsion,2,washing machines,null,null,null,null,null,null,1,30,40,null,100,90,null,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,26,183721,0.0-4.0-0.11,262,1,2025-05-06T20:11:38Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",Macintosh,Safari,17.3,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56249,"en-US,en;q=0.9",nl7ohgnx1c2hsc9,19,"[""White""]",No,Female,"NA
",Yes,578737.0000000001,NA,null,<p></p>,null,choice,tcd,trinary,repulsion_A,1,washing machines,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,27,192165,0.0-4.0-1.11,262,1,2025-05-06T20:11:38Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",Macintosh,Safari,17.3,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56249,"en-US,en;q=0.9",nl7ohgnx1c2hsc9,19,"[""White""]",No,Female,"NA
",Yes,578737.0000000001,NA,8440,NA,"{""product_choice"":""B""}",choice,tcd,trinary,repulsion_A,1,washing machines,null,null,null,null,null,null,2,100,90,100,30,40,20,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,28,192468,0.0-4.0-0.12,262,1,2025-05-06T20:11:38Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",Macintosh,Safari,17.3,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56249,"en-US,en;q=0.9",nl7ohgnx1c2hsc9,19,"[""White""]",No,Female,"NA
",Yes,578737.0000000001,NA,null,<p></p>,null,choice,ct,binary,repulsion,1,washing machines,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,29,201649,0.0-4.0-1.12,262,1,2025-05-06T20:11:38Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",Macintosh,Safari,17.3,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56249,"en-US,en;q=0.9",nl7ohgnx1c2hsc9,19,"[""White""]",No,Female,"NA
",Yes,578737.0000000001,NA,9179,NA,"{""product_choice"":""B""}",choice,ct,binary,repulsion,1,washing machines,null,null,null,null,null,null,1,100,90,null,30,40,null,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,30,201952,0.0-4.0-0.13,262,1,2025-05-06T20:11:38Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",Macintosh,Safari,17.3,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56249,"en-US,en;q=0.9",nl7ohgnx1c2hsc9,19,"[""White""]",No,Female,"NA
",Yes,578737.0000000001,NA,null,<p></p>,null,choice,wbw,trinary,catch,null,microwave ovens,90,95,45,50,25,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,31,211199,0.0-4.0-1.13,262,1,2025-05-06T20:11:38Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",Macintosh,Safari,17.3,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56249,"en-US,en;q=0.9",nl7ohgnx1c2hsc9,19,"[""White""]",No,Female,"NA
",Yes,578737.0000000001,NA,9244,NA,"{""product_choice"":""B""}",choice,wbw,trinary,catch,null,microwave ovens,90,95,45,50,25,5,2,null,null,null,null,null,null,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,32,211503,0.0-4.0-0.14,262,1,2025-05-06T20:11:38Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",Macintosh,Safari,17.3,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56249,"en-US,en;q=0.9",nl7ohgnx1c2hsc9,19,"[""White""]",No,Female,"NA
",Yes,578737.0000000001,NA,null,<p></p>,null,choice,bw,binary,catch,null,televisions,95,95,35,50,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,33,215916,0.0-4.0-1.14,262,1,2025-05-06T20:11:38Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",Macintosh,Safari,17.3,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56249,"en-US,en;q=0.9",nl7ohgnx1c2hsc9,19,"[""White""]",No,Female,"NA
",Yes,578737.0000000001,NA,4409,NA,"{""product_choice"":""A""}",choice,bw,binary,catch,null,televisions,95,95,35,50,null,null,2,null,null,null,null,null,null,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,34,216219,0.0-4.0-0.15,262,1,2025-05-06T20:11:38Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",Macintosh,Safari,17.3,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56249,"en-US,en;q=0.9",nl7ohgnx1c2hsc9,19,"[""White""]",No,Female,"NA
",Yes,578737.0000000001,NA,null,<p></p>,null,choice,ctd,trinary,attraction,1,televisions,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,35,225215,0.0-4.0-1.15,262,1,2025-05-06T20:11:38Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",Macintosh,Safari,17.3,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56249,"en-US,en;q=0.9",nl7ohgnx1c2hsc9,19,"[""White""]",No,Female,"NA
",Yes,578737.0000000001,NA,8993,NA,"{""product_choice"":""B""}",choice,ctd,trinary,attraction,1,televisions,null,null,null,null,null,null,1,60,50,60,50,60,40,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,36,225519,0.0-4.0-0.16,262,1,2025-05-06T20:11:38Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",Macintosh,Safari,17.3,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56249,"en-US,en;q=0.9",nl7ohgnx1c2hsc9,19,"[""White""]",No,Female,"NA
",Yes,578737.0000000001,NA,null,<p></p>,null,choice,cdt,trinary,repulsion_B,2,laptops,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
