success,timeout,failed_images,failed_audio,failed_video,screen_id,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,ppt_id,age,race,ethnicity,gender,other_countries,prev_study,exp_duration,view_history,rt,stimulus,response,phase,order,set,effect,t_high,category,d1_best,d2_best,d1_worst1,d2_worst1,d1_worst2,d2_worst2,first_dim,d1_t,d1_c,d1_d,d2_t,d2_c,d2_d,d1_name,d2_name,strategy_response,question_order
TRUE,FALSE,[],[],[],img preload,preload,0,266,0.0-0.0,66,1,2025-04-28T20:37:34Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0,NA,Firefox,136,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57356,"en-US,en;q=0.5",dhm6rnegdbjlodt,19,"[""Black or African-American"",""White""]",No,Female,NA,No,683039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,computer_message,instructions,1,5651,0.0-1.0,66,1,2025-04-28T20:37:34Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0,NA,Firefox,136,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57356,"en-US,en;q=0.5",dhm6rnegdbjlodt,19,"[""Black or African-American"",""White""]",No,Female,NA,No,683039,"[{""page_index"":0,""viewing_time"":5382}]",5384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,fullscreen,2,9139,0.0-2.0,66,1,2025-04-28T20:37:34Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0,NA,Firefox,136,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57356,"en-US,en;q=0.5",dhm6rnegdbjlodt,19,"[""Black or African-American"",""White""]",No,Female,NA,No,683039,NA,2444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_instructions,instructions,3,47610,0.0-3.0,66,1,2025-04-28T20:37:34Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0,NA,Firefox,136,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57356,"en-US,en;q=0.5",dhm6rnegdbjlodt,19,"[""Black or African-American"",""White""]",No,Female,NA,No,683039,"[{""page_index"":0,""viewing_time"":1759},{""page_index"":1,""viewing_time"":3285},{""page_index"":2,""viewing_time"":3419},{""page_index"":3,""viewing_time"":4878},{""page_index"":4,""viewing_time"":3583},{""page_index"":5,""viewing_time"":17301},{""page_index"":6,""viewing_time"":4242}]",38467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,4,47936,0.0-4.0-0.0,66,1,2025-04-28T20:37:34Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0,NA,Firefox,136,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57356,"en-US,en;q=0.5",dhm6rnegdbjlodt,19,"[""Black or African-American"",""White""]",No,Female,NA,No,683039,NA,null,<p></p>,null,choice,tcd,trinary,repulsion_A,2,microwave ovens,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,5,64510,0.0-4.0-1.0,66,1,2025-04-28T20:37:34Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0,NA,Firefox,136,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57356,"en-US,en;q=0.5",dhm6rnegdbjlodt,19,"[""Black or African-American"",""White""]",No,Female,NA,No,683039,NA,16546,NA,"{""product_choice"":""B""}",choice,tcd,trinary,repulsion_A,2,microwave ovens,null,null,null,null,null,null,1,30,40,20,100,90,100,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,6,64822,0.0-4.0-0.1,66,1,2025-04-28T20:37:34Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0,NA,Firefox,136,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57356,"en-US,en;q=0.5",dhm6rnegdbjlodt,19,"[""Black or African-American"",""White""]",No,Female,NA,No,683039,NA,null,<p></p>,null,choice,dtc,trinary,attraction,2,microwave ovens,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,7,77995,0.0-4.0-1.1,66,1,2025-04-28T20:37:34Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0,NA,Firefox,136,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57356,"en-US,en;q=0.5",dhm6rnegdbjlodt,19,"[""Black or African-American"",""White""]",No,Female,NA,No,683039,NA,13170,NA,"{""product_choice"":""B""}",choice,dtc,trinary,attraction,2,microwave ovens,null,null,null,null,null,null,2,50,60,40,60,50,60,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,8,78325,0.0-4.0-0.2,66,1,2025-04-28T20:37:34Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0,NA,Firefox,136,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57356,"en-US,en;q=0.5",dhm6rnegdbjlodt,19,"[""Black or African-American"",""White""]",No,Female,NA,No,683039,NA,null,<p></p>,null,choice,ct,binary,attraction,NA,televisions,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,9,87000,0.0-4.0-1.2,66,1,2025-04-28T20:37:34Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0,NA,Firefox,136,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57356,"en-US,en;q=0.5",dhm6rnegdbjlodt,19,"[""Black or African-American"",""White""]",No,Female,NA,No,683039,NA,8671,NA,"{""product_choice"":""A""}",choice,ct,binary,attraction,NA,televisions,null,null,null,null,null,null,1,60,50,null,50,60,null,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,10,87313,0.0-4.0-0.3,66,1,2025-04-28T20:37:34Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0,NA,Firefox,136,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57356,"en-US,en;q=0.5",dhm6rnegdbjlodt,19,"[""Black or African-American"",""White""]",No,Female,NA,No,683039,NA,null,<p></p>,null,choice,cdt,trinary,repulsion_A,1,laptops,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,11,94473,0.0-4.0-1.3,66,1,2025-04-28T20:37:34Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0,NA,Firefox,136,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57356,"en-US,en;q=0.5",dhm6rnegdbjlodt,19,"[""Black or African-American"",""White""]",No,Female,NA,No,683039,NA,7154,NA,"{""product_choice"":""A""}",choice,cdt,trinary,repulsion_A,1,laptops,null,null,null,null,null,null,1,100,90,100,30,40,20,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,12,94782,0.0-4.0-0.4,66,1,2025-04-28T20:37:34Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0,NA,Firefox,136,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57356,"en-US,en;q=0.5",dhm6rnegdbjlodt,19,"[""Black or African-American"",""White""]",No,Female,NA,No,683039,NA,null,<p></p>,null,choice,tcd,trinary,repulsion_B,1,microwave ovens,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,13,114825,0.0-4.0-1.4,66,1,2025-04-28T20:37:34Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0,NA,Firefox,136,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57356,"en-US,en;q=0.5",dhm6rnegdbjlodt,19,"[""Black or African-American"",""White""]",No,Female,NA,No,683039,NA,20040,NA,"{""product_choice"":""A""}",choice,tcd,trinary,repulsion_B,1,microwave ovens,null,null,null,null,null,null,2,90,100,80,40,30,40,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,14,115148,0.0-4.0-0.5,66,1,2025-04-28T20:37:34Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0,NA,Firefox,136,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57356,"en-US,en;q=0.5",dhm6rnegdbjlodt,19,"[""Black or African-American"",""White""]",No,Female,NA,No,683039,NA,null,<p></p>,null,choice,bw,binary,catch,null,washing machines,55,85,35,50,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,15,122619,0.0-4.0-1.5,66,1,2025-04-28T20:37:34Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0,NA,Firefox,136,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57356,"en-US,en;q=0.5",dhm6rnegdbjlodt,19,"[""Black or African-American"",""White""]",No,Female,NA,No,683039,NA,7466,NA,"{""product_choice"":""A""}",choice,bw,binary,catch,null,washing machines,55,85,35,50,null,null,2,null,null,null,null,null,null,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,16,122942,0.0-4.0-0.6,66,1,2025-04-28T20:37:34Z,b60275e29fe2361ab97ac0ac217840d7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0,NA,Firefox,136,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=57356,"en-US,en;q=0.5",dhm6rnegdbjlodt,19,"[""Black or African-American"",""White""]",No,Female,NA,No,683039,NA,null,<p></p>,null,choice,ct,binary,attraction,NA,washing machines,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
