success,timeout,failed_images,failed_audio,failed_video,screen_id,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,ppt_id,age,race,ethnicity,gender,other_countries,prev_study,exp_duration,view_history,rt,stimulus,response,phase,order,set,effect,t_high,category,d1_best,d2_best,d1_worst1,d2_worst1,d1_worst2,d2_worst2,first_dim,d1_t,d1_c,d1_d,d2_t,d2_c,d2_d,d1_name,d2_name,strategy_response,question_order
TRUE,FALSE,[],[],[],img preload,preload,0,435,0.0-0.0,79,1,2025-04-29T02:15:41Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=53832,"en-US,en;q=0.9",01k294vrjjm6bbm,19,"[""Asian""]",No,Female,1,Yes,105448.80000019072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,computer_message,instructions,1,2313,0.0-1.0,79,1,2025-04-29T02:15:41Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=53832,"en-US,en;q=0.9",01k294vrjjm6bbm,19,"[""Asian""]",No,Female,1,Yes,105448.80000019072,"[{""page_index"":0,""viewing_time"":1874}]",1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,fullscreen,2,4284,0.0-2.0,79,1,2025-04-29T02:15:41Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=53832,"en-US,en;q=0.9",01k294vrjjm6bbm,19,"[""Asian""]",No,Female,1,Yes,105448.80000019072,NA,959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_instructions,instructions,3,11605,0.0-3.0,79,1,2025-04-29T02:15:41Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=53832,"en-US,en;q=0.9",01k294vrjjm6bbm,19,"[""Asian""]",No,Female,1,Yes,105448.80000019072,"[{""page_index"":0,""viewing_time"":938},{""page_index"":1,""viewing_time"":1139},{""page_index"":2,""viewing_time"":973},{""page_index"":3,""viewing_time"":892},{""page_index"":4,""viewing_time"":858},{""page_index"":5,""viewing_time"":1659},{""page_index"":6,""viewing_time"":861}]",7320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,4,11943,0.0-4.0-0.0,79,1,2025-04-29T02:15:41Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=53832,"en-US,en;q=0.9",01k294vrjjm6bbm,19,"[""Asian""]",No,Female,1,Yes,105448.80000019072,NA,null,<p></p>,null,choice,ctd,trinary,repulsion_B,2,microwave ovens,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,5,21815,0.0-4.0-1.0,79,1,2025-04-29T02:15:41Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=53832,"en-US,en;q=0.9",01k294vrjjm6bbm,19,"[""Asian""]",No,Female,1,Yes,105448.80000019072,NA,9862,NA,"{""product_choice"":""A""}",choice,ctd,trinary,repulsion_B,2,microwave ovens,null,null,null,null,null,null,2,40,30,40,90,100,80,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,6,22121,0.0-4.0-0.1,79,1,2025-04-29T02:15:41Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=53832,"en-US,en;q=0.9",01k294vrjjm6bbm,19,"[""Asian""]",No,Female,1,Yes,105448.80000019072,NA,null,<p></p>,null,choice,cdt,trinary,attraction,1,laptops,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,7,24618,0.0-4.0-1.1,79,1,2025-04-29T02:15:41Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=53832,"en-US,en;q=0.9",01k294vrjjm6bbm,19,"[""Asian""]",No,Female,1,Yes,105448.80000019072,NA,2492,NA,"{""product_choice"":""C""}",choice,cdt,trinary,attraction,1,laptops,null,null,null,null,null,null,1,60,50,60,50,60,40,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,8,24922,0.0-4.0-0.2,79,1,2025-04-29T02:15:41Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=53832,"en-US,en;q=0.9",01k294vrjjm6bbm,19,"[""Asian""]",No,Female,1,Yes,105448.80000019072,NA,null,<p></p>,null,choice,tc,binary,repulsion,2,microwave ovens,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,9,26446,0.0-4.0-1.2,79,1,2025-04-29T02:15:41Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=53832,"en-US,en;q=0.9",01k294vrjjm6bbm,19,"[""Asian""]",No,Female,1,Yes,105448.80000019072,NA,1520,NA,"{""product_choice"":""B""}",choice,tc,binary,repulsion,2,microwave ovens,null,null,null,null,null,null,2,30,40,null,100,90,null,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,10,26755,0.0-4.0-0.3,79,1,2025-04-29T02:15:41Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=53832,"en-US,en;q=0.9",01k294vrjjm6bbm,19,"[""Asian""]",No,Female,1,Yes,105448.80000019072,NA,null,<p></p>,null,choice,ct,binary,attraction,NA,washing machines,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,11,28607,0.0-4.0-1.3,79,1,2025-04-29T02:15:41Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=53832,"en-US,en;q=0.9",01k294vrjjm6bbm,19,"[""Asian""]",No,Female,1,Yes,105448.80000019072,NA,1848,NA,"{""product_choice"":""B""}",choice,ct,binary,attraction,NA,washing machines,null,null,null,null,null,null,2,60,50,null,50,60,null,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,12,28923,0.0-4.0-0.4,79,1,2025-04-29T02:15:41Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=53832,"en-US,en;q=0.9",01k294vrjjm6bbm,19,"[""Asian""]",No,Female,1,Yes,105448.80000019072,NA,null,<p></p>,null,choice,tc,binary,attraction,NA,televisions,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,13,30034,0.0-4.0-1.4,79,1,2025-04-29T02:15:41Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=53832,"en-US,en;q=0.9",01k294vrjjm6bbm,19,"[""Asian""]",No,Female,1,Yes,105448.80000019072,NA,1108,NA,"{""product_choice"":""A""}",choice,tc,binary,attraction,NA,televisions,null,null,null,null,null,null,1,60,50,null,50,60,null,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,14,30349,0.0-4.0-0.5,79,1,2025-04-29T02:15:41Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=53832,"en-US,en;q=0.9",01k294vrjjm6bbm,19,"[""Asian""]",No,Female,1,Yes,105448.80000019072,NA,null,<p></p>,null,choice,ctd,trinary,repulsion_B,1,televisions,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,15,31136,0.0-4.0-1.5,79,1,2025-04-29T02:15:41Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=53832,"en-US,en;q=0.9",01k294vrjjm6bbm,19,"[""Asian""]",No,Female,1,Yes,105448.80000019072,NA,783,NA,"{""product_choice"":""C""}",choice,ctd,trinary,repulsion_B,1,televisions,null,null,null,null,null,null,2,90,100,80,40,30,40,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,16,31439,0.0-4.0-0.6,79,1,2025-04-29T02:15:41Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=53832,"en-US,en;q=0.9",01k294vrjjm6bbm,19,"[""Asian""]",No,Female,1,Yes,105448.80000019072,NA,null,<p></p>,null,choice,dct,trinary,repulsion_A,1,televisions,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,17,32499,0.0-4.0-1.6,79,1,2025-04-29T02:15:41Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=53832,"en-US,en;q=0.9",01k294vrjjm6bbm,19,"[""Asian""]",No,Female,1,Yes,105448.80000019072,NA,1056,NA,"{""product_choice"":""B""}",choice,dct,trinary,repulsion_A,1,televisions,null,null,null,null,null,null,1,100,90,100,30,40,20,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,18,32804,0.0-4.0-0.7,79,1,2025-04-29T02:15:41Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=53832,"en-US,en;q=0.9",01k294vrjjm6bbm,19,"[""Asian""]",No,Female,1,Yes,105448.80000019072,NA,null,<p></p>,null,choice,wb,binary,catch,null,microwave ovens,65,70,10,5,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,19,33513,0.0-4.0-1.7,79,1,2025-04-29T02:15:41Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=53832,"en-US,en;q=0.9",01k294vrjjm6bbm,19,"[""Asian""]",No,Female,1,Yes,105448.80000019072,NA,703,NA,"{""product_choice"":""A""}",choice,wb,binary,catch,null,microwave ovens,65,70,10,5,null,null,2,null,null,null,null,null,null,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,20,33818,0.0-4.0-0.8,79,1,2025-04-29T02:15:41Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=53832,"en-US,en;q=0.9",01k294vrjjm6bbm,19,"[""Asian""]",No,Female,1,Yes,105448.80000019072,NA,null,<p></p>,null,choice,bww,trinary,catch,null,laptops,85,90,20,20,45,45,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,21,34445,0.0-4.0-1.8,79,1,2025-04-29T02:15:41Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=53832,"en-US,en;q=0.9",01k294vrjjm6bbm,19,"[""Asian""]",No,Female,1,Yes,105448.80000019072,NA,623,NA,"{""product_choice"":""A""}",choice,bww,trinary,catch,null,laptops,85,90,20,20,45,45,2,null,null,null,null,null,null,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,22,34753,0.0-4.0-0.9,79,1,2025-04-29T02:15:41Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=53832,"en-US,en;q=0.9",01k294vrjjm6bbm,19,"[""Asian""]",No,Female,1,Yes,105448.80000019072,NA,null,<p></p>,null,choice,tc,binary,repulsion,2,washing machines,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,23,35345,0.0-4.0-1.9,79,1,2025-04-29T02:15:41Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=53832,"en-US,en;q=0.9",01k294vrjjm6bbm,19,"[""Asian""]",No,Female,1,Yes,105448.80000019072,NA,588,NA,"{""product_choice"":""B""}",choice,tc,binary,repulsion,2,washing machines,null,null,null,null,null,null,1,30,40,null,100,90,null,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,24,35655,0.0-4.0-0.10,79,1,2025-04-29T02:15:41Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=53832,"en-US,en;q=0.9",01k294vrjjm6bbm,19,"[""Asian""]",No,Female,1,Yes,105448.80000019072,NA,null,<p></p>,null,choice,bww,trinary,catch,null,washing machines,80,55,45,50,35,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
