success,timeout,failed_images,failed_audio,failed_video,screen_id,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,ppt_id,age,race,ethnicity,gender,other_countries,prev_study,exp_duration,view_history,rt,stimulus,response,phase,order,set,effect,t_high,category,d1_best,d2_best,d1_worst1,d2_worst1,d1_worst2,d2_worst2,first_dim,d1_t,d1_c,d1_d,d2_t,d2_c,d2_d,d1_name,d2_name,strategy_response,question_order
TRUE,FALSE,[],[],[],img preload,preload,0,223,0.0-0.0,81,1,2025-04-29T04:12:19Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=56995,"en-US,en;q=0.9",pc0uzw1fgqhxswu,21,"[""Asian""]",No,Male,"China:10 years
US: 11 years",No,434504.69999999553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,computer_message,instructions,1,7072,0.0-1.0,81,1,2025-04-29T04:12:19Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=56995,"en-US,en;q=0.9",pc0uzw1fgqhxswu,21,"[""Asian""]",No,Male,"China:10 years
US: 11 years",No,434504.69999999553,"[{""page_index"":0,""viewing_time"":6848}]",6849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,fullscreen,2,13595,0.0-2.0,81,1,2025-04-29T04:12:19Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=56995,"en-US,en;q=0.9",pc0uzw1fgqhxswu,21,"[""Asian""]",No,Male,"China:10 years
US: 11 years",No,434504.69999999553,NA,5518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_instructions,instructions,3,82983,0.0-3.0,81,1,2025-04-29T04:12:19Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=56995,"en-US,en;q=0.9",pc0uzw1fgqhxswu,21,"[""Asian""]",No,Male,"China:10 years
US: 11 years",No,434504.69999999553,"[{""page_index"":0,""viewing_time"":2357},{""page_index"":1,""viewing_time"":5537},{""page_index"":2,""viewing_time"":6099},{""page_index"":3,""viewing_time"":4481},{""page_index"":4,""viewing_time"":3477},{""page_index"":5,""viewing_time"":38544},{""page_index"":6,""viewing_time"":8893}]",69387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,4,83286,0.0-4.0-0.0,81,1,2025-04-29T04:12:19Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=56995,"en-US,en;q=0.9",pc0uzw1fgqhxswu,21,"[""Asian""]",No,Male,"China:10 years
US: 11 years",No,434504.69999999553,NA,null,<p></p>,null,choice,tc,binary,repulsion,1,laptops,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,5,91915,0.0-4.0-1.0,81,1,2025-04-29T04:12:19Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=56995,"en-US,en;q=0.9",pc0uzw1fgqhxswu,21,"[""Asian""]",No,Male,"China:10 years
US: 11 years",No,434504.69999999553,NA,8627,NA,"{""product_choice"":""B""}",choice,tc,binary,repulsion,1,laptops,null,null,null,null,null,null,2,100,90,null,30,40,null,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,6,92216,0.0-4.0-0.1,81,1,2025-04-29T04:12:19Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=56995,"en-US,en;q=0.9",pc0uzw1fgqhxswu,21,"[""Asian""]",No,Male,"China:10 years
US: 11 years",No,434504.69999999553,NA,null,<p></p>,null,choice,ctd,trinary,repulsion_A,2,microwave ovens,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,7,100410,0.0-4.0-1.1,81,1,2025-04-29T04:12:19Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=56995,"en-US,en;q=0.9",pc0uzw1fgqhxswu,21,"[""Asian""]",No,Male,"China:10 years
US: 11 years",No,434504.69999999553,NA,8192,NA,"{""product_choice"":""A""}",choice,ctd,trinary,repulsion_A,2,microwave ovens,null,null,null,null,null,null,1,30,40,20,100,90,100,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,8,100713,0.0-4.0-0.2,81,1,2025-04-29T04:12:19Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=56995,"en-US,en;q=0.9",pc0uzw1fgqhxswu,21,"[""Asian""]",No,Male,"China:10 years
US: 11 years",No,434504.69999999553,NA,null,<p></p>,null,choice,ct,binary,repulsion,2,microwave ovens,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,9,111105,0.0-4.0-1.2,81,1,2025-04-29T04:12:19Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=56995,"en-US,en;q=0.9",pc0uzw1fgqhxswu,21,"[""Asian""]",No,Male,"China:10 years
US: 11 years",No,434504.69999999553,NA,10390,NA,"{""product_choice"":""A""}",choice,ct,binary,repulsion,2,microwave ovens,null,null,null,null,null,null,1,30,40,null,100,90,null,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,10,111407,0.0-4.0-0.3,81,1,2025-04-29T04:12:19Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=56995,"en-US,en;q=0.9",pc0uzw1fgqhxswu,21,"[""Asian""]",No,Male,"China:10 years
US: 11 years",No,434504.69999999553,NA,null,<p></p>,null,choice,tcd,trinary,attraction,2,televisions,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,11,119166,0.0-4.0-1.3,81,1,2025-04-29T04:12:19Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=56995,"en-US,en;q=0.9",pc0uzw1fgqhxswu,21,"[""Asian""]",No,Male,"China:10 years
US: 11 years",No,434504.69999999553,NA,7757,NA,"{""product_choice"":""A""}",choice,tcd,trinary,attraction,2,televisions,null,null,null,null,null,null,2,50,60,40,60,50,60,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,12,119469,0.0-4.0-0.4,81,1,2025-04-29T04:12:19Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=56995,"en-US,en;q=0.9",pc0uzw1fgqhxswu,21,"[""Asian""]",No,Male,"China:10 years
US: 11 years",No,434504.69999999553,NA,null,<p></p>,null,choice,wb,binary,catch,null,washing machines,70,95,5,20,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,13,126819,0.0-4.0-1.4,81,1,2025-04-29T04:12:19Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=56995,"en-US,en;q=0.9",pc0uzw1fgqhxswu,21,"[""Asian""]",No,Male,"China:10 years
US: 11 years",No,434504.69999999553,NA,7348,NA,"{""product_choice"":""B""}",choice,wb,binary,catch,null,washing machines,70,95,5,20,null,null,2,null,null,null,null,null,null,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,14,127120,0.0-4.0-0.5,81,1,2025-04-29T04:12:19Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=56995,"en-US,en;q=0.9",pc0uzw1fgqhxswu,21,"[""Asian""]",No,Male,"China:10 years
US: 11 years",No,434504.69999999553,NA,null,<p></p>,null,choice,ctd,trinary,attraction,2,microwave ovens,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,15,131703,0.0-4.0-1.5,81,1,2025-04-29T04:12:19Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=56995,"en-US,en;q=0.9",pc0uzw1fgqhxswu,21,"[""Asian""]",No,Male,"China:10 years
US: 11 years",No,434504.69999999553,NA,4581,NA,"{""product_choice"":""A""}",choice,ctd,trinary,attraction,2,microwave ovens,null,null,null,null,null,null,1,50,60,40,60,50,60,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,16,132011,0.0-4.0-0.6,81,1,2025-04-29T04:12:19Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=56995,"en-US,en;q=0.9",pc0uzw1fgqhxswu,21,"[""Asian""]",No,Male,"China:10 years
US: 11 years",No,434504.69999999553,NA,null,<p></p>,null,choice,wb,binary,catch,null,laptops,75,70,40,45,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,17,139757,0.0-4.0-1.6,81,1,2025-04-29T04:12:19Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=56995,"en-US,en;q=0.9",pc0uzw1fgqhxswu,21,"[""Asian""]",No,Male,"China:10 years
US: 11 years",No,434504.69999999553,NA,7745,NA,"{""product_choice"":""B""}",choice,wb,binary,catch,null,laptops,75,70,40,45,null,null,1,null,null,null,null,null,null,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,18,140059,0.0-4.0-0.7,81,1,2025-04-29T04:12:19Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=56995,"en-US,en;q=0.9",pc0uzw1fgqhxswu,21,"[""Asian""]",No,Male,"China:10 years
US: 11 years",No,434504.69999999553,NA,null,<p></p>,null,choice,bww,trinary,catch,null,washing machines,95,50,30,25,20,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,19,143656,0.0-4.0-1.7,81,1,2025-04-29T04:12:19Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=56995,"en-US,en;q=0.9",pc0uzw1fgqhxswu,21,"[""Asian""]",No,Male,"China:10 years
US: 11 years",No,434504.69999999553,NA,3596,NA,"{""product_choice"":""A""}",choice,bww,trinary,catch,null,washing machines,95,50,30,25,20,10,2,null,null,null,null,null,null,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,20,143957,0.0-4.0-0.8,81,1,2025-04-29T04:12:19Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=56995,"en-US,en;q=0.9",pc0uzw1fgqhxswu,21,"[""Asian""]",No,Male,"China:10 years
US: 11 years",No,434504.69999999553,NA,null,<p></p>,null,choice,tc,binary,repulsion,1,microwave ovens,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,21,147035,0.0-4.0-1.8,81,1,2025-04-29T04:12:19Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=56995,"en-US,en;q=0.9",pc0uzw1fgqhxswu,21,"[""Asian""]",No,Male,"China:10 years
US: 11 years",No,434504.69999999553,NA,3077,NA,"{""product_choice"":""A""}",choice,tc,binary,repulsion,1,microwave ovens,null,null,null,null,null,null,2,100,90,null,30,40,null,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,22,147337,0.0-4.0-0.9,81,1,2025-04-29T04:12:19Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",WebKit,Chrome,135.0.0.0,Windows,10,https://5puzkbbxv1.cognition.run/?sona_id=56995,"en-US,en;q=0.9",pc0uzw1fgqhxswu,21,"[""Asian""]",No,Male,"China:10 years
US: 11 years",No,434504.69999999553,NA,null,<p></p>,null,choice,ctd,trinary,attraction,2,washing machines,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
