success,timeout,failed_images,failed_audio,failed_video,screen_id,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,ppt_id,age,race,ethnicity,gender,other_countries,prev_study,exp_duration,view_history,rt,stimulus,response,phase,order,set,effect,t_high,category,d1_best,d2_best,d1_worst1,d2_worst1,d1_worst2,d2_worst2,first_dim,d1_t,d1_c,d1_d,d2_t,d2_c,d2_d,d1_name,d2_name,strategy_response,question_order
TRUE,FALSE,[],[],[],img preload,preload,0,459,0.0-0.0,172,1,2025-05-05T01:40:03Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56619,"en-US,en;q=0.9",j1wp6s3jl5z8zjg,20,"[""White""]",No,Female,NA,No,286434.8000000119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,computer_message,instructions,1,1413,0.0-1.0,172,1,2025-05-05T01:40:03Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56619,"en-US,en;q=0.9",j1wp6s3jl5z8zjg,20,"[""White""]",No,Female,NA,No,286434.8000000119,"[{""page_index"":0,""viewing_time"":952}]",952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,fullscreen,2,3262,0.0-2.0,172,1,2025-05-05T01:40:03Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56619,"en-US,en;q=0.9",j1wp6s3jl5z8zjg,20,"[""White""]",No,Female,NA,No,286434.8000000119,NA,846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_instructions,instructions,3,14412,0.0-3.0,172,1,2025-05-05T01:40:03Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56619,"en-US,en;q=0.9",j1wp6s3jl5z8zjg,20,"[""White""]",No,Female,NA,No,286434.8000000119,"[{""page_index"":0,""viewing_time"":865},{""page_index"":1,""viewing_time"":1566},{""page_index"":2,""viewing_time"":651},{""page_index"":3,""viewing_time"":684},{""page_index"":4,""viewing_time"":584},{""page_index"":5,""viewing_time"":5717},{""page_index"":6,""viewing_time"":1083}]",11149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,4,14716,0.0-4.0-0.0,172,1,2025-05-05T01:40:03Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56619,"en-US,en;q=0.9",j1wp6s3jl5z8zjg,20,"[""White""]",No,Female,NA,No,286434.8000000119,NA,null,<p></p>,null,choice,bww,trinary,catch,null,microwave ovens,80,80,40,5,5,40,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,5,23147,0.0-4.0-1.0,172,1,2025-05-05T01:40:03Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56619,"en-US,en;q=0.9",j1wp6s3jl5z8zjg,20,"[""White""]",No,Female,NA,No,286434.8000000119,NA,8425,NA,"{""product_choice"":""A""}",choice,bww,trinary,catch,null,microwave ovens,80,80,40,5,5,40,2,null,null,null,null,null,null,Warranty,Cooking power,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,6,23449,0.0-4.0-0.1,172,1,2025-05-05T01:40:03Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56619,"en-US,en;q=0.9",j1wp6s3jl5z8zjg,20,"[""White""]",No,Female,NA,No,286434.8000000119,NA,null,<p></p>,null,choice,ctd,trinary,attraction,2,televisions,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,7,33296,0.0-4.0-1.1,172,1,2025-05-05T01:40:03Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56619,"en-US,en;q=0.9",j1wp6s3jl5z8zjg,20,"[""White""]",No,Female,NA,No,286434.8000000119,NA,9845,NA,"{""product_choice"":""B""}",choice,ctd,trinary,attraction,2,televisions,null,null,null,null,null,null,1,50,60,40,60,50,60,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,8,33599,0.0-4.0-0.2,172,1,2025-05-05T01:40:03Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56619,"en-US,en;q=0.9",j1wp6s3jl5z8zjg,20,"[""White""]",No,Female,NA,No,286434.8000000119,NA,null,<p></p>,null,choice,bww,trinary,catch,null,laptops,85,50,30,5,15,40,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,9,38913,0.0-4.0-1.2,172,1,2025-05-05T01:40:03Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56619,"en-US,en;q=0.9",j1wp6s3jl5z8zjg,20,"[""White""]",No,Female,NA,No,286434.8000000119,NA,5311,NA,"{""product_choice"":""A""}",choice,bww,trinary,catch,null,laptops,85,50,30,5,15,40,2,null,null,null,null,null,null,Processing speed,Memory (RAM),NA,NA
