lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_attraction.1.1,mu_attraction.2.1,mu_attraction.3.1,mu_attraction.4.1,mu_attraction.1.2,mu_attraction.2.2,mu_attraction.3.2,mu_attraction.4.2,mu_attraction.1.3,mu_attraction.2.3,mu_attraction.3.3,mu_attraction.4.3,mu_repulsion.1.1,mu_repulsion.2.1,mu_repulsion.3.1,mu_repulsion.4.1,mu_repulsion.1.2,mu_repulsion.2.2,mu_repulsion.3.2,mu_repulsion.4.2,mu_repulsion.1.3,mu_repulsion.2.3,mu_repulsion.3.3,mu_repulsion.4.3,omega_attraction.1.1,omega_attraction.2.1,omega_attraction.3.1,omega_attraction.1.2,omega_attraction.2.2,omega_attraction.3.2,omega_attraction.1.3,omega_attraction.2.3,omega_attraction.3.3,omega_repulsion.1.1,omega_repulsion.2.1,omega_repulsion.3.1,omega_repulsion.1.2,omega_repulsion.2.2,omega_repulsion.3.2,omega_repulsion.1.3,omega_repulsion.2.3,omega_repulsion.3.3,s,sigma.1,sigma.2,sigma.3,L_attraction.1.1,L_attraction.2.1,L_attraction.3.1,L_attraction.1.2,L_attraction.2.2,L_attraction.3.2,L_attraction.1.3,L_attraction.2.3,L_attraction.3.3,L_repulsion.1.1,L_repulsion.2.1,L_repulsion.3.1,L_repulsion.1.2,L_repulsion.2.2,L_repulsion.3.2,L_repulsion.1.3,L_repulsion.2.3,L_repulsion.3.3,cor_attraction.1.1,cor_attraction.2.1,cor_attraction.3.1,cor_attraction.1.2,cor_attraction.2.2,cor_attraction.3.2,cor_attraction.1.3,cor_attraction.2.3,cor_attraction.3.3,cor_repulsion.1.1,cor_repulsion.2.1,cor_repulsion.3.1,cor_repulsion.1.2,cor_repulsion.2.2,cor_repulsion.3.2,cor_repulsion.1.3,cor_repulsion.2.3,cor_repulsion.3.3
# Adaptation terminated
# Step size = 0.265043
# Diagonal elements of inverse mass matrix:
# 0.00145657, 0.00147142, 0.00141046, 0.00139404, 0.0015183, 0.00143998, 0.001388, 0.00138392, 0.00136246, 0.00116517, 0.00120024, 0.00121286, 0.00134548, 0.00127609, 0.00138306, 0.00145869, 0.00138718, 0.00151481, 0.00137084, 0.00134849, 0.00136234, 0.00125016, 0.00108584, 0.00114565, 0.000437051, 0.000469136, 0.000586569, 0.000435166, 0.000427889, 0.000562266, 0.000118457
1812.14,0.919113,0.265043,5,31,0,-1795.01,0.41381,-0.758956,-0.0446381,0.508699,0.393591,-0.743863,-0.0639855,0.519015,0.165397,-0.877687,-0.244161,0.297638,0.45071,-0.705099,0.109966,0.599385,0.477642,-0.719268,0.144112,0.545472,0.268397,-0.860862,-0.118301,0.360391,1,0.871522,0.877359,0,0.490357,0.141107,0,0,0.458618,1,0.783902,0.874065,0,0.620885,0.0413169,0,0,0.484049,0.792671,0.792671,0.792671,0.792671,0.792671,0.69083,0.695457,0,0.388692,0.111852,0,0,0.363533,0.792671,0.621376,0.692846,0,0.492158,0.0327507,0,0,0.383692,1,0.871522,0.877359,0.871522,1,0.83383,0.877359,0.83383,1,1,0.783902,0.874065,0.783902,1,0.710834,0.874065,0.710834,1
1811.55,0.929301,0.265043,5,31,0,-1797.54,0.476658,-0.913484,-0.05223,0.518627,0.439965,-0.879682,-0.0419853,0.538512,0.197043,-1.03026,-0.225281,0.323379,0.325777,-0.792128,-0.00696704,0.635862,0.431231,-0.822948,-0.0330319,0.654451,0.0927953,-0.936156,-0.216411,0.417857,1,0.854983,0.862488,0,0.518656,0.159214,0,0,0.480381,1,0.76415,0.862327,0,0.645038,0.0503771,0,0,0.50384,0.789554,0.789554,0.789554,0.789554,0.789554,0.675056,0.680981,0,0.409507,0.125708,0,0,0.379287,0.789554,0.603338,0.680854,0,0.509293,0.0397755,0,0,0.397809,1,0.854983,0.862488,0.854983,1,0.819989,0.862488,0.819989,1,1,0.76415,0.862327,0.76415,1,0.691442,0.862327,0.691442,1
1812.73,0.892888,0.265043,4,15,0,-1793.72,0.466606,-0.914586,-0.0477459,0.521948,0.426104,-0.855028,-0.0216068,0.545195,0.205217,-1.02501,-0.245213,0.344281,0.303576,-0.836047,-0.0322731,0.669008,0.409204,-0.832856,-0.0309418,0.643905,0.101752,-0.965678,-0.215396,0.446356,1,0.860634,0.859848,0,0.509224,0.154023,0,0,0.486763,1,0.760495,0.867813,0,0.649344,0.0422119,0,0,0.495095,0.782544,0.782544,0.782544,0.782544,0.782544,0.673484,0.672869,0,0.39849,0.12053,0,0,0.380914,0.782544,0.595121,0.679102,0,0.508141,0.0330327,0,0,0.387434,1,0.860634,0.859848,0.860634,1,0.818447,0.859848,0.818447,1,1,0.760495,0.867813,0.760495,1,0.687377,0.867813,0.687377,1
1812.83,0.763218,0.265043,5,31,0,-1794.55,0.408697,-0.735732,-0.0547203,0.503038,0.395875,-0.739626,-0.0450943,0.499992,0.166091,-0.886376,-0.263622,0.305646,0.467666,-0.696571,0.132321,0.546615,0.501906,-0.7268,0.129744,0.572675,0.267021,-0.8499,-0.125855,0.351123,1,0.873052,0.873353,0,0.487627,0.133553,0,0,0.468422,1,0.776927,0.876769,0,0.62959,0.0272108,0,0,0.480142,0.800101,0.800101,0.800101,0.800101,0.800101,0.69853,0.69877,0,0.390151,0.106856,0,0,0.374785,0.800101,0.62162,0.701504,0,0.503736,0.0217714,0,0,0.384162,1,0.873052,0.873353,0.873052,1,0.827606,0.873353,0.827606,1,1,0.776927,0.876769,0.776927,1,0.698317,0.876769,0.698317,1
1804.92,0.48295,0.265043,3,7,0,-1789.02,0.406023,-0.764164,-0.0647353,0.487712,0.385328,-0.798963,-0.0887814,0.559262,0.190262,-0.884029,-0.258147,0.310378,0.475041,-0.673495,0.102967,0.55185,0.540663,-0.690302,0.0718293,0.565293,0.252737,-0.810642,-0.118257,0.350661,1,0.872106,0.875871,0,0.489317,0.134675,0,0,0.463372,1,0.771936,0.872692,0,0.6357,0.0466942,0,0,0.486033,0.801405,0.801405,0.801405,0.801405,0.801405,0.69891,0.701927,0,0.392141,0.10793,0,0,0.371348,0.801405,0.618633,0.69938,0,0.509453,0.0374209,0,0,0.389509,1,0.872106,0.875871,0.872106,1,0.829751,0.875871,0.829751,1,1,0.771936,0.872692,0.771936,1,0.703346,0.872692,0.703346,1
1808.54,0.942221,0.265043,4,15,0,-1790.78,0.416726,-0.822565,-0.0384947,0.514237,0.4305,-0.738703,-0.0225412,0.50331,0.147099,-0.956975,-0.253739,0.324325,0.406022,-0.673077,0.0661409,0.573252,0.46776,-0.691796,0.101761,0.600096,0.228149,-0.79697,-0.15214,0.335261,1,0.874584,0.867544,0,0.484875,0.126731,0,0,0.480943,1,0.773907,0.86579,0,0.633299,0.0450219,0,0,0.498378,0.791553,0.791553,0.791553,0.791553,0.791553,0.692279,0.686707,0,0.383804,0.100314,0,0,0.380692,0.791553,0.612588,0.685319,0,0.50129,0.0356372,0,0,0.394493,1,0.874584,0.867544,0.874584,1,0.820189,0.867544,0.820189,1,1,0.773907,0.86579,0.773907,1,0.698553,0.86579,0.698553,1
1811.6,0.899833,0.265043,4,15,0,-1789.54,0.427946,-0.796829,0.0278489,0.532421,0.429553,-0.740369,0.0407334,0.570728,0.17277,-0.910436,-0.185531,0.338856,0.381046,-0.727082,0.14279,0.633197,0.468393,-0.733156,0.106445,0.59214,0.195691,-0.859985,-0.0563995,0.405427,1,0.864983,0.878496,0,0.501801,0.141656,0,0,0.456266,1,0.780643,0.87684,0,0.624977,0.0387409,0,0,0.47922,0.797935,0.797935,0.797935,0.797935,0.797935,0.690201,0.700983,0,0.400405,0.113032,0,0,0.364071,0.797935,0.622902,0.699661,0,0.498691,0.0309128,0,0,0.382386,1,0.864983,0.878496,0.864983,1,0.830967,0.878496,0.830967,1,1,0.780643,0.87684,0.780643,1,0.708711,0.87684,0.708711,1
1811.01,0.759563,0.265043,5,31,0,-1790.55,0.401881,-0.896271,-0.0772564,0.572888,0.402361,-0.845972,-0.0880908,0.631947,0.153512,-0.997113,-0.261094,0.362859,0.389995,-0.698015,0.0245451,0.641313,0.451281,-0.713262,0.0623885,0.653434,0.210246,-0.815923,-0.185169,0.402116,1,0.876951,0.861777,0,0.48058,0.146408,0,0,0.4857,1,0.771576,0.87188,0,0.636137,0.0379045,0,0,0.48825,0.799652,0.799652,0.799652,0.799652,0.799652,0.701256,0.689122,0,0.384297,0.117075,0,0,0.388391,0.799652,0.616993,0.697201,0,0.508688,0.0303104,0,0,0.39043,1,0.876951,0.861777,0.876951,1,0.826097,0.861777,0.826097,1,1,0.771576,0.87188,0.771576,1,0.696835,0.87188,0.696835,1
1813.96,1,0.265043,4,15,0,-1799.61,0.447184,-0.824032,-0.0626297,0.595254,0.404248,-0.826722,-0.0443389,0.581827,0.173682,-0.974381,-0.266106,0.407407,0.418107,-0.697106,0.0490835,0.671093,0.47854,-0.732898,0.0345086,0.636303,0.181505,-0.866881,-0.177755,0.466274,1,0.871549,0.873175,0,0.490308,0.133453,0,0,0.468781,1,0.78871,0.86646,0,0.614765,0.0387948,0,0,0.497737,0.790128,0.790128,0.790128,0.790128,0.790128,0.688636,0.68992,0,0.387406,0.105445,0,0,0.370397,0.790128,0.623182,0.684615,0,0.485744,0.0306529,0,0,0.393276,1,0.871549,0.873175,0.871549,1,0.826448,0.873175,0.826448,1,1,0.78871,0.86646,0.78871,1,0.707236,0.86646,0.707236,1
1804.89,0.760823,0.265043,5,31,0,-1789.48,0.417478,-0.82511,-0.0642793,0.532631,0.436636,-0.764277,-0.0285541,0.552978,0.153755,-0.939009,-0.290949,0.333537,0.356932,-0.884253,0.0240155,0.622293,0.430777,-0.87669,0.0308206,0.544439,0.169424,-1.01154,-0.17553,0.389073,1,0.864707,0.858723,0,0.502277,0.158051,0,0,0.487458,1,0.750429,0.86578,0,0.660951,0.0422763,0,0,0.498636,0.770737,0.770737,0.770737,0.770737,0.770737,0.666461,0.661849,0,0.387124,0.121816,0,0,0.375702,0.770737,0.578383,0.667288,0,0.509419,0.0325839,0,0,0.384317,1,0.864707,0.858723,0.864707,1,0.821929,0.858723,0.821929,1,1,0.750429,0.86578,0.750429,1,0.677649,0.86578,0.677649,1
