"success","timeout","failed_images","failed_audio","failed_video","screen_id","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","ppt_id","rt","view_history","stimulus","response","phase","order","effect","t_high","category","d1_best","d2_best","d1_worst1","d2_worst1","d1_worst2","d2_worst2","first_dim","d1_t","d1_c","d1_d","d2_t","d2_c","d2_d","d1_name","d2_name"
"true","false","[]","[]","[]","img preload","preload","0","269","0.0-0.0","79","1","2025-04-11 14:35:00","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","Macintosh","Chrome","134.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","e8av1sz0pq9wvm8","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","","fullscreen","1","2713","0.0-1.0","79","1","2025-04-11 14:35:00","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","Macintosh","Chrome","134.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","e8av1sz0pq9wvm8","1441","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","instructions","2","177029","0.0-2.0","79","1","2025-04-11 14:35:00","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","Macintosh","Chrome","134.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","e8av1sz0pq9wvm8","174311","[{""page_index"":0,""viewing_time"":1429},{""page_index"":1,""viewing_time"":3474},{""page_index"":2,""viewing_time"":9566},{""page_index"":3,""viewing_time"":9245},{""page_index"":4,""viewing_time"":77368},{""page_index"":5,""viewing_time"":28069},{""page_index"":6,""viewing_time"":6742},{""page_index"":7,""viewing_time"":22818},{""page_index"":8,""viewing_time"":11175},{""page_index"":9,""viewing_time"":4425}]","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rating_trial_setup","html-keyboard-response","3","177336","0.0-3.0-0.0","79","1","2025-04-11 14:35:00","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","Macintosh","Chrome","134.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","e8av1sz0pq9wvm8","null","","<p></p>","null","rating","ctd","attraction_2","2","washing machines","null","null","null","null","null","null","1","","","","","","","",""
"","","","","","rating_trial","survey-html-form","4","274319","0.0-3.0-1.0","79","1","2025-04-11 14:35:00","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","Macintosh","Chrome","134.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","e8av1sz0pq9wvm8","96978","","","{""price_1"":""350"",""price_2"":""300"",""price_3"":""250""}","rating","ctd","attraction_2","2","washing machines","null","null","null","null","null","null","1","50","60","40","60","50","60","Average lifespan","Energy savings"
"","","","","","rating_trial_setup","html-keyboard-response","5","274621","0.0-3.0-0.1","79","1","2025-04-11 14:35:00","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","Macintosh","Chrome","134.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","e8av1sz0pq9wvm8","null","","<p></p>","null","rating","wbw","catch","null","laptops","55","80","50","20","35","35","2","","","","","","","",""
"","","","","","rating_trial","survey-html-form","6","335192","0.0-3.0-1.1","79","1","2025-04-11 14:35:00","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","Macintosh","Chrome","134.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","e8av1sz0pq9wvm8","60567","","","{""price_1"":""450"",""price_2"":""750"",""price_3"":""300""}","rating","wbw","catch","null","laptops","55","80","50","20","35","35","2","null","null","null","null","null","null","Processing speed","Memory (RAM)"
"","","","","","rating_trial_setup","html-keyboard-response","7","335496","0.0-3.0-0.2","79","1","2025-04-11 14:35:00","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","Macintosh","Chrome","134.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","e8av1sz0pq9wvm8","null","","<p></p>","null","rating","wwb","catch","null","microwave ovens","80","60","35","30","50","10","2","","","","","","","",""
"","","","","","rating_trial","survey-html-form","8","451485","0.0-3.0-1.2","79","1","2025-04-11 14:35:00","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","Macintosh","Chrome","134.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","e8av1sz0pq9wvm8","115984","","","{""price_1"":""150"",""price_2"":""100"",""price_3"":""350""}","rating","wwb","catch","null","microwave ovens","80","60","35","30","50","10","2","null","null","null","null","null","null","Warranty","Cooking power"
"","","","","","rating_trial_setup","html-keyboard-response","9","451787","0.0-3.0-0.3","79","1","2025-04-11 14:35:00","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","Macintosh","Chrome","134.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","e8av1sz0pq9wvm8","null","","<p></p>","null","rating","tcd","attraction_2","1","televisions","null","null","null","null","null","null","2","","","","","","","",""
"","","","","","rating_trial","survey-html-form","10","544723","0.0-3.0-1.3","79","1","2025-04-11 14:35:00","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","Macintosh","Chrome","134.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","e8av1sz0pq9wvm8","92933","","","{""price_1"":""450"",""price_2"":""500"",""price_3"":""400""}","rating","tcd","attraction_2","1","televisions","null","null","null","null","null","null","2","60","50","60","50","60","40","Screen size","Average lifespan"
"","","","","","rating_trial_setup","html-keyboard-response","11","545027","0.0-3.0-0.4","79","1","2025-04-11 14:35:00","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","Macintosh","Chrome","134.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","e8av1sz0pq9wvm8","null","","<p></p>","null","rating","wwb","catch","null","televisions","95","80","40","10","5","20","1","","","","","","","",""
"","","","","","rating_trial","survey-html-form","12","710556","0.0-3.0-1.4","79","1","2025-04-11 14:35:00","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","Macintosh","Chrome","134.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","e8av1sz0pq9wvm8","165524","","","{""price_1"":""150"",""price_2"":""25"",""price_3"":""1000""}","rating","wwb","catch","null","televisions","95","80","40","10","5","20","1","null","null","null","null","null","null","Screen size","Average lifespan"
"","","","","","rating_trial_setup","html-keyboard-response","13","710859","0.0-3.0-0.5","79","1","2025-04-11 14:35:00","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","Macintosh","Chrome","134.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","e8av1sz0pq9wvm8","null","","<p></p>","null","rating","tdc","repulsion_1","1","laptops","null","null","null","null","null","null","2","","","","","","","",""
"","","","","","rating_trial","survey-html-form","14","788641","0.0-3.0-1.5","79","1","2025-04-11 14:35:00","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","Macintosh","Chrome","134.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","e8av1sz0pq9wvm8","77779","","","{""price_1"":""500"",""price_2"":""450"",""price_3"":""450""}","rating","tdc","repulsion_1","1","laptops","null","null","null","null","null","null","2","100","90","100","30","40","25","Processing speed","Memory (RAM)"
"","","","","","rating_trial_setup","html-keyboard-response","15","788944","0.0-3.0-0.6","79","1","2025-04-11 14:35:00","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","Macintosh","Chrome","134.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","e8av1sz0pq9wvm8","null","","<p></p>","null","rating","dtc","repulsion_1","2","laptops","null","null","null","null","null","null","1","","","","","","","",""
"","","","","","rating_trial","survey-html-form","16","817335","0.0-3.0-1.6","79","1","2025-04-11 14:35:00","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","Macintosh","Chrome","134.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","e8av1sz0pq9wvm8","28389","","","{""price_1"":""500"",""price_2"":""550"",""price_3"":""500""}","rating","dtc","repulsion_1","2","laptops","null","null","null","null","null","null","1","30","40","25","100","90","100","Processing speed","Memory (RAM)"
