"success","timeout","failed_images","failed_audio","failed_video","screen_id","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","ppt_id","age","race","ethnicity","gender","exp_duration","rt","view_history","stimulus","response","phase","order","effect","t_high","category","d1_best","d2_best","d1_worst1","d2_worst1","d1_worst2","d2_worst2","first_dim","d1_t","d1_c","d1_d","d2_t","d2_c","d2_d","d1_name","d2_name","strategy_response","question_order"
"true","false","[]","[]","[]","img preload","preload","0","1249","0.0-0.0","70","1","2025-04-11 14:31:46","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","Macintosh","Chrome","134.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","rh6qq0bcfjbxgkd","29","[""White""]","No","Male","2729608.300000012","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","","fullscreen","1","121131","0.0-1.0","70","1","2025-04-11 14:31:46","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","Macintosh","Chrome","134.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","rh6qq0bcfjbxgkd","29","[""White""]","No","Male","2729608.300000012","118874","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","instructions","2","134675","0.0-2.0","70","1","2025-04-11 14:31:46","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","Macintosh","Chrome","134.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","rh6qq0bcfjbxgkd","29","[""White""]","No","Male","2729608.300000012","13541","[{""page_index"":0,""viewing_time"":1150},{""page_index"":1,""viewing_time"":1095},{""page_index"":2,""viewing_time"":841},{""page_index"":3,""viewing_time"":975},{""page_index"":4,""viewing_time"":2101},{""page_index"":5,""viewing_time"":1151},{""page_index"":6,""viewing_time"":1022},{""page_index"":7,""viewing_time"":1770},{""page_index"":8,""viewing_time"":1829},{""page_index"":9,""viewing_time"":1607}]","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rating_trial_setup","html-keyboard-response","3","134979","0.0-3.0-0.0","70","1","2025-04-11 14:31:46","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","Macintosh","Chrome","134.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","rh6qq0bcfjbxgkd","29","[""White""]","No","Male","2729608.300000012","null","","<p></p>","null","rating","bww","catch","null","microwave ovens","60","80","20","10","40","15","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","4","165835","0.0-3.0-1.0","70","1","2025-04-11 14:31:46","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","Macintosh","Chrome","134.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","rh6qq0bcfjbxgkd","29","[""White""]","No","Male","2729608.300000012","30849","","","{""price_1"":""80"",""price_2"":""15"",""price_3"":""25""}","rating","bww","catch","null","microwave ovens","60","80","20","10","40","15","1","null","null","null","null","null","null","Warranty","Cooking power","",""
"","","","","","rating_trial_setup","html-keyboard-response","5","166139","0.0-3.0-0.1","70","1","2025-04-11 14:31:46","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","Macintosh","Chrome","134.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","rh6qq0bcfjbxgkd","29","[""White""]","No","Male","2729608.300000012","null","","<p></p>","null","rating","dct","attraction_2","1","laptops","null","null","null","null","null","null","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","6","190490","0.0-3.0-1.1","70","1","2025-04-11 14:31:46","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","Macintosh","Chrome","134.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","rh6qq0bcfjbxgkd","29","[""White""]","No","Male","2729608.300000012","24348","","","{""price_1"":""450"",""price_2"":""500"",""price_3"":""525""}","rating","dct","attraction_2","1","laptops","null","null","null","null","null","null","2","60","50","60","50","60","40","Processing speed","Memory (RAM)","",""
"","","","","","rating_trial_setup","html-keyboard-response","7","190794","0.0-3.0-0.2","70","1","2025-04-11 14:31:46","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","Macintosh","Chrome","134.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","rh6qq0bcfjbxgkd","29","[""White""]","No","Male","2729608.300000012","null","","<p></p>","null","rating","tcd","attraction_2","2","televisions","null","null","null","null","null","null","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","8","209947","0.0-3.0-1.2","70","1","2025-04-11 14:31:46","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","Macintosh","Chrome","134.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","rh6qq0bcfjbxgkd","29","[""White""]","No","Male","2729608.300000012","19150","","","{""price_1"":""300"",""price_2"":""500"",""price_3"":""400""}","rating","tcd","attraction_2","2","televisions","null","null","null","null","null","null","1","50","60","40","60","50","60","Screen size","Average lifespan","",""
"","","","","","rating_trial_setup","html-keyboard-response","9","210250","0.0-3.0-0.3","70","1","2025-04-11 14:31:46","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","Macintosh","Chrome","134.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","rh6qq0bcfjbxgkd","29","[""White""]","No","Male","2729608.300000012","null","","<p></p>","null","rating","tcd","attraction_1","2","televisions","null","null","null","null","null","null","2","","","","","","","","","",""
