"success","timeout","failed_images","failed_audio","failed_video","screen_id","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","ppt_id","age","race","ethnicity","gender","exp_duration","rt","view_history","stimulus","response","phase","order","effect","t_high","category","d1_best","d2_best","d1_worst1","d2_worst1","d1_worst2","d2_worst2","first_dim","d1_t","d1_c","d1_d","d2_t","d2_c","d2_d","d1_name","d2_name","strategy_response","question_order"
"true","false","[]","[]","[]","img preload","preload","0","3556","0.0-0.0","177","1","2025-04-14 14:31:19","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en,en-US;q=0.9","dkvdmjk5gepdn3e","39","[""White""]","No","Female","2098592.1999999993","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","","fullscreen","1","14188","0.0-1.0","177","1","2025-04-14 14:31:19","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en,en-US;q=0.9","dkvdmjk5gepdn3e","39","[""White""]","No","Female","2098592.1999999993","9616","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","instructions","2","192118","0.0-2.0","177","1","2025-04-14 14:31:19","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en,en-US;q=0.9","dkvdmjk5gepdn3e","39","[""White""]","No","Female","2098592.1999999993","177927","[{""page_index"":0,""viewing_time"":3767},{""page_index"":1,""viewing_time"":8640},{""page_index"":2,""viewing_time"":10448},{""page_index"":3,""viewing_time"":12800},{""page_index"":4,""viewing_time"":40432},{""page_index"":5,""viewing_time"":17848},{""page_index"":6,""viewing_time"":12952},{""page_index"":7,""viewing_time"":29360},{""page_index"":8,""viewing_time"":28704},{""page_index"":9,""viewing_time"":12976}]","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rating_trial_setup","html-keyboard-response","3","192421","0.0-3.0-0.0","177","1","2025-04-14 14:31:19","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en,en-US;q=0.9","dkvdmjk5gepdn3e","39","[""White""]","No","Female","2098592.1999999993","null","","<p></p>","null","rating","cdt","repulsion_2","2","washing machines","null","null","null","null","null","null","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","4","323632","0.0-3.0-1.0","177","1","2025-04-14 14:31:19","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en,en-US;q=0.9","dkvdmjk5gepdn3e","39","[""White""]","No","Female","2098592.1999999993","131207","","","{""price_1"":""320"",""price_2"":""300"",""price_3"":""290""}","rating","cdt","repulsion_2","2","washing machines","null","null","null","null","null","null","1","30","40","20","100","90","100","Average lifespan","Energy savings","",""
"","","","","","rating_trial_setup","html-keyboard-response","5","323934","0.0-3.0-0.1","177","1","2025-04-14 14:31:19","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en,en-US;q=0.9","dkvdmjk5gepdn3e","39","[""White""]","No","Female","2098592.1999999993","null","","<p></p>","null","rating","ctd","attraction_2","1","laptops","null","null","null","null","null","null","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","6","386976","0.0-3.0-1.1","177","1","2025-04-14 14:31:19","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en,en-US;q=0.9","dkvdmjk5gepdn3e","39","[""White""]","No","Female","2098592.1999999993","63039","","","{""price_1"":""800"",""price_2"":""900"",""price_3"":""1000""}","rating","ctd","attraction_2","1","laptops","null","null","null","null","null","null","1","60","50","60","50","60","40","Processing speed","Memory (RAM)","",""
"","","","","","rating_trial_setup","html-keyboard-response","7","387279","0.0-3.0-0.2","177","1","2025-04-14 14:31:19","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en,en-US;q=0.9","dkvdmjk5gepdn3e","39","[""White""]","No","Female","2098592.1999999993","null","","<p></p>","null","rating","cdt","repulsion_1","1","laptops","null","null","null","null","null","null","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","8","421919","0.0-3.0-1.2","177","1","2025-04-14 14:31:19","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en,en-US;q=0.9","dkvdmjk5gepdn3e","39","[""White""]","No","Female","2098592.1999999993","34637","","","{""price_1"":""500"",""price_2"":""400"",""price_3"":""450""}","rating","cdt","repulsion_1","1","laptops","null","null","null","null","null","null","2","100","90","100","30","40","25","Processing speed","Memory (RAM)","",""
"","","","","","rating_trial_setup","html-keyboard-response","9","422222","0.0-3.0-0.3","177","1","2025-04-14 14:31:19","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","WebKit","Chrome","131.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en,en-US;q=0.9","dkvdmjk5gepdn3e","39","[""White""]","No","Female","2098592.1999999993","null","","<p></p>","null","rating","wbw","catch","null","washing machines","75","70","20","50","35","5","1","","","","","","","","","",""
