"success","timeout","failed_images","failed_audio","failed_video","screen_id","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","ppt_id","final_score","age","race","ethnicity","gender","exp_duration","rt","view_history","stimulus","response","phase","order","effect","t_high","category","d1_best","d2_best","d1_worst1","d2_worst1","d1_worst2","d2_worst2","first_dim","d1_t","d1_c","d1_d","d2_t","d2_c","d2_d","d1_name","d2_name","strategy_response","trialType","question_order"
"true","false","[]","[]","[]","img preload","preload","0","490","0.0-0.0","2","1","2025-04-10 18:08:35","7bd189e8e4882776c700e1dae255cdf5","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","WebKit","Chrome","135.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","yduro0ddlx59wjq","","34","[""White""]","No","Male","1759731.599999994","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","","fullscreen","1","3290","0.0-1.0","2","1","2025-04-10 18:08:35","7bd189e8e4882776c700e1dae255cdf5","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","WebKit","Chrome","135.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","yduro0ddlx59wjq","","34","[""White""]","No","Male","1759731.599999994","1786","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","instructions","2","66541","0.0-2.0","2","1","2025-04-10 18:08:35","7bd189e8e4882776c700e1dae255cdf5","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","WebKit","Chrome","135.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","yduro0ddlx59wjq","","34","[""White""]","No","Male","1759731.599999994","63249","[{""page_index"":0,""viewing_time"":1812},{""page_index"":1,""viewing_time"":3448},{""page_index"":2,""viewing_time"":3356},{""page_index"":3,""viewing_time"":4528},{""page_index"":4,""viewing_time"":6482},{""page_index"":5,""viewing_time"":4968},{""page_index"":6,""viewing_time"":5568},{""page_index"":7,""viewing_time"":24162},{""page_index"":8,""viewing_time"":5550},{""page_index"":9,""viewing_time"":3374}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rating_trial_setup","html-keyboard-response","3","66845","0.0-3.0-0.0","2","1","2025-04-10 18:08:35","7bd189e8e4882776c700e1dae255cdf5","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","WebKit","Chrome","135.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","yduro0ddlx59wjq","","34","[""White""]","No","Male","1759731.599999994","null","","<p></p>","null","rating","cdt","attraction_1","2","washing machines","null","null","null","null","null","null","2","","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","4","153844","0.0-3.0-1.0","2","1","2025-04-10 18:08:35","7bd189e8e4882776c700e1dae255cdf5","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","WebKit","Chrome","135.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","yduro0ddlx59wjq","","34","[""White""]","No","Male","1759731.599999994","86994","","","{""price_1"":""225"",""price_2"":""250"",""price_3"":""300""}","rating","cdt","attraction_1","2","washing machines","null","null","null","null","null","null","2","50","60","45","60","50","60","Average lifespan","Energy savings","","",""
"","","","","","rating_trial_setup","html-keyboard-response","5","154147","0.0-3.0-0.1","2","1","2025-04-10 18:08:35","7bd189e8e4882776c700e1dae255cdf5","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","WebKit","Chrome","135.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","yduro0ddlx59wjq","","34","[""White""]","No","Male","1759731.599999994","null","","<p></p>","null","rating","dtc","repulsion_2","1","microwave ovens","null","null","null","null","null","null","1","","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","6","221026","0.0-3.0-1.1","2","1","2025-04-10 18:08:35","7bd189e8e4882776c700e1dae255cdf5","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","WebKit","Chrome","135.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","yduro0ddlx59wjq","","34","[""White""]","No","Male","1759731.599999994","66875","","","{""price_1"":""50"",""price_2"":""60"",""price_3"":""55""}","rating","dtc","repulsion_2","1","microwave ovens","null","null","null","null","null","null","1","100","90","100","30","40","20","Warranty","Cooking power","","",""
"","","","","","rating_trial_setup","html-keyboard-response","7","221329","0.0-3.0-0.2","2","1","2025-04-10 18:08:35","7bd189e8e4882776c700e1dae255cdf5","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","WebKit","Chrome","135.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","yduro0ddlx59wjq","","34","[""White""]","No","Male","1759731.599999994","null","","<p></p>","null","rating","bww","catch","null","laptops","55","70","25","35","5","25","1","","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","8","259298","0.0-3.0-1.2","2","1","2025-04-10 18:08:35","7bd189e8e4882776c700e1dae255cdf5","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","WebKit","Chrome","135.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","yduro0ddlx59wjq","","34","[""White""]","No","Male","1759731.599999994","37964","","","{""price_1"":""750"",""price_2"":""500"",""price_3"":""250""}","rating","bww","catch","null","laptops","55","70","25","35","5","25","1","null","null","null","null","null","null","Processing speed","Memory (RAM)","","",""
"","","","","","rating_trial_setup","html-keyboard-response","9","259602","0.0-3.0-0.3","2","1","2025-04-10 18:08:35","7bd189e8e4882776c700e1dae255cdf5","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","WebKit","Chrome","135.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","yduro0ddlx59wjq","","34","[""White""]","No","Male","1759731.599999994","null","","<p></p>","null","rating","tdc","attraction_2","2","televisions","null","null","null","null","null","null","1","","","","","","","","","","",""
