"success","timeout","failed_images","failed_audio","failed_video","screen_id","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","ppt_id","age","race","ethnicity","gender","exp_duration","rt","view_history","stimulus","response","phase","order","effect","t_high","category","d1_best","d2_best","d1_worst1","d2_worst1","d1_worst2","d2_worst2","first_dim","d1_t","d1_c","d1_d","d2_t","d2_c","d2_d","d1_name","d2_name","strategy_response","question_order"
"true","false","[]","[]","[]","img preload","preload","0","519","0.0-0.0","184","1","2025-04-14 14:38:37","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","WebKit","Chrome","135.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ama4vewh99cbm8h","58","[""White""]","No","Female","1648951.099999994","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","","fullscreen","1","9714","0.0-1.0","184","1","2025-04-14 14:38:37","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","WebKit","Chrome","135.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ama4vewh99cbm8h","58","[""White""]","No","Female","1648951.099999994","8171","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","instructions","2","104890","0.0-2.0","184","1","2025-04-14 14:38:37","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","WebKit","Chrome","135.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ama4vewh99cbm8h","58","[""White""]","No","Female","1648951.099999994","95173","[{""page_index"":0,""viewing_time"":2128},{""page_index"":1,""viewing_time"":6421},{""page_index"":2,""viewing_time"":6568},{""page_index"":3,""viewing_time"":10543},{""page_index"":4,""viewing_time"":17156},{""page_index"":5,""viewing_time"":10853},{""page_index"":6,""viewing_time"":12190},{""page_index"":7,""viewing_time"":22302},{""page_index"":8,""viewing_time"":2396},{""page_index"":9,""viewing_time"":4616}]","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rating_trial_setup","html-keyboard-response","3","105197","0.0-3.0-0.0","184","1","2025-04-14 14:38:37","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","WebKit","Chrome","135.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ama4vewh99cbm8h","58","[""White""]","No","Female","1648951.099999994","null","","<p></p>","null","rating","ctd","attraction_1","1","televisions","null","null","null","null","null","null","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","4","132301","0.0-3.0-1.0","184","1","2025-04-14 14:38:37","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","WebKit","Chrome","135.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ama4vewh99cbm8h","58","[""White""]","No","Female","1648951.099999994","27093","","","{""price_1"":""400"",""price_2"":""300"",""price_3"":""200""}","rating","ctd","attraction_1","1","televisions","null","null","null","null","null","null","1","60","50","60","50","60","45","Screen size","Average lifespan","",""
"","","","","","rating_trial_setup","html-keyboard-response","5","132605","0.0-3.0-0.1","184","1","2025-04-14 14:38:37","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","WebKit","Chrome","135.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ama4vewh99cbm8h","58","[""White""]","No","Female","1648951.099999994","null","","<p></p>","null","rating","dtc","attraction_1","2","washing machines","null","null","null","null","null","null","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","6","165363","0.0-3.0-1.1","184","1","2025-04-14 14:38:37","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","WebKit","Chrome","135.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ama4vewh99cbm8h","58","[""White""]","No","Female","1648951.099999994","32752","","","{""price_1"":""450"",""price_2"":""600"",""price_3"":""800""}","rating","dtc","attraction_1","2","washing machines","null","null","null","null","null","null","1","50","60","45","60","50","60","Average lifespan","Energy savings","",""
"","","","","","rating_trial_setup","html-keyboard-response","7","165666","0.0-3.0-0.2","184","1","2025-04-14 14:38:37","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","WebKit","Chrome","135.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ama4vewh99cbm8h","58","[""White""]","No","Female","1648951.099999994","null","","<p></p>","null","rating","dct","repulsion_2","1","washing machines","null","null","null","null","null","null","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","8","191829","0.0-3.0-1.2","184","1","2025-04-14 14:38:37","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","WebKit","Chrome","135.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ama4vewh99cbm8h","58","[""White""]","No","Female","1648951.099999994","26160","","","{""price_1"":""800"",""price_2"":""700"",""price_3"":""800""}","rating","dct","repulsion_2","1","washing machines","null","null","null","null","null","null","2","100","90","100","30","40","20","Average lifespan","Energy savings","",""
"","","","","","rating_trial_setup","html-keyboard-response","9","192136","0.0-3.0-0.3","184","1","2025-04-14 14:38:37","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","WebKit","Chrome","135.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ama4vewh99cbm8h","58","[""White""]","No","Female","1648951.099999994","null","","<p></p>","null","rating","bww","catch","null","washing machines","60","95","30","40","10","10","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","10","208950","0.0-3.0-1.3","184","1","2025-04-14 14:38:37","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","WebKit","Chrome","135.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ama4vewh99cbm8h","58","[""White""]","No","Female","1648951.099999994","16810","","","{""price_1"":""700"",""price_2"":""250"",""price_3"":""100""}","rating","bww","catch","null","washing machines","60","95","30","40","10","10","1","null","null","null","null","null","null","Average lifespan","Energy savings","",""
"","","","","","rating_trial_setup","html-keyboard-response","11","209253","0.0-3.0-0.4","184","1","2025-04-14 14:38:37","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","WebKit","Chrome","135.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ama4vewh99cbm8h","58","[""White""]","No","Female","1648951.099999994","null","","<p></p>","null","rating","cdt","repulsion_1","2","microwave ovens","null","null","null","null","null","null","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","12","237749","0.0-3.0-1.4","184","1","2025-04-14 14:38:37","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","WebKit","Chrome","135.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ama4vewh99cbm8h","58","[""White""]","No","Female","1648951.099999994","28493","","","{""price_1"":""250"",""price_2"":""125"",""price_3"":""150""}","rating","cdt","repulsion_1","2","microwave ovens","null","null","null","null","null","null","2","30","40","25","100","90","100","Warranty","Cooking power","",""
"","","","","","rating_trial_setup","html-keyboard-response","13","238053","0.0-3.0-0.5","184","1","2025-04-14 14:38:37","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","WebKit","Chrome","135.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ama4vewh99cbm8h","58","[""White""]","No","Female","1648951.099999994","null","","<p></p>","null","rating","dct","repulsion_1","1","laptops","null","null","null","null","null","null","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","14","264479","0.0-3.0-1.5","184","1","2025-04-14 14:38:37","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","WebKit","Chrome","135.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ama4vewh99cbm8h","58","[""White""]","No","Female","1648951.099999994","26421","","","{""price_1"":""400"",""price_2"":""600"",""price_3"":""500""}","rating","dct","repulsion_1","1","laptops","null","null","null","null","null","null","2","100","90","100","30","40","25","Processing speed","Memory (RAM)","",""
"","","","","","rating_trial_setup","html-keyboard-response","15","264782","0.0-3.0-0.6","184","1","2025-04-14 14:38:37","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","WebKit","Chrome","135.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ama4vewh99cbm8h","58","[""White""]","No","Female","1648951.099999994","null","","<p></p>","null","rating","tcd","repulsion_2","2","washing machines","null","null","null","null","null","null","1","","","","","","","","","",""
