"success","timeout","failed_images","failed_audio","failed_video","screen_id","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","ppt_id","age","race","ethnicity","gender","exp_duration","rt","view_history","stimulus","response","phase","order","effect","t_high","category","d1_best","d2_best","d1_worst1","d2_worst1","d1_worst2","d2_worst2","first_dim","d1_t","d1_c","d1_d","d2_t","d2_c","d2_d","d1_name","d2_name","strategy_response","question_order"
"true","false","[]","[]","[]","img preload","preload","0","1110","0.0-0.0","26","1","2025-04-11 13:55:26","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","ChromeOS","14541.0.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","4n2vgwk325jl80y","45","[""White""]","No","Female","1192886.3000000007","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","","fullscreen","1","4644","0.0-1.0","26","1","2025-04-11 13:55:26","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","ChromeOS","14541.0.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","4n2vgwk325jl80y","45","[""White""]","No","Female","1192886.3000000007","2530","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","instructions","2","42628","0.0-2.0","26","1","2025-04-11 13:55:26","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","ChromeOS","14541.0.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","4n2vgwk325jl80y","45","[""White""]","No","Female","1192886.3000000007","37983","[{""page_index"":0,""viewing_time"":2158},{""page_index"":1,""viewing_time"":2625},{""page_index"":2,""viewing_time"":2333},{""page_index"":3,""viewing_time"":3161},{""page_index"":4,""viewing_time"":3929},{""page_index"":5,""viewing_time"":2857},{""page_index"":6,""viewing_time"":4421},{""page_index"":7,""viewing_time"":7693},{""page_index"":8,""viewing_time"":4866},{""page_index"":9,""viewing_time"":3938}]","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rating_trial_setup","html-keyboard-response","3","42933","0.0-3.0-0.0","26","1","2025-04-11 13:55:26","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","ChromeOS","14541.0.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","4n2vgwk325jl80y","45","[""White""]","No","Female","1192886.3000000007","null","","<p></p>","null","rating","bww","catch","null","laptops","55","60","35","50","30","30","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","4","60125","0.0-3.0-1.0","26","1","2025-04-11 13:55:26","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","ChromeOS","14541.0.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","4n2vgwk325jl80y","45","[""White""]","No","Female","1192886.3000000007","17184","","","{""price_1"":""120"",""price_2"":""110"",""price_3"":""100""}","rating","bww","catch","null","laptops","55","60","35","50","30","30","1","null","null","null","null","null","null","Processing speed","Memory (RAM)","",""
"","","","","","rating_trial_setup","html-keyboard-response","5","60428","0.0-3.0-0.1","26","1","2025-04-11 13:55:26","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","ChromeOS","14541.0.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","4n2vgwk325jl80y","45","[""White""]","No","Female","1192886.3000000007","null","","<p></p>","null","rating","dct","repulsion_1","1","washing machines","null","null","null","null","null","null","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","6","91506","0.0-3.0-1.1","26","1","2025-04-11 13:55:26","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","ChromeOS","14541.0.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","4n2vgwk325jl80y","45","[""White""]","No","Female","1192886.3000000007","31076","","","{""price_1"":""750"",""price_2"":""800"",""price_3"":""750""}","rating","dct","repulsion_1","1","washing machines","null","null","null","null","null","null","2","100","90","100","30","40","25","Average lifespan","Energy savings","",""
"","","","","","rating_trial_setup","html-keyboard-response","7","91809","0.0-3.0-0.2","26","1","2025-04-11 13:55:26","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","ChromeOS","14541.0.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","4n2vgwk325jl80y","45","[""White""]","No","Female","1192886.3000000007","null","","<p></p>","null","rating","wbw","catch","null","washing machines","85","70","20","15","30","15","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","8","114861","0.0-3.0-1.2","26","1","2025-04-11 13:55:26","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","ChromeOS","14541.0.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","4n2vgwk325jl80y","45","[""White""]","No","Female","1192886.3000000007","23050","","","{""price_1"":""400"",""price_2"":""800"",""price_3"":""450""}","rating","wbw","catch","null","washing machines","85","70","20","15","30","15","2","null","null","null","null","null","null","Average lifespan","Energy savings","",""
"","","","","","rating_trial_setup","html-keyboard-response","9","115169","0.0-3.0-0.3","26","1","2025-04-11 13:55:26","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","ChromeOS","14541.0.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","4n2vgwk325jl80y","45","[""White""]","No","Female","1192886.3000000007","null","","<p></p>","null","rating","cdt","attraction_2","1","microwave ovens","null","null","null","null","null","null","2","","","","","","","","","",""
