"success","timeout","failed_images","failed_audio","failed_video","screen_id","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","ppt_id","age","race","ethnicity","gender","exp_duration","rt","view_history","stimulus","response","phase","order","effect","t_high","category","d1_best","d2_best","d1_worst1","d2_worst1","d1_worst2","d2_worst2","first_dim","d1_t","d1_c","d1_d","d2_t","d2_c","d2_d","d1_name","d2_name","strategy_response","question_order"
"true","false","[]","[]","[]","img preload","preload","0","6089","0.0-0.0","130","1","2025-04-11 16:31:03","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ggqpbz5v5ug6osz","34","[""White""]","No","Female","1963280.400000006","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","","fullscreen","1","11682","0.0-1.0","130","1","2025-04-11 16:31:03","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ggqpbz5v5ug6osz","34","[""White""]","No","Female","1963280.400000006","4571","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","instructions","2","167060","0.0-2.0","130","1","2025-04-11 16:31:03","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ggqpbz5v5ug6osz","34","[""White""]","No","Female","1963280.400000006","155375","[{""page_index"":0,""viewing_time"":2621},{""page_index"":1,""viewing_time"":9779},{""page_index"":2,""viewing_time"":9629},{""page_index"":3,""viewing_time"":10309},{""page_index"":4,""viewing_time"":18309},{""page_index"":5,""viewing_time"":13591},{""page_index"":6,""viewing_time"":12396},{""page_index"":7,""viewing_time"":33335},{""page_index"":8,""viewing_time"":35679},{""page_index"":9,""viewing_time"":9726}]","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rating_trial_setup","html-keyboard-response","3","167368","0.0-3.0-0.0","130","1","2025-04-11 16:31:03","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ggqpbz5v5ug6osz","34","[""White""]","No","Female","1963280.400000006","null","","<p></p>","null","rating","ctd","repulsion_2","1","washing machines","null","null","null","null","null","null","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","4","238874","0.0-3.0-1.0","130","1","2025-04-11 16:31:03","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ggqpbz5v5ug6osz","34","[""White""]","No","Female","1963280.400000006","71498","","","{""price_1"":""500"",""price_2"":""450"",""price_3"":""380""}","rating","ctd","repulsion_2","1","washing machines","null","null","null","null","null","null","2","100","90","100","30","40","20","Average lifespan","Energy savings","",""
"","","","","","rating_trial_setup","html-keyboard-response","5","239178","0.0-3.0-0.1","130","1","2025-04-11 16:31:03","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ggqpbz5v5ug6osz","34","[""White""]","No","Female","1963280.400000006","null","","<p></p>","null","rating","dct","attraction_2","1","microwave ovens","null","null","null","null","null","null","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","6","273407","0.0-3.0-1.1","130","1","2025-04-11 16:31:03","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ggqpbz5v5ug6osz","34","[""White""]","No","Female","1963280.400000006","34225","","","{""price_1"":""250"",""price_2"":""300"",""price_3"":""320""}","rating","dct","attraction_2","1","microwave ovens","null","null","null","null","null","null","2","60","50","60","50","60","40","Warranty","Cooking power","",""
"","","","","","rating_trial_setup","html-keyboard-response","7","273724","0.0-3.0-0.2","130","1","2025-04-11 16:31:03","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ggqpbz5v5ug6osz","34","[""White""]","No","Female","1963280.400000006","null","","<p></p>","null","rating","wwb","catch","null","laptops","70","55","35","10","20","10","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","8","325413","0.0-3.0-1.2","130","1","2025-04-11 16:31:03","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ggqpbz5v5ug6osz","34","[""White""]","No","Female","1963280.400000006","51685","","","{""price_1"":""200"",""price_2"":""180"",""price_3"":""300""}","rating","wwb","catch","null","laptops","70","55","35","10","20","10","1","null","null","null","null","null","null","Processing speed","Memory (RAM)","",""
"","","","","","rating_trial_setup","html-keyboard-response","9","325727","0.0-3.0-0.3","130","1","2025-04-11 16:31:03","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ggqpbz5v5ug6osz","34","[""White""]","No","Female","1963280.400000006","null","","<p></p>","null","rating","tdc","repulsion_2","2","microwave ovens","null","null","null","null","null","null","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","10","355855","0.0-3.0-1.3","130","1","2025-04-11 16:31:03","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ggqpbz5v5ug6osz","34","[""White""]","No","Female","1963280.400000006","30124","","","{""price_1"":""300"",""price_2"":""280"",""price_3"":""320""}","rating","tdc","repulsion_2","2","microwave ovens","null","null","null","null","null","null","1","30","40","20","100","90","100","Warranty","Cooking power","",""
"","","","","","rating_trial_setup","html-keyboard-response","11","356160","0.0-3.0-0.4","130","1","2025-04-11 16:31:03","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ggqpbz5v5ug6osz","34","[""White""]","No","Female","1963280.400000006","null","","<p></p>","null","rating","wbw","catch","null","washing machines","75","95","45","30","25","45","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","12","386440","0.0-3.0-1.4","130","1","2025-04-11 16:31:03","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ggqpbz5v5ug6osz","34","[""White""]","No","Female","1963280.400000006","30276","","","{""price_1"":""350"",""price_2"":""550"",""price_3"":""350""}","rating","wbw","catch","null","washing machines","75","95","45","30","25","45","2","null","null","null","null","null","null","Average lifespan","Energy savings","",""
"","","","","","rating_trial_setup","html-keyboard-response","13","386760","0.0-3.0-0.5","130","1","2025-04-11 16:31:03","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ggqpbz5v5ug6osz","34","[""White""]","No","Female","1963280.400000006","null","","<p></p>","null","rating","tdc","repulsion_1","2","televisions","null","null","null","null","null","null","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","14","409067","0.0-3.0-1.5","130","1","2025-04-11 16:31:03","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ggqpbz5v5ug6osz","34","[""White""]","No","Female","1963280.400000006","22301","","","{""price_1"":""300"",""price_2"":""280"",""price_3"":""350""}","rating","tdc","repulsion_1","2","televisions","null","null","null","null","null","null","1","30","40","25","100","90","100","Screen size","Average lifespan","",""
"","","","","","rating_trial_setup","html-keyboard-response","15","409379","0.0-3.0-0.6","130","1","2025-04-11 16:31:03","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ggqpbz5v5ug6osz","34","[""White""]","No","Female","1963280.400000006","null","","<p></p>","null","rating","ctd","attraction_2","2","televisions","null","null","null","null","null","null","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","16","426678","0.0-3.0-1.6","130","1","2025-04-11 16:31:03","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ggqpbz5v5ug6osz","34","[""White""]","No","Female","1963280.400000006","17294","","","{""price_1"":""380"",""price_2"":""380"",""price_3"":""300""}","rating","ctd","attraction_2","2","televisions","null","null","null","null","null","null","2","50","60","40","60","50","60","Screen size","Average lifespan","",""
"","","","","","rating_trial_setup","html-keyboard-response","17","426991","0.0-3.0-0.7","130","1","2025-04-11 16:31:03","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ggqpbz5v5ug6osz","34","[""White""]","No","Female","1963280.400000006","null","","<p></p>","null","rating","cdt","attraction_2","1","washing machines","null","null","null","null","null","null","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","18","458173","0.0-3.0-1.7","130","1","2025-04-11 16:31:03","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ggqpbz5v5ug6osz","34","[""White""]","No","Female","1963280.400000006","31177","","","{""price_1"":""480"",""price_2"":""400"",""price_3"":""480""}","rating","cdt","attraction_2","1","washing machines","null","null","null","null","null","null","2","60","50","60","50","60","40","Average lifespan","Energy savings","",""
"","","","","","rating_trial_setup","html-keyboard-response","19","458479","0.0-3.0-0.8","130","1","2025-04-11 16:31:03","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ggqpbz5v5ug6osz","34","[""White""]","No","Female","1963280.400000006","null","","<p></p>","null","rating","wwb","catch","null","televisions","60","95","20","20","30","15","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","20","477921","0.0-3.0-1.8","130","1","2025-04-11 16:31:03","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ggqpbz5v5ug6osz","34","[""White""]","No","Female","1963280.400000006","19436","","","{""price_1"":""200"",""price_2"":""150"",""price_3"":""350""}","rating","wwb","catch","null","televisions","60","95","20","20","30","15","1","null","null","null","null","null","null","Screen size","Average lifespan","",""
"","","","","","rating_trial_setup","html-keyboard-response","21","478236","0.0-3.0-0.9","130","1","2025-04-11 16:31:03","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ggqpbz5v5ug6osz","34","[""White""]","No","Female","1963280.400000006","null","","<p></p>","null","rating","ctd","attraction_1","1","washing machines","null","null","null","null","null","null","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","22","501063","0.0-3.0-1.9","130","1","2025-04-11 16:31:03","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ggqpbz5v5ug6osz","34","[""White""]","No","Female","1963280.400000006","22822","","","{""price_1"":""450"",""price_2"":""480"",""price_3"":""470""}","rating","ctd","attraction_1","1","washing machines","null","null","null","null","null","null","1","60","50","60","50","60","45","Average lifespan","Energy savings","",""
