"success","timeout","failed_images","failed_audio","failed_video","screen_id","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","ppt_id","age","race","ethnicity","gender","exp_duration","rt","view_history","stimulus","response","phase","order","effect","t_high","category","d1_best","d2_best","d1_worst1","d2_worst1","d1_worst2","d2_worst2","first_dim","d1_t","d1_c","d1_d","d2_t","d2_c","d2_d","d1_name","d2_name","strategy_response","question_order"
"true","false","[]","[]","[]","img preload","preload","0","6196","0.0-0.0","180","1","2025-04-14 14:36:10","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","Macintosh","Chrome","135.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ega5ky4hsulbv30","31","[""White""]","No","Male","1784424.3999999762","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","","fullscreen","1","10685","0.0-1.0","180","1","2025-04-14 14:36:10","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","Macintosh","Chrome","135.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ega5ky4hsulbv30","31","[""White""]","No","Male","1784424.3999999762","3487","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","instructions","2","88225","0.0-2.0","180","1","2025-04-14 14:36:10","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","Macintosh","Chrome","135.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ega5ky4hsulbv30","31","[""White""]","No","Male","1784424.3999999762","77540","[{""page_index"":0,""viewing_time"":1729},{""page_index"":1,""viewing_time"":2130},{""page_index"":2,""viewing_time"":1243},{""page_index"":3,""viewing_time"":1336},{""page_index"":4,""viewing_time"":928},{""page_index"":5,""viewing_time"":855},{""page_index"":6,""viewing_time"":900},{""page_index"":7,""viewing_time"":8447},{""page_index"":8,""viewing_time"":1411},{""page_index"":9,""viewing_time"":7004},{""page_index"":8,""viewing_time"":1214},{""page_index"":7,""viewing_time"":1246},{""page_index"":8,""viewing_time"":1590},{""page_index"":7,""viewing_time"":917},{""page_index"":6,""viewing_time"":1679},{""page_index"":5,""viewing_time"":856},{""page_index"":4,""viewing_time"":749},{""page_index"":3,""viewing_time"":675},{""page_index"":2,""viewing_time"":824},{""page_index"":1,""viewing_time"":766},{""page_index"":0,""viewing_time"":719},{""page_index"":1,""viewing_time"":10819},{""page_index"":2,""viewing_time"":3476},{""page_index"":3,""viewing_time"":2866},{""page_index"":4,""viewing_time"":3601},{""page_index"":5,""viewing_time"":2700},{""page_index"":6,""viewing_time"":2821},{""page_index"":7,""viewing_time"":7109},{""page_index"":8,""viewing_time"":3333},{""page_index"":9,""viewing_time"":3599}]","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rating_trial_setup","html-keyboard-response","3","88527","0.0-3.0-0.0","180","1","2025-04-14 14:36:10","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","Macintosh","Chrome","135.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ega5ky4hsulbv30","31","[""White""]","No","Male","1784424.3999999762","null","","<p></p>","null","rating","cdt","repulsion_1","2","microwave ovens","null","null","null","null","null","null","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","4","154044","0.0-3.0-1.0","180","1","2025-04-14 14:36:10","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","Macintosh","Chrome","135.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ega5ky4hsulbv30","31","[""White""]","No","Male","1784424.3999999762","65515","","","{""price_1"":""240"",""price_2"":""210"",""price_3"":""230""}","rating","cdt","repulsion_1","2","microwave ovens","null","null","null","null","null","null","1","30","40","25","100","90","100","Warranty","Cooking power","",""
"","","","","","rating_trial_setup","html-keyboard-response","5","154347","0.0-3.0-0.1","180","1","2025-04-14 14:36:10","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","Macintosh","Chrome","135.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ega5ky4hsulbv30","31","[""White""]","No","Male","1784424.3999999762","null","","<p></p>","null","rating","cdt","repulsion_1","2","televisions","null","null","null","null","null","null","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","6","168085","0.0-3.0-1.1","180","1","2025-04-14 14:36:10","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","Macintosh","Chrome","135.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ega5ky4hsulbv30","31","[""White""]","No","Male","1784424.3999999762","13735","","","{""price_1"":""200"",""price_2"":""220"",""price_3"":""180""}","rating","cdt","repulsion_1","2","televisions","null","null","null","null","null","null","1","30","40","25","100","90","100","Screen size","Average lifespan","",""
"","","","","","rating_trial_setup","html-keyboard-response","7","168387","0.0-3.0-0.2","180","1","2025-04-14 14:36:10","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","Macintosh","Chrome","135.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ega5ky4hsulbv30","31","[""White""]","No","Male","1784424.3999999762","null","","<p></p>","null","rating","wbw","catch","null","washing machines","70","95","35","50","20","45","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","8","178271","0.0-3.0-1.2","180","1","2025-04-14 14:36:10","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","Macintosh","Chrome","135.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ega5ky4hsulbv30","31","[""White""]","No","Male","1784424.3999999762","9881","","","{""price_1"":""120"",""price_2"":""140"",""price_3"":""100""}","rating","wbw","catch","null","washing machines","70","95","35","50","20","45","1","null","null","null","null","null","null","Average lifespan","Energy savings","",""
"","","","","","rating_trial_setup","html-keyboard-response","9","178573","0.0-3.0-0.3","180","1","2025-04-14 14:36:10","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36","Macintosh","Chrome","135.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ega5ky4hsulbv30","31","[""White""]","No","Male","1784424.3999999762","null","","<p></p>","null","rating","dct","attraction_2","1","laptops","null","null","null","null","null","null","1","","","","","","","","","",""
