"success","timeout","failed_images","failed_audio","failed_video","screen_id","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","ppt_id","age","race","ethnicity","gender","exp_duration","rt","view_history","stimulus","response","phase","order","effect","t_high","category","d1_best","d2_best","d1_worst1","d2_worst1","d1_worst2","d2_worst2","first_dim","d1_t","d1_c","d1_d","d2_t","d2_c","d2_d","d1_name","d2_name","strategy_response","question_order"
"true","false","[]","[]","[]","img preload","preload","0","169","0.0-0.0","105","1","2025-04-11 14:50:02","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36","Macintosh","Chrome","116.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","msn973wp0y6tabm","33","[""White""]","No","Male","1710665.4000000358","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","","fullscreen","1","3662","0.0-1.0","105","1","2025-04-11 14:50:02","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36","Macintosh","Chrome","116.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","msn973wp0y6tabm","33","[""White""]","No","Male","1710665.4000000358","2482","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","instructions","2","402541","0.0-2.0","105","1","2025-04-11 14:50:02","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36","Macintosh","Chrome","116.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","msn973wp0y6tabm","33","[""White""]","No","Male","1710665.4000000358","398872","[{""page_index"":0,""viewing_time"":2278},{""page_index"":1,""viewing_time"":7908},{""page_index"":2,""viewing_time"":3298},{""page_index"":3,""viewing_time"":5453},{""page_index"":4,""viewing_time"":208714},{""page_index"":5,""viewing_time"":11504},{""page_index"":6,""viewing_time"":3394},{""page_index"":7,""viewing_time"":5615},{""page_index"":8,""viewing_time"":2911},{""page_index"":9,""viewing_time"":147794}]","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rating_trial_setup","html-keyboard-response","3","402852","0.0-3.0-0.0","105","1","2025-04-11 14:50:02","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36","Macintosh","Chrome","116.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","msn973wp0y6tabm","33","[""White""]","No","Male","1710665.4000000358","null","","<p></p>","null","rating","cdt","attraction_1","1","washing machines","null","null","null","null","null","null","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","4","439235","0.0-3.0-1.0","105","1","2025-04-11 14:50:02","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36","Macintosh","Chrome","116.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","msn973wp0y6tabm","33","[""White""]","No","Male","1710665.4000000358","36372","","","{""price_1"":""1000"",""price_2"":""700"",""price_3"":""850""}","rating","cdt","attraction_1","1","washing machines","null","null","null","null","null","null","2","60","50","60","50","60","45","Average lifespan","Energy savings","",""
"","","","","","rating_trial_setup","html-keyboard-response","5","439546","0.0-3.0-0.1","105","1","2025-04-11 14:50:02","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36","Macintosh","Chrome","116.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","msn973wp0y6tabm","33","[""White""]","No","Male","1710665.4000000358","null","","<p></p>","null","rating","tcd","repulsion_2","2","televisions","null","null","null","null","null","null","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","6","472242","0.0-3.0-1.1","105","1","2025-04-11 14:50:02","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36","Macintosh","Chrome","116.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","msn973wp0y6tabm","33","[""White""]","No","Male","1710665.4000000358","32694","","","{""price_1"":""200"",""price_2"":""300"",""price_3"":""180""}","rating","tcd","repulsion_2","2","televisions","null","null","null","null","null","null","1","30","40","20","100","90","100","Screen size","Average lifespan","",""
"","","","","","rating_trial_setup","html-keyboard-response","7","472554","0.0-3.0-0.2","105","1","2025-04-11 14:50:02","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36","Macintosh","Chrome","116.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","msn973wp0y6tabm","33","[""White""]","No","Male","1710665.4000000358","null","","<p></p>","null","rating","dct","attraction_2","2","televisions","null","null","null","null","null","null","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","8","499138","0.0-3.0-1.2","105","1","2025-04-11 14:50:02","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36","Macintosh","Chrome","116.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","msn973wp0y6tabm","33","[""White""]","No","Male","1710665.4000000358","26581","","","{""price_1"":""180"",""price_2"":""200"",""price_3"":""200""}","rating","dct","attraction_2","2","televisions","null","null","null","null","null","null","1","50","60","40","60","50","60","Screen size","Average lifespan","",""
"","","","","","rating_trial_setup","html-keyboard-response","9","499446","0.0-3.0-0.3","105","1","2025-04-11 14:50:02","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36","Macintosh","Chrome","116.0.0.0","OS X","10_15_7","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","msn973wp0y6tabm","33","[""White""]","No","Male","1710665.4000000358","null","","<p></p>","null","rating","wbw","catch","null","televisions","70","60","5","30","50","50","1","","","","","","","","","",""
