"success","timeout","failed_images","failed_audio","failed_video","screen_id","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","ppt_id","age","race","ethnicity","gender","exp_duration","rt","view_history","stimulus","response","phase","order","effect","t_high","category","d1_best","d2_best","d1_worst1","d2_worst1","d1_worst2","d2_worst2","first_dim","d1_t","d1_c","d1_d","d2_t","d2_c","d2_d","d1_name","d2_name","strategy_response","question_order"
"","","","","","rating_trial","survey-html-form","10","232995","0.0-3.0-1.3","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","16882","","","{""price_1"":""20"",""price_2"":""25"",""price_3"":""25""}","rating","dtc","attraction_1","1","laptops","null","null","null","null","null","null","2","60","50","60","50","60","45","Processing speed","Memory (RAM)","",""
"","","","","","rating_trial_setup","html-keyboard-response","11","233303","0.0-3.0-0.4","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","null","","<p></p>","null","rating","dtc","repulsion_1","2","microwave ovens","null","null","null","null","null","null","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","12","256766","0.0-3.0-1.4","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","23460","","","{""price_1"":""30"",""price_2"":""30"",""price_3"":""30""}","rating","dtc","repulsion_1","2","microwave ovens","null","null","null","null","null","null","1","30","40","25","100","90","100","Warranty","Cooking power","",""
"","","","","","rating_trial_setup","html-keyboard-response","13","257069","0.0-3.0-0.5","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","null","","<p></p>","null","rating","tdc","repulsion_1","1","washing machines","null","null","null","null","null","null","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","14","284872","0.0-3.0-1.5","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","27797","","","{""price_1"":""25"",""price_2"":""25"",""price_3"":""17""}","rating","tdc","repulsion_1","1","washing machines","null","null","null","null","null","null","2","100","90","100","30","40","25","Average lifespan","Energy savings","",""
"","","","","","rating_trial_setup","html-keyboard-response","15","285175","0.0-3.0-0.6","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","null","","<p></p>","null","rating","tdc","attraction_2","1","washing machines","null","null","null","null","null","null","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","16","300531","0.0-3.0-1.6","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","15352","","","{""price_1"":""25"",""price_2"":""25"",""price_3"":""25""}","rating","tdc","attraction_2","1","washing machines","null","null","null","null","null","null","2","60","50","60","50","60","40","Average lifespan","Energy savings","",""
"","","","","","rating_trial_setup","html-keyboard-response","17","301133","0.0-3.0-0.7","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","null","","<p></p>","null","rating","dct","repulsion_1","2","televisions","null","null","null","null","null","null","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","18","326975","0.0-3.0-1.7","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","25840","","","{""price_1"":""25"",""price_2"":""25"",""price_3"":""30""}","rating","dct","repulsion_1","2","televisions","null","null","null","null","null","null","2","30","40","25","100","90","100","Screen size","Average lifespan","",""
"","","","","","rating_trial_setup","html-keyboard-response","19","327292","0.0-3.0-0.8","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","null","","<p></p>","null","rating","cdt","attraction_1","2","microwave ovens","null","null","null","null","null","null","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","20","347003","0.0-3.0-1.8","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","19701","","","{""price_1"":""25"",""price_2"":""20"",""price_3"":""23""}","rating","cdt","attraction_1","2","microwave ovens","null","null","null","null","null","null","1","50","60","45","60","50","60","Warranty","Cooking power","",""
"","","","","","rating_trial_setup","html-keyboard-response","21","347312","0.0-3.0-0.9","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","null","","<p></p>","null","rating","dtc","repulsion_2","2","washing machines","null","null","null","null","null","null","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","22","391811","0.0-3.0-1.9","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","44491","","","{""price_1"":""145"",""price_2"":""150"",""price_3"":""155""}","rating","dtc","repulsion_2","2","washing machines","null","null","null","null","null","null","1","30","40","20","100","90","100","Average lifespan","Energy savings","",""
"","","","","","rating_trial_setup","html-keyboard-response","23","392121","0.0-3.0-0.10","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","null","","<p></p>","null","rating","dtc","repulsion_1","1","laptops","null","null","null","null","null","null","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","24","427052","0.0-3.0-1.10","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","34927","","","{""price_1"":""100"",""price_2"":""100"",""price_3"":""95""}","rating","dtc","repulsion_1","1","laptops","null","null","null","null","null","null","2","100","90","100","30","40","25","Processing speed","Memory (RAM)","",""
"","","","","","rating_trial_setup","html-keyboard-response","25","427359","0.0-3.0-0.11","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","null","","<p></p>","null","rating","tcd","attraction_1","1","televisions","null","null","null","null","null","null","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","26","473702","0.0-3.0-1.11","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","46338","","","{""price_1"":""100"",""price_2"":""100"",""price_3"":""100""}","rating","tcd","attraction_1","1","televisions","null","null","null","null","null","null","2","60","50","60","50","60","45","Screen size","Average lifespan","",""
"","","","","","rating_trial_setup","html-keyboard-response","27","474019","0.0-3.0-0.12","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","null","","<p></p>","null","rating","tcd","repulsion_2","2","laptops","null","null","null","null","null","null","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","28","598210","0.0-3.0-1.12","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","124187","","","{""price_1"":""25"",""price_2"":""25"",""price_3"":""25""}","rating","tcd","repulsion_2","2","laptops","null","null","null","null","null","null","2","30","40","20","100","90","100","Processing speed","Memory (RAM)","",""
"","","","","","rating_trial_setup","html-keyboard-response","29","598533","0.0-3.0-0.13","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","null","","<p></p>","null","rating","bww","catch","null","microwave ovens","55","85","45","15","15","45","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","30","614343","0.0-3.0-1.13","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","15805","","","{""price_1"":""25"",""price_2"":""12"",""price_3"":""12""}","rating","bww","catch","null","microwave ovens","55","85","45","15","15","45","1","null","null","null","null","null","null","Warranty","Cooking power","",""
"","","","","","rating_trial_setup","html-keyboard-response","31","614663","0.0-3.0-0.14","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","null","","<p></p>","null","rating","ctd","attraction_2","1","microwave ovens","null","null","null","null","null","null","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","32","633050","0.0-3.0-1.14","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","18380","","","{""price_1"":""21"",""price_2"":""25"",""price_3"":""28""}","rating","ctd","attraction_2","1","microwave ovens","null","null","null","null","null","null","1","60","50","60","50","60","40","Warranty","Cooking power","",""
"","","","","","rating_trial_setup","html-keyboard-response","33","633367","0.0-3.0-0.15","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","null","","<p></p>","null","rating","bww","catch","null","laptops","60","65","30","10","45","45","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","34","658519","0.0-3.0-1.15","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","25148","","","{""price_1"":""50"",""price_2"":""20"",""price_3"":""25""}","rating","bww","catch","null","laptops","60","65","30","10","45","45","2","null","null","null","null","null","null","Processing speed","Memory (RAM)","",""
"","","","","","rating_trial_setup","html-keyboard-response","35","658829","0.0-3.0-0.16","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","null","","<p></p>","null","rating","bww","catch","null","washing machines","85","80","35","20","35","45","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","36","684595","0.0-3.0-1.16","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","25760","","","{""price_1"":""50"",""price_2"":""25"",""price_3"":""25""}","rating","bww","catch","null","washing machines","85","80","35","20","35","45","1","null","null","null","null","null","null","Average lifespan","Energy savings","",""
"","","","","","rating_trial_setup","html-keyboard-response","37","684912","0.0-3.0-0.17","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","null","","<p></p>","null","rating","tdc","repulsion_2","1","televisions","null","null","null","null","null","null","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","38","707368","0.0-3.0-1.17","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","22449","","","{""price_1"":""33"",""price_2"":""27"",""price_3"":""13""}","rating","tdc","repulsion_2","1","televisions","null","null","null","null","null","null","2","100","90","100","30","40","20","Screen size","Average lifespan","",""
"","","","","","rating_trial_setup","html-keyboard-response","39","707675","0.0-3.0-0.18","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","null","","<p></p>","null","rating","tcd","repulsion_1","2","laptops","null","null","null","null","null","null","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","40","721411","0.0-3.0-1.18","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","13719","","","{""price_1"":""35"",""price_2"":""37"",""price_3"":""26""}","rating","tcd","repulsion_1","2","laptops","null","null","null","null","null","null","1","30","40","25","100","90","100","Processing speed","Memory (RAM)","",""
"","","","","","rating_trial_setup","html-keyboard-response","41","721720","0.0-3.0-0.19","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","null","","<p></p>","null","rating","ctd","attraction_2","2","laptops","null","null","null","null","null","null","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","42","736423","0.0-3.0-1.19","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","14695","","","{""price_1"":""30"",""price_2"":""34"",""price_3"":""37""}","rating","ctd","attraction_2","2","laptops","null","null","null","null","null","null","2","50","60","40","60","50","60","Processing speed","Memory (RAM)","",""
"","","","","","rating_trial_setup","html-keyboard-response","43","736740","0.0-3.0-0.20","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","null","","<p></p>","null","rating","tcd","repulsion_2","2","televisions","null","null","null","null","null","null","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","44","759872","0.0-3.0-1.20","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","23128","","","{""price_1"":""45"",""price_2"":""49"",""price_3"":""55""}","rating","tcd","repulsion_2","2","televisions","null","null","null","null","null","null","2","30","40","20","100","90","100","Screen size","Average lifespan","",""
"","","","","","rating_trial_setup","html-keyboard-response","45","760191","0.0-3.0-0.21","200","1","2025-04-14 14:51:55","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","pxbrxxhmrubg7gt","45","[""White""]","No","Female","1367062","null","","<p></p>","null","rating","tcd","repulsion_1","1","televisions","null","null","null","null","null","null","2","","","","","","","","","",""
