"success","timeout","failed_images","failed_audio","failed_video","screen_id","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","ppt_id","age","race","ethnicity","gender","exp_duration","rt","view_history","stimulus","response","phase","order","effect","t_high","category","d1_best","d2_best","d1_worst1","d2_worst1","d1_worst2","d2_worst2","first_dim","d1_t","d1_c","d1_d","d2_t","d2_c","d2_d","d1_name","d2_name","strategy_response","question_order"
"true","false","[]","[]","[]","img preload","preload","0","175","0.0-0.0","170","1","2025-04-14 14:24:58","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","ChromeOS","14541.0.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","tabceha9dmsr4vf","30","[""Other""]","Yes","Male","1789461.3000000007","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","","fullscreen","1","4221","0.0-1.0","170","1","2025-04-14 14:24:58","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","ChromeOS","14541.0.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","tabceha9dmsr4vf","30","[""Other""]","Yes","Male","1789461.3000000007","3041","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","instructions","2","68739","0.0-2.0","170","1","2025-04-14 14:24:58","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","ChromeOS","14541.0.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","tabceha9dmsr4vf","30","[""Other""]","Yes","Male","1789461.3000000007","64516","[{""page_index"":0,""viewing_time"":1850},{""page_index"":1,""viewing_time"":4015},{""page_index"":2,""viewing_time"":4778},{""page_index"":3,""viewing_time"":5741},{""page_index"":4,""viewing_time"":8094},{""page_index"":5,""viewing_time"":8224},{""page_index"":6,""viewing_time"":6602},{""page_index"":7,""viewing_time"":14431},{""page_index"":8,""viewing_time"":8897},{""page_index"":9,""viewing_time"":1885}]","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rating_trial_setup","html-keyboard-response","3","69049","0.0-3.0-0.0","170","1","2025-04-14 14:24:58","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","ChromeOS","14541.0.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","tabceha9dmsr4vf","30","[""Other""]","Yes","Male","1789461.3000000007","null","","<p></p>","null","rating","tcd","repulsion_1","2","televisions","null","null","null","null","null","null","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","4","104433","0.0-3.0-1.0","170","1","2025-04-14 14:24:58","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","ChromeOS","14541.0.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","tabceha9dmsr4vf","30","[""Other""]","Yes","Male","1789461.3000000007","35377","","","{""price_1"":""75"",""price_2"":""100"",""price_3"":""60""}","rating","tcd","repulsion_1","2","televisions","null","null","null","null","null","null","1","30","40","25","100","90","100","Screen size","Average lifespan","",""
"","","","","","rating_trial_setup","html-keyboard-response","5","104735","0.0-3.0-0.1","170","1","2025-04-14 14:24:58","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","ChromeOS","14541.0.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","tabceha9dmsr4vf","30","[""Other""]","Yes","Male","1789461.3000000007","null","","<p></p>","null","rating","tdc","repulsion_1","1","laptops","null","null","null","null","null","null","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","6","130002","0.0-3.0-1.1","170","1","2025-04-14 14:24:58","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","ChromeOS","14541.0.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","tabceha9dmsr4vf","30","[""Other""]","Yes","Male","1789461.3000000007","25265","","","{""price_1"":""200"",""price_2"":""150"",""price_3"":""190""}","rating","tdc","repulsion_1","1","laptops","null","null","null","null","null","null","1","100","90","100","30","40","25","Processing speed","Memory (RAM)","",""
"","","","","","rating_trial_setup","html-keyboard-response","7","130304","0.0-3.0-0.2","170","1","2025-04-14 14:24:58","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","ChromeOS","14541.0.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","tabceha9dmsr4vf","30","[""Other""]","Yes","Male","1789461.3000000007","null","","<p></p>","null","rating","dtc","repulsion_1","1","microwave ovens","null","null","null","null","null","null","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","8","158629","0.0-3.0-1.2","170","1","2025-04-14 14:24:58","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","ChromeOS","14541.0.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","tabceha9dmsr4vf","30","[""Other""]","Yes","Male","1789461.3000000007","28323","","","{""price_1"":""50"",""price_2"":""75"",""price_3"":""100""}","rating","dtc","repulsion_1","1","microwave ovens","null","null","null","null","null","null","2","100","90","100","30","40","25","Warranty","Cooking power","",""
"","","","","","rating_trial_setup","html-keyboard-response","9","158931","0.0-3.0-0.3","170","1","2025-04-14 14:24:58","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","ChromeOS","14541.0.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","tabceha9dmsr4vf","30","[""Other""]","Yes","Male","1789461.3000000007","null","","<p></p>","null","rating","wwb","catch","null","laptops","85","70","15","35","25","35","2","","","","","","","","","",""
