"success","timeout","failed_images","failed_audio","failed_video","screen_id","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","ppt_id","rt","view_history","stimulus","response","phase","order","effect","t_high","category","d1_best","d2_best","d1_worst1","d2_worst1","d1_worst2","d2_worst2","first_dim","d1_t","d1_c","d1_d","d2_t","d2_c","d2_d","d1_name","d2_name"
"true","false","[]","[]","[]","img preload","preload","0","132","0.0-0.0","13","1","2025-04-10 18:41:52","7bd189e8e4882776c700e1dae255cdf5","","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","ChromeOS","14541.0.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ujms48hvvh9pneq","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","","fullscreen","1","5125","0.0-1.0","13","1","2025-04-10 18:41:52","7bd189e8e4882776c700e1dae255cdf5","","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","ChromeOS","14541.0.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ujms48hvvh9pneq","3990","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","instructions","2","110583","0.0-2.0","13","1","2025-04-10 18:41:52","7bd189e8e4882776c700e1dae255cdf5","","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","ChromeOS","14541.0.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ujms48hvvh9pneq","105456","[{""page_index"":0,""viewing_time"":2315},{""page_index"":1,""viewing_time"":5112},{""page_index"":2,""viewing_time"":5924},{""page_index"":3,""viewing_time"":2794},{""page_index"":2,""viewing_time"":6510},{""page_index"":3,""viewing_time"":2348},{""page_index"":2,""viewing_time"":7966},{""page_index"":3,""viewing_time"":5676},{""page_index"":4,""viewing_time"":13070},{""page_index"":5,""viewing_time"":8482},{""page_index"":6,""viewing_time"":12119},{""page_index"":7,""viewing_time"":15709},{""page_index"":8,""viewing_time"":11106},{""page_index"":9,""viewing_time"":6324}]","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rating_trial_setup","html-keyboard-response","3","110887","0.0-3.0-0.0","13","1","2025-04-10 18:41:52","7bd189e8e4882776c700e1dae255cdf5","","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","ChromeOS","14541.0.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ujms48hvvh9pneq","null","","<p></p>","null","rating","dct","attraction_1","1","laptops","null","null","null","null","null","null","2","","","","","","","",""
"","","","","","rating_trial","survey-html-form","4","256093","0.0-3.0-1.0","13","1","2025-04-10 18:41:52","7bd189e8e4882776c700e1dae255cdf5","","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","ChromeOS","14541.0.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ujms48hvvh9pneq","145198","","","{""price_1"":""75"",""price_2"":""80"",""price_3"":""80""}","rating","dct","attraction_1","1","laptops","null","null","null","null","null","null","2","60","50","60","50","60","45","Processing speed","Memory (RAM)"
"","","","","","rating_trial_setup","html-keyboard-response","5","256397","0.0-3.0-0.1","13","1","2025-04-10 18:41:52","7bd189e8e4882776c700e1dae255cdf5","","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","ChromeOS","14541.0.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ujms48hvvh9pneq","null","","<p></p>","null","rating","dct","attraction_1","2","microwave ovens","null","null","null","null","null","null","2","","","","","","","",""
"","","","","","rating_trial","survey-html-form","6","306255","0.0-3.0-1.1","13","1","2025-04-10 18:41:52","7bd189e8e4882776c700e1dae255cdf5","","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","ChromeOS","14541.0.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ujms48hvvh9pneq","49856","","","{""price_1"":""30"",""price_2"":""35"",""price_3"":""35""}","rating","dct","attraction_1","2","microwave ovens","null","null","null","null","null","null","2","50","60","45","60","50","60","Warranty","Cooking power"
"","","","","","rating_trial_setup","html-keyboard-response","7","306559","0.0-3.0-0.2","13","1","2025-04-10 18:41:52","7bd189e8e4882776c700e1dae255cdf5","","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","ChromeOS","14541.0.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ujms48hvvh9pneq","null","","<p></p>","null","rating","wbw","catch","null","microwave ovens","80","65","40","25","45","35","1","","","","","","","",""
"","","","","","rating_trial","survey-html-form","8","432789","0.0-3.0-1.2","13","1","2025-04-10 18:41:52","7bd189e8e4882776c700e1dae255cdf5","","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","ChromeOS","14541.0.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ujms48hvvh9pneq","126228","","","{""price_1"":""25"",""price_2"":""45"",""price_3"":""27""}","rating","wbw","catch","null","microwave ovens","80","65","40","25","45","35","1","null","null","null","null","null","null","Warranty","Cooking power"
"","","","","","rating_trial_setup","html-keyboard-response","9","433092","0.0-3.0-0.3","13","1","2025-04-10 18:41:52","7bd189e8e4882776c700e1dae255cdf5","","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","ChromeOS","14541.0.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","ujms48hvvh9pneq","null","","<p></p>","null","rating","dct","repulsion_1","2","laptops","null","null","null","null","null","null","1","","","","","","","",""
