"success","timeout","failed_images","failed_audio","failed_video","screen_id","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","ppt_id","age","race","ethnicity","gender","exp_duration","rt","view_history","stimulus","response","phase","order","effect","t_high","category","d1_best","d2_best","d1_worst1","d2_worst1","d1_worst2","d2_worst2","first_dim","d1_t","d1_c","d1_d","d2_t","d2_c","d2_d","d1_name","d2_name","strategy_response","question_order"
"true","false","[]","[]","[]","img preload","preload","0","244","0.0-0.0","81","1","2025-04-11 14:36:09","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36","WebKit","Chrome","135.0.0.0","AndroidOS","10","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","eku2ddhg7b8ovwc","41","[""White""]","No","Female","1956398.2999999523","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","","fullscreen","1","5152","0.0-1.0","81","1","2025-04-11 14:36:09","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36","WebKit","Chrome","135.0.0.0","AndroidOS","10","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","eku2ddhg7b8ovwc","41","[""White""]","No","Female","1956398.2999999523","3900","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","instructions","2","94605","0.0-2.0","81","1","2025-04-11 14:36:09","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36","WebKit","Chrome","135.0.0.0","AndroidOS","10","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","eku2ddhg7b8ovwc","41","[""White""]","No","Female","1956398.2999999523","89446","[{""page_index"":0,""viewing_time"":3045},{""page_index"":1,""viewing_time"":5019},{""page_index"":2,""viewing_time"":5706},{""page_index"":3,""viewing_time"":7998},{""page_index"":4,""viewing_time"":10964},{""page_index"":5,""viewing_time"":6468},{""page_index"":6,""viewing_time"":5954},{""page_index"":7,""viewing_time"":19728},{""page_index"":8,""viewing_time"":18803},{""page_index"":9,""viewing_time"":5760}]","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rating_trial_setup","html-keyboard-response","3","94910","0.0-3.0-0.0","81","1","2025-04-11 14:36:09","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36","WebKit","Chrome","135.0.0.0","AndroidOS","10","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","eku2ddhg7b8ovwc","41","[""White""]","No","Female","1956398.2999999523","null","","<p></p>","null","rating","wbw","catch","null","televisions","85","80","15","10","5","45","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","4","152263","0.0-3.0-1.0","81","1","2025-04-11 14:36:09","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36","WebKit","Chrome","135.0.0.0","AndroidOS","10","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","eku2ddhg7b8ovwc","41","[""White""]","No","Female","1956398.2999999523","57329","","","{""price_1"":""30"",""price_2"":""100"",""price_3"":""45""}","rating","wbw","catch","null","televisions","85","80","15","10","5","45","1","null","null","null","null","null","null","Screen size","Average lifespan","",""
"","","","","","rating_trial_setup","html-keyboard-response","5","152566","0.0-3.0-0.1","81","1","2025-04-11 14:36:09","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36","WebKit","Chrome","135.0.0.0","AndroidOS","10","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","eku2ddhg7b8ovwc","41","[""White""]","No","Female","1956398.2999999523","null","","<p></p>","null","rating","tcd","repulsion_2","2","televisions","null","null","null","null","null","null","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","6","202027","0.0-3.0-1.1","81","1","2025-04-11 14:36:09","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36","WebKit","Chrome","135.0.0.0","AndroidOS","10","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","eku2ddhg7b8ovwc","41","[""White""]","No","Female","1956398.2999999523","49451","","","{""price_1"":""45"",""price_2"":""100"",""price_3"":""30""}","rating","tcd","repulsion_2","2","televisions","null","null","null","null","null","null","2","30","40","20","100","90","100","Screen size","Average lifespan","",""
"","","","","","rating_trial_setup","html-keyboard-response","7","202330","0.0-3.0-0.2","81","1","2025-04-11 14:36:09","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36","WebKit","Chrome","135.0.0.0","AndroidOS","10","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","eku2ddhg7b8ovwc","41","[""White""]","No","Female","1956398.2999999523","null","","<p></p>","null","rating","tdc","attraction_2","1","washing machines","null","null","null","null","null","null","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","8","255497","0.0-3.0-1.2","81","1","2025-04-11 14:36:09","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36","WebKit","Chrome","135.0.0.0","AndroidOS","10","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","eku2ddhg7b8ovwc","41","[""White""]","No","Female","1956398.2999999523","53162","","","{""price_1"":""125"",""price_2"":""100"",""price_3"":""130""}","rating","tdc","attraction_2","1","washing machines","null","null","null","null","null","null","1","60","50","60","50","60","40","Average lifespan","Energy savings","",""
"","","","","","rating_trial_setup","html-keyboard-response","9","255800","0.0-3.0-0.3","81","1","2025-04-11 14:36:09","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36","WebKit","Chrome","135.0.0.0","AndroidOS","10","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.9","eku2ddhg7b8ovwc","41","[""White""]","No","Female","1956398.2999999523","null","","<p></p>","null","rating","wbw","catch","null","microwave ovens","70","80","40","15","10","40","1","","","","","","","","","",""
