"success","timeout","failed_images","failed_audio","failed_video","screen_id","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","ppt_id","age","race","ethnicity","gender","exp_duration","rt","view_history","stimulus","response","phase","order","effect","t_high","category","d1_best","d2_best","d1_worst1","d2_worst1","d1_worst2","d2_worst2","first_dim","d1_t","d1_c","d1_d","d2_t","d2_c","d2_d","d1_name","d2_name","strategy_response","question_order"
"","","","","","rating_trial","survey-html-form","10","198102","0.0-3.0-1.3","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","32133","","","{""price_1"":""380"",""price_2"":""400"",""price_3"":""390""}","rating","ctd","attraction_1","1","laptops","null","null","null","null","null","null","2","60","50","60","50","60","45","Processing speed","Memory (RAM)","",""
"","","","","","rating_trial_setup","html-keyboard-response","11","198410","0.0-3.0-0.4","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","null","","<p></p>","null","rating","dtc","repulsion_1","2","televisions","null","null","null","null","null","null","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","12","224686","0.0-3.0-1.4","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","26275","","","{""price_1"":""240"",""price_2"":""250"",""price_3"":""320""}","rating","dtc","repulsion_1","2","televisions","null","null","null","null","null","null","1","30","40","25","100","90","100","Screen size","Average lifespan","",""
"","","","","","rating_trial_setup","html-keyboard-response","13","224990","0.0-3.0-0.5","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","null","","<p></p>","null","rating","dtc","attraction_1","1","televisions","null","null","null","null","null","null","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","14","261893","0.0-3.0-1.5","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","36901","","","{""price_1"":""320"",""price_2"":""330"",""price_3"":""300""}","rating","dtc","attraction_1","1","televisions","null","null","null","null","null","null","2","60","50","60","50","60","45","Screen size","Average lifespan","",""
"","","","","","rating_trial_setup","html-keyboard-response","15","262205","0.0-3.0-0.6","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","null","","<p></p>","null","rating","dtc","attraction_1","1","microwave ovens","null","null","null","null","null","null","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","16","290608","0.0-3.0-1.6","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","28402","","","{""price_1"":""120"",""price_2"":""130"",""price_3"":""140""}","rating","dtc","attraction_1","1","microwave ovens","null","null","null","null","null","null","2","60","50","60","50","60","45","Warranty","Cooking power","",""
"","","","","","rating_trial_setup","html-keyboard-response","17","290925","0.0-3.0-0.7","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","null","","<p></p>","null","rating","wwb","catch","null","washing machines","90","85","20","5","15","30","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","18","324779","0.0-3.0-1.7","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","33851","","","{""price_1"":""400"",""price_2"":""390"",""price_3"":""980""}","rating","wwb","catch","null","washing machines","90","85","20","5","15","30","2","null","null","null","null","null","null","Average lifespan","Energy savings","",""
"","","","","","rating_trial_setup","html-keyboard-response","19","325095","0.0-3.0-0.8","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","null","","<p></p>","null","rating","tdc","attraction_1","2","televisions","null","null","null","null","null","null","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","20","358912","0.0-3.0-1.8","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","33815","","","{""price_1"":""390"",""price_2"":""370"",""price_3"":""400""}","rating","tdc","attraction_1","2","televisions","null","null","null","null","null","null","2","50","60","45","60","50","60","Screen size","Average lifespan","",""
"","","","","","rating_trial_setup","html-keyboard-response","21","359226","0.0-3.0-0.9","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","null","","<p></p>","null","rating","wwb","catch","null","washing machines","80","75","10","35","50","35","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","22","375241","0.0-3.0-1.9","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","16014","","","{""price_1"":""450"",""price_2"":""550"",""price_3"":""680""}","rating","wwb","catch","null","washing machines","80","75","10","35","50","35","1","null","null","null","null","null","null","Average lifespan","Energy savings","",""
"","","","","","rating_trial_setup","html-keyboard-response","23","375559","0.0-3.0-0.10","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","null","","<p></p>","null","rating","tcd","attraction_2","1","microwave ovens","null","null","null","null","null","null","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","24","401933","0.0-3.0-1.10","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","26372","","","{""price_1"":""140"",""price_2"":""150"",""price_3"":""135""}","rating","tcd","attraction_2","1","microwave ovens","null","null","null","null","null","null","2","60","50","60","50","60","40","Warranty","Cooking power","",""
"","","","","","rating_trial_setup","html-keyboard-response","25","402245","0.0-3.0-0.11","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","null","","<p></p>","null","rating","cdt","repulsion_2","2","laptops","null","null","null","null","null","null","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","26","447626","0.0-3.0-1.11","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","45380","","","{""price_1"":""450"",""price_2"":""360"",""price_3"":""370""}","rating","cdt","repulsion_2","2","laptops","null","null","null","null","null","null","1","30","40","20","100","90","100","Processing speed","Memory (RAM)","",""
"","","","","","rating_trial_setup","html-keyboard-response","27","447936","0.0-3.0-0.12","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","null","","<p></p>","null","rating","dct","repulsion_2","1","washing machines","null","null","null","null","null","null","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","28","473240","0.0-3.0-1.12","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","25304","","","{""price_1"":""700"",""price_2"":""800"",""price_3"":""750""}","rating","dct","repulsion_2","1","washing machines","null","null","null","null","null","null","1","100","90","100","30","40","20","Average lifespan","Energy savings","",""
"","","","","","rating_trial_setup","html-keyboard-response","29","473569","0.0-3.0-0.13","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","null","","<p></p>","null","rating","tcd","attraction_2","2","televisions","null","null","null","null","null","null","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","30","507505","0.0-3.0-1.13","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","33933","","","{""price_1"":""390"",""price_2"":""420"",""price_3"":""380""}","rating","tcd","attraction_2","2","televisions","null","null","null","null","null","null","2","50","60","40","60","50","60","Screen size","Average lifespan","",""
"","","","","","rating_trial_setup","html-keyboard-response","31","507810","0.0-3.0-0.14","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","null","","<p></p>","null","rating","bww","catch","null","televisions","60","55","50","50","30","10","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","32","528069","0.0-3.0-1.14","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","20257","","","{""price_1"":""390"",""price_2"":""370"",""price_3"":""180""}","rating","bww","catch","null","televisions","60","55","50","50","30","10","2","null","null","null","null","null","null","Screen size","Average lifespan","",""
"","","","","","rating_trial_setup","html-keyboard-response","33","528380","0.0-3.0-0.15","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","null","","<p></p>","null","rating","dct","repulsion_2","1","televisions","null","null","null","null","null","null","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","34","558039","0.0-3.0-1.15","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","29656","","","{""price_1"":""640"",""price_2"":""680"",""price_3"":""700""}","rating","dct","repulsion_2","1","televisions","null","null","null","null","null","null","2","100","90","100","30","40","20","Screen size","Average lifespan","",""
"","","","","","rating_trial_setup","html-keyboard-response","35","558363","0.0-3.0-0.16","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","null","","<p></p>","null","rating","ctd","repulsion_1","1","washing machines","null","null","null","null","null","null","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","36","582121","0.0-3.0-1.16","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","23757","","","{""price_1"":""800"",""price_2"":""760"",""price_3"":""740""}","rating","ctd","repulsion_1","1","washing machines","null","null","null","null","null","null","2","100","90","100","30","40","25","Average lifespan","Energy savings","",""
"","","","","","rating_trial_setup","html-keyboard-response","37","582436","0.0-3.0-0.17","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","null","","<p></p>","null","rating","tcd","repulsion_1","1","laptops","null","null","null","null","null","null","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","38","613496","0.0-3.0-1.17","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","31059","","","{""price_1"":""900"",""price_2"":""850"",""price_3"":""830""}","rating","tcd","repulsion_1","1","laptops","null","null","null","null","null","null","2","100","90","100","30","40","25","Processing speed","Memory (RAM)","",""
"","","","","","rating_trial_setup","html-keyboard-response","39","613810","0.0-3.0-0.18","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","null","","<p></p>","null","rating","tdc","attraction_2","2","microwave ovens","null","null","null","null","null","null","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","40","656296","0.0-3.0-1.18","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","42486","","","{""price_1"":""180"",""price_2"":""160"",""price_3"":""150""}","rating","tdc","attraction_2","2","microwave ovens","null","null","null","null","null","null","1","50","60","40","60","50","60","Warranty","Cooking power","",""
"","","","","","rating_trial_setup","html-keyboard-response","41","656610","0.0-3.0-0.19","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","null","","<p></p>","null","rating","bww","catch","null","laptops","75","50","45","45","35","20","1","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","42","682566","0.0-3.0-1.19","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","25954","","","{""price_1"":""650"",""price_2"":""500"",""price_3"":""300""}","rating","bww","catch","null","laptops","75","50","45","45","35","20","1","null","null","null","null","null","null","Processing speed","Memory (RAM)","",""
"","","","","","rating_trial_setup","html-keyboard-response","43","682880","0.0-3.0-0.20","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","null","","<p></p>","null","rating","tdc","attraction_1","2","microwave ovens","null","null","null","null","null","null","2","","","","","","","","","",""
"","","","","","rating_trial","survey-html-form","44","718312","0.0-3.0-1.20","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","35431","","","{""price_1"":""170"",""price_2"":""160"",""price_3"":""150""}","rating","tdc","attraction_1","2","microwave ovens","null","null","null","null","null","null","2","50","60","45","60","50","60","Warranty","Cooking power","",""
"","","","","","rating_trial_setup","html-keyboard-response","45","718629","0.0-3.0-0.21","191","1","2025-04-14 14:43:20","bb671e3ae32f654b8954ea4c4635f915","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:137.0) Gecko/20100101 Firefox/137.0","","Firefox","137.0","Windows","10.0","https://hz8g1ckzuq.cognition.run/","en-US,en;q=0.5","1hd956yjxpd6l41","33","[""White""]","No","Male","1591653","null","","<p></p>","null","rating","tcd","repulsion_2","2","televisions","null","null","null","null","null","null","1","","","","","","","","","",""
