lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_attraction.1.1,mu_attraction.2.1,mu_attraction.3.1,mu_attraction.4.1,mu_attraction.1.2,mu_attraction.2.2,mu_attraction.3.2,mu_attraction.4.2,mu_attraction.1.3,mu_attraction.2.3,mu_attraction.3.3,mu_attraction.4.3,mu_repulsion.1.1,mu_repulsion.2.1,mu_repulsion.3.1,mu_repulsion.4.1,mu_repulsion.1.2,mu_repulsion.2.2,mu_repulsion.3.2,mu_repulsion.4.2,mu_repulsion.1.3,mu_repulsion.2.3,mu_repulsion.3.3,mu_repulsion.4.3,omega_attraction.1.1,omega_attraction.2.1,omega_attraction.3.1,omega_attraction.1.2,omega_attraction.2.2,omega_attraction.3.2,omega_attraction.1.3,omega_attraction.2.3,omega_attraction.3.3,omega_repulsion.1.1,omega_repulsion.2.1,omega_repulsion.3.1,omega_repulsion.1.2,omega_repulsion.2.2,omega_repulsion.3.2,omega_repulsion.1.3,omega_repulsion.2.3,omega_repulsion.3.3,s,sigma.1,sigma.2,sigma.3,L_attraction.1.1,L_attraction.2.1,L_attraction.3.1,L_attraction.1.2,L_attraction.2.2,L_attraction.3.2,L_attraction.1.3,L_attraction.2.3,L_attraction.3.3,L_repulsion.1.1,L_repulsion.2.1,L_repulsion.3.1,L_repulsion.1.2,L_repulsion.2.2,L_repulsion.3.2,L_repulsion.1.3,L_repulsion.2.3,L_repulsion.3.3,cor_attraction.1.1,cor_attraction.2.1,cor_attraction.3.1,cor_attraction.1.2,cor_attraction.2.2,cor_attraction.3.2,cor_attraction.1.3,cor_attraction.2.3,cor_attraction.3.3,cor_repulsion.1.1,cor_repulsion.2.1,cor_repulsion.3.1,cor_repulsion.1.2,cor_repulsion.2.2,cor_repulsion.3.2,cor_repulsion.1.3,cor_repulsion.2.3,cor_repulsion.3.3
# Adaptation terminated
# Step size = 0.250985
# Diagonal elements of inverse mass matrix:
# 0.00138585, 0.00135802, 0.0013068, 0.00153942, 0.00139652, 0.00143952, 0.00126012, 0.0012496, 0.00120335, 0.00139033, 0.0012984, 0.00135977, 0.00137095, 0.00135737, 0.0013284, 0.00151611, 0.00149453, 0.00143314, 0.00150831, 0.00143628, 0.00153679, 0.00127051, 0.00129925, 0.00130553, 0.000406721, 0.000374388, 0.000594077, 0.000423999, 0.000412357, 0.000619587, 0.000109386
1821.38,0.994553,0.250985,5,31,0,-1804.43,0.416925,-0.887202,-0.0473489,0.494137,0.382356,-0.846678,-0.0395757,0.492957,0.148263,-1.00916,-0.230001,0.285148,0.386936,-0.72564,0.00600697,0.582324,0.438395,-0.724326,0.017832,0.607429,0.154353,-0.874239,-0.198629,0.356445,1,0.86671,0.862073,0,0.498812,0.163415,0,0,0.479714,1,0.783306,0.876903,0,0.621637,0.0315223,0,0,0.479633,0.797785,0.797785,0.797785,0.797785,0.797785,0.691448,0.687748,0,0.397944,0.13037,0,0,0.382709,0.797785,0.624909,0.69958,0,0.495932,0.025148,0,0,0.382644,1,0.86671,0.862073,0.86671,1,0.828681,0.862073,0.828681,1,1,0.783306,0.876903,0.783306,1,0.706478,0.876903,0.706478,1
1821.16,0.845201,0.250985,4,31,0,-1804.58,0.427012,-0.800357,-0.0663237,0.525811,0.423304,-0.766747,-0.0548335,0.549581,0.186868,-0.929406,-0.234576,0.339135,0.355739,-0.805343,0.0870163,0.602569,0.406699,-0.861129,0.0826098,0.610357,0.143258,-0.950836,-0.144075,0.364011,1,0.878166,0.881655,0,0.478356,0.134745,0,0,0.452247,1,0.771974,0.871587,0,0.635654,0.0340754,0,0,0.489056,0.797571,0.797571,0.797571,0.797571,0.797571,0.7004,0.703183,0,0.381523,0.107468,0,0,0.360699,0.797571,0.615704,0.695152,0,0.506979,0.0271775,0,0,0.390057,1,0.878166,0.881655,0.878166,1,0.838696,0.881655,0.838696,1,1,0.771974,0.871587,0.771974,1,0.694502,0.871587,0.694502,1
1820.25,0.624506,0.250985,5,31,0,-1801.9,0.479614,-0.867394,-0.0526024,0.48787,0.471463,-0.849862,-0.0493542,0.522971,0.227437,-0.982181,-0.256078,0.301123,0.421076,-0.691232,0.0126764,0.569832,0.46569,-0.758592,0.0366395,0.607796,0.218287,-0.828972,-0.220237,0.373479,1,0.865819,0.85858,0,0.500357,0.151374,0,0,0.489823,1,0.76318,0.8705,0,0.646186,0.0242564,0,0,0.49157,0.77506,0.77506,0.77506,0.77506,0.77506,0.671062,0.665451,0,0.387807,0.117324,0,0,0.379642,0.77506,0.59151,0.67469,0,0.500833,0.0188001,0,0,0.380996,1,0.865819,0.85858,0.865819,1,0.819116,0.85858,0.819116,1,1,0.76318,0.8705,0.76318,1,0.680022,0.8705,0.680022,1
1823.02,0.648295,0.250985,5,31,0,-1800.66,0.413824,-0.804969,-0.0484091,0.497339,0.408101,-0.784544,-0.028157,0.528752,0.156939,-0.91605,-0.216008,0.311611,0.363817,-0.800402,0.0965881,0.574552,0.422499,-0.834044,0.0893543,0.600094,0.141021,-0.944949,-0.135737,0.402312,1,0.86609,0.872702,0,0.499888,0.132628,0,0,0.469895,1,0.773121,0.869632,0,0.634258,0.0446921,0,0,0.491673,0.788905,0.788905,0.788905,0.788905,0.788905,0.683263,0.688479,0,0.394364,0.104631,0,0,0.370703,0.788905,0.609919,0.686057,0,0.500369,0.0352578,0,0,0.387883,1,0.86609,0.872702,0.86609,1,0.822137,0.872702,0.822137,1,1,0.773121,0.869632,0.773121,1,0.700677,0.869632,0.700677,1
1825.33,0.784785,0.250985,4,31,0,-1810.25,0.494429,-0.854512,-0.079625,0.501204,0.459626,-0.831014,-0.0827141,0.512208,0.192417,-0.990523,-0.276727,0.295012,0.436911,-0.790125,-0.00438334,0.652581,0.480922,-0.802083,0.0200695,0.63426,0.226158,-0.921209,-0.207182,0.427287,1,0.868435,0.862001,0,0.495803,0.152334,0,0,0.483475,1,0.766095,0.866708,0,0.642727,0.0375887,0,0,0.497398,0.784743,0.784743,0.784743,0.784743,0.784743,0.681498,0.67645,0,0.389078,0.119543,0,0,0.379403,0.784743,0.601188,0.680143,0,0.504376,0.0294974,0,0,0.39033,1,0.868435,0.862001,0.868435,1,0.82412,0.862001,0.82412,1,1,0.766095,0.866708,0.766095,1,0.68814,0.866708,0.68814,1
1822.14,0.757383,0.250985,5,31,0,-1811.01,0.389808,-0.801435,-0.0127342,0.541667,0.400045,-0.786295,-0.00473153,0.556709,0.140689,-0.920913,-0.199102,0.355554,0.347529,-0.695022,0.0806792,0.57307,0.414663,-0.737887,0.0617624,0.588458,0.14717,-0.893945,-0.136279,0.358148,1,0.874884,0.870891,0,0.484332,0.135604,0,0,0.472398,1,0.772426,0.871359,0,0.635104,0.0450717,0,0,0.488572,0.79107,0.79107,0.79107,0.79107,0.79107,0.692095,0.688936,0,0.383141,0.107272,0,0,0.3737,0.79107,0.611043,0.689306,0,0.502412,0.0356549,0,0,0.386495,1,0.874884,0.870891,0.874884,1,0.827606,0.870891,0.827606,1,1,0.772426,0.871359,0.772426,1,0.701686,0.871359,0.701686,1
1820.76,0.985886,0.250985,5,31,0,-1811.24,0.474113,-0.784456,-0.0680243,0.513619,0.463509,-0.776837,-0.0566225,0.526118,0.20373,-0.907091,-0.251228,0.329993,0.431072,-0.769903,-0.00858885,0.59434,0.486932,-0.730789,0.0220961,0.560772,0.2069,-0.885912,-0.217759,0.405057,1,0.868934,0.874066,0,0.494928,0.148603,0,0,0.462522,1,0.779016,0.872245,0,0.627004,0.0310446,0,0,0.488082,0.79771,0.79771,0.79771,0.79771,0.79771,0.693157,0.697251,0,0.394809,0.118542,0,0,0.368958,0.79771,0.621428,0.695799,0,0.500167,0.0247646,0,0,0.389348,1,0.868934,0.874066,0.868934,1,0.833053,0.874066,0.833053,1,1,0.779016,0.872245,0.779016,1,0.698958,0.872245,0.698958,1
1819.88,0.879134,0.250985,5,31,0,-1805,0.447863,-0.79989,-0.0716145,0.490478,0.452994,-0.761935,-0.052997,0.502334,0.181256,-0.891477,-0.250057,0.307315,0.33779,-0.763122,0.0957838,0.597512,0.368508,-0.807976,0.127343,0.582188,0.151993,-0.926693,-0.118434,0.358741,1,0.874393,0.868595,0,0.485219,0.136286,0,0,0.476413,1,0.769888,0.869651,0,0.638179,0.0478128,0,0,0.491346,0.796954,0.796954,0.796954,0.796954,0.796954,0.696851,0.69223,0,0.386697,0.108614,0,0,0.37968,0.796954,0.613566,0.693072,0,0.508599,0.0381046,0,0,0.391581,1,0.874393,0.868595,0.874393,1,0.825621,0.868595,0.825621,1,1,0.769888,0.869651,0.769888,1,0.700047,0.869651,0.700047,1
1819.26,0.977594,0.250985,5,31,0,-1807.37,0.413372,-0.85672,-0.0433385,0.541352,0.404998,-0.78527,-0.0641788,0.544665,0.147684,-0.977105,-0.242403,0.342002,0.447745,-0.710669,-0.0175881,0.660711,0.526979,-0.745778,-0.0159782,0.642771,0.257578,-0.888628,-0.223541,0.429652,1,0.872408,0.867431,0,0.488778,0.136585,0,0,0.478443,1,0.763012,0.867823,0,0.646384,0.0468904,0,0,0.494656,0.792764,0.792764,0.792764,0.792764,0.792764,0.691614,0.687668,0,0.387485,0.10828,0,0,0.379293,0.792764,0.604888,0.687979,0,0.51243,0.037173,0,0,0.392145,1,0.872408,0.867431,0.872408,1,0.823514,0.867431,0.823514,1,1,0.763012,0.867823,0.763012,1,0.692469,0.867823,0.692469,1
1817.19,0.965624,0.250985,5,31,0,-1801.99,0.520815,-0.79139,-0.0170276,0.536842,0.493893,-0.787139,-0.00405593,0.583272,0.258381,-0.944208,-0.172785,0.346908,0.341017,-0.771896,0.0619188,0.593528,0.391459,-0.744716,0.0618093,0.596875,0.112973,-0.879261,-0.144724,0.389492,1,0.860896,0.863767,0,0.508781,0.149082,0,0,0.481333,1,0.767119,0.869613,0,0.641505,0.0306387,0,0,0.492782,0.78872,0.78872,0.78872,0.78872,0.78872,0.679006,0.68127,0,0.401286,0.117584,0,0,0.379637,0.78872,0.605042,0.685881,0,0.505967,0.0241654,0,0,0.388667,1,0.860896,0.863767,0.860896,1,0.819464,0.863767,0.819464,1,1,0.767119,0.869613,0.767119,1,0.686752,0.869613,0.686752,1
1814.62,0.90804,0.250985,5,31,0,-1801.84,0.372607,-0.83361,-0.0944954,0.479524,0.342861,-0.822956,-0.030383,0.505351,0.103724,-0.984362,-0.268973,0.313088,0.423207,-0.805064,0.0529961,0.671005,0.472807,-0.771851,0.0454929,0.672934,0.208071,-0.909866,-0.142662,0.458445,1,0.873017,0.870517,0,0.487689,0.151005,0,0,0.4684,1,0.781129,0.863845,0,0.62437,0.0464216,0,0,0.501614,0.800776,0.800776,0.800776,0.800776,0.800776,0.699091,0.697089,0,0.39053,0.120921,0,0,0.375083,0.800776,0.625509,0.691746,0,0.49998,0.0371733,0,0,0.40168,1,0.873017,0.870517,0.873017,1,0.83362,0.870517,0.83362,1,1,0.781129,0.863845,0.781129,1,0.703759,0.863845,0.703759,1
1814.45,1,0.250985,4,15,0,-1803.13,0.418607,-0.867471,-0.0812139,0.468227,0.395575,-0.865603,-0.0117671,0.501723,0.133833,-1.02197,-0.258615,0.299063,0.430921,-0.735119,0.0524364,0.69082,0.472452,-0.736151,0.0745431,0.694348,0.225138,-0.855781,-0.150023,0.476139,1,0.867444,0.866216,0,0.497534,0.134973,0,0,0.481094,1,0.761266,0.873304,0,0.64844,0.040145,0,0,0.485519,0.780191,0.780191,0.780191,0.780191,0.780191,0.676772,0.675814,0,0.388172,0.105305,0,0,0.375345,0.780191,0.593933,0.681344,0,0.505907,0.0313207,0,0,0.378798,1,0.867444,0.866216,0.867444,1,0.818548,0.866216,0.818548,1,1,0.761266,0.873304,0.761266,1,0.690848,0.873304,0.690848,1
1818.68,0.964129,0.250985,4,15,0,-1804.77,0.421789,-0.860132,-0.0845093,0.455878,0.408552,-0.85036,-0.0352581,0.492331,0.139622,-1.02354,-0.254393,0.285078,0.437099,-0.767072,0.0273321,0.653139,0.501066,-0.770697,0.0434995,0.656196,0.220726,-0.885371,-0.172735,0.435045,1,0.86483,0.867067,0,0.502065,0.154642,0,0,0.473583,1,0.764562,0.860311,0,0.644551,0.0410505,0,0,0.508114,0.792903,0.792903,0.792903,0.792903,0.792903,0.685726,0.6875,0,0.398088,0.122616,0,0,0.375505,0.792903,0.606223,0.682143,0,0.511066,0.032549,0,0,0.402885,1,0.86483,0.867067,0.86483,1,0.827506,0.867067,0.827506,1,1,0.764562,0.860311,0.764562,1,0.68422,0.860311,0.68422,1
1816.36,0.854678,0.250985,5,31,0,-1800.64,0.438663,-0.872592,-0.0938156,0.468922,0.411747,-0.829188,-0.0707315,0.4794,0.153397,-0.981031,-0.2763,0.30404,0.398718,-0.727051,0.0257657,0.667459,0.492989,-0.762875,0.0483429,0.657611,0.225286,-0.905353,-0.141184,0.435877,1,0.86406,0.86708,0,0.503389,0.165031,0,0,0.470039,1,0.764973,0.86238,0,0.644062,0.0420213,0,0,0.504515,0.790247,0.790247,0.790247,0.790247,0.790247,0.68282,0.685207,0,0.397801,0.130415,0,0,0.371446,0.790247,0.604517,0.681492,0,0.508968,0.0332072,0,0,0.398691,1,0.86406,0.86708,0.86406,1,0.832284,0.86708,0.832284,1,1,0.764973,0.86238,0.764973,1,0.686761,0.86238,0.686761,1
1808.88,0.95778,0.250985,4,15,0,-1796.96,0.426333,-0.835782,-0.0842964,0.453977,0.422958,-0.829667,-0.1189,0.491449,0.186421,-0.976385,-0.282636,0.236816,0.406936,-0.764658,0.0737248,0.633166,0.460208,-0.767497,0.00264762,0.613702,0.168945,-0.874908,-0.173084,0.425748,1,0.863606,0.860746,0,0.504167,0.186259,0,0,0.473734,1,0.773768,0.863861,0,0.63347,0.0463392,0,0,0.501595,0.783276,0.783276,0.783276,0.783276,0.783276,0.676442,0.674201,0,0.394902,0.145893,0,0,0.371064,0.783276,0.606073,0.676641,0,0.496181,0.0362963,0,0,0.392887,1,0.863606,0.860746,0.863606,1,0.837251,0.860746,0.837251,1,1,0.773768,0.863861,0.773768,1,0.697782,0.863861,0.697782,1
1811.17,0.972312,0.250985,4,31,0,-1794.59,0.382759,-0.828018,-0.0740294,0.481469,0.364807,-0.801139,-0.108597,0.534724,0.153171,-0.964731,-0.269834,0.254914,0.446666,-0.797146,0.0977505,0.569369,0.455577,-0.793351,0.0921771,0.594073,0.225871,-0.917209,-0.165347,0.351406,1,0.870294,0.877516,0,0.492532,0.114034,0,0,0.465791,1,0.767689,0.872247,0,0.640823,0.0354085,0,0,0.487782,0.789164,0.789164,0.789164,0.789164,0.789164,0.686805,0.692504,0,0.388689,0.0899915,0,0,0.367586,0.789164,0.605833,0.688346,0,0.505714,0.0279431,0,0,0.38494,1,0.870294,0.877516,0.870294,1,0.819863,0.877516,0.819863,1,1,0.767689,0.872247,0.767689,1,0.692305,0.872247,0.692305,1
1810.28,0.855273,0.250985,5,31,0,-1789,0.388398,-0.825148,-0.0861058,0.469553,0.358179,-0.802489,-0.114289,0.539546,0.150873,-0.953126,-0.275128,0.251761,0.459663,-0.809549,0.0566464,0.562461,0.466052,-0.790163,0.0796179,0.58327,0.214778,-0.913047,-0.156815,0.359045,1,0.867969,0.876112,0,0.496618,0.118638,0,0,0.467283,1,0.76631,0.873845,0,0.642471,0.0367949,0,0,0.484811,0.790515,0.790515,0.790515,0.790515,0.790515,0.686143,0.69258,0,0.392584,0.0937854,0,0,0.369394,0.790515,0.60578,0.690787,0,0.507883,0.0290869,0,0,0.38325,1,0.867969,0.876112,0.867969,1,0.819356,0.876112,0.819356,1,1,0.76631,0.873845,0.76631,1,0.693276,0.873845,0.693276,1
1815.18,1,0.250985,4,15,0,-1797.84,0.385706,-0.873192,-0.102016,0.527871,0.357324,-0.846451,-0.0721279,0.520554,0.123635,-1.00032,-0.299351,0.349778,0.411064,-0.773131,0.0474475,0.579372,0.494634,-0.798708,0.063139,0.586928,0.252322,-0.963586,-0.180072,0.336249,1,0.873346,0.869931,0,0.4871,0.128181,0,0,0.476225,1,0.772234,0.870014,0,0.635339,0.057282,0,0,0.489689,0.797586,0.797586,0.797586,0.797586,0.797586,0.696569,0.693845,0,0.388504,0.102236,0,0,0.379831,0.797586,0.615923,0.693911,0,0.506738,0.0456874,0,0,0.390569,1,0.873346,0.869931,0.873346,1,0.822188,0.869931,0.822188,1,1,0.772234,0.870014,0.772234,1,0.708247,0.870014,0.708247,1
1818.66,0.987324,0.250985,5,31,0,-1804.4,0.491695,-0.790017,-0.00598807,0.488048,0.47804,-0.764092,0.00679739,0.498138,0.239852,-0.920003,-0.209717,0.320621,0.373711,-0.742915,0.0516004,0.661327,0.390379,-0.746229,0.048492,0.644688,0.123081,-0.846849,-0.151288,0.448019,1,0.86897,0.866038,0,0.494864,0.141811,0,0,0.479445,1,0.767399,0.863288,0,0.64117,0.0550034,0,0,0.501706,0.780594,0.780594,0.780594,0.780594,0.780594,0.678313,0.676024,0,0.386288,0.110697,0,0,0.374251,0.780594,0.599027,0.673877,0,0.500493,0.0429353,0,0,0.391628,1,0.86897,0.866038,0.86897,1,0.822739,0.866038,0.822739,1,1,0.767399,0.863288,0.767399,1,0.697753,0.863288,0.697753,1
1817.18,0.962542,0.250985,4,15,0,-1803.01,0.479313,-0.841375,-0.00772423,0.455483,0.456096,-0.779038,-0.00529838,0.479684,0.209663,-0.966159,-0.186334,0.271231,0.323629,-0.701162,0.059548,0.642898,0.396075,-0.694733,0.0845651,0.641347,0.12118,-0.82467,-0.146954,0.396579,1,0.866098,0.878676,0,0.499875,0.144387,0,0,0.455061,1,0.760381,0.86761,0,0.649477,0.0432005,0,0,0.495365,0.796966,0.796966,0.796966,0.796966,0.796966,0.69025,0.700275,0,0.398383,0.115071,0,0,0.362668,0.796966,0.605997,0.691455,0,0.517611,0.0344293,0,0,0.394789,1,0.866098,0.878676,0.866098,1,0.833195,0.878676,0.833195,1,1,0.760381,0.86761,0.760381,1,0.687772,0.86761,0.687772,1
1815.03,0.756031,0.250985,4,15,0,-1797.95,0.475862,-0.823259,0.0246087,0.428577,0.452895,-0.838129,0.005873,0.467172,0.231186,-0.947549,-0.197364,0.251469,0.347756,-0.737957,0.0574573,0.647243,0.396884,-0.79441,0.0609682,0.652339,0.154613,-0.891532,-0.164235,0.471576,1,0.864632,0.870661,0,0.502405,0.153252,0,0,0.467401,1,0.769092,0.873522,0,0.639138,0.0199401,0,0,0.486375,0.785566,0.785566,0.785566,0.785566,0.785566,0.679226,0.683961,0,0.394672,0.12039,0,0,0.367174,0.785566,0.604173,0.686209,0,0.502085,0.0156643,0,0,0.38208,1,0.864632,0.870661,0.864632,1,0.829796,0.870661,0.829796,1,1,0.769092,0.873522,0.769092,1,0.684564,0.873522,0.684564,1
1817.29,0.82412,0.250985,4,15,0,-1798.57,0.472869,-0.79366,0.0122114,0.438627,0.455042,-0.815001,0.00909385,0.480482,0.21516,-0.923027,-0.221698,0.265968,0.380477,-0.759849,0.0976642,0.632153,0.439738,-0.777663,0.0719667,0.639239,0.179886,-0.933489,-0.128167,0.452787,1,0.868895,0.865026,0,0.494996,0.139682,0,0,0.481892,1,0.762415,0.864196,0,0.647088,0.0600678,0,0,0.499556,0.786288,0.786288,0.786288,0.786288,0.786288,0.683202,0.680159,0,0.389209,0.10983,0,0,0.378906,0.786288,0.599478,0.679507,0,0.508797,0.0472305,0,0,0.392795,1,0.868895,0.865026,0.868895,1,0.820759,0.865026,0.820759,1,1,0.762415,0.864196,0.762415,1,0.697746,0.864196,0.697746,1
1816.25,0.98164,0.250985,4,15,0,-1799.76,0.465053,-0.849319,-0.0113631,0.428588,0.453883,-0.854726,-0.0463778,0.467082,0.201254,-0.989165,-0.218758,0.26492,0.363928,-0.725141,0.12892,0.642151,0.455335,-0.754086,0.126333,0.657477,0.166854,-0.893214,-0.10556,0.424024,1,0.866433,0.875629,0,0.499293,0.125801,0,0,0.466314,1,0.771758,0.860206,0,0.635916,0.0249479,0,0,0.509336,0.785302,0.785302,0.785302,0.785302,0.785302,0.680411,0.687633,0,0.392096,0.0987914,0,0,0.366197,0.785302,0.606063,0.675521,0,0.499386,0.0195916,0,0,0.399983,1,0.866433,0.875629,0.866433,1,0.821485,0.875629,0.821485,1,1,0.771758,0.860206,0.771758,1,0.679736,0.860206,0.679736,1
1812.32,0.758816,0.250985,5,31,0,-1794.57,0.458428,-0.855497,-0.050422,0.441458,0.453747,-0.826463,-0.0334603,0.45799,0.209481,-0.938514,-0.246412,0.260161,0.383603,-0.756256,0.112126,0.600737,0.410178,-0.768964,0.125097,0.606196,0.179594,-0.877718,-0.0805684,0.411674,1,0.866863,0.874142,0,0.498546,0.119745,0,0,0.470677,1,0.769212,0.868629,0,0.638994,0.0221123,0,0,0.49497,0.772688,0.772688,0.772688,0.772688,0.772688,0.669815,0.675439,0,0.38522,0.0925257,0,0,0.363686,0.772688,0.594361,0.671179,0,0.493743,0.0170859,0,0,0.382457,1,0.866863,0.874142,0.866863,1,0.81746,0.874142,0.81746,1,1,0.769212,0.868629,0.769212,1,0.682289,0.868629,0.682289,1
1818.05,0.733041,0.250985,5,31,0,-1794.54,0.45831,-0.846115,-0.064117,0.528001,0.42538,-0.799997,-0.0705094,0.54106,0.205162,-0.999575,-0.264538,0.326419,0.409465,-0.775281,-0.00312992,0.651638,0.437443,-0.786663,0.00921987,0.64596,0.212343,-0.902776,-0.201643,0.45987,1,0.876406,0.878598,0,0.481573,0.120276,0,0,0.462167,1,0.776292,0.869038,0,0.630374,0.0241893,0,0,0.494154,0.784777,0.784777,0.784777,0.784777,0.784777,0.687784,0.689504,0,0.377927,0.0943897,0,0,0.362698,0.784777,0.609216,0.682001,0,0.494703,0.0189832,0,0,0.387801,1,0.876406,0.878598,0.876406,1,0.827931,0.878598,0.827931,1,1,0.776292,0.869038,0.776292,1,0.689875,0.869038,0.689875,1
1816.29,0.783828,0.250985,4,15,0,-1804.22,0.437852,-0.836653,-0.00608519,0.490353,0.436496,-0.776716,-0.0283412,0.5141,0.203968,-0.977879,-0.221277,0.298318,0.395512,-0.746703,0.106558,0.536764,0.45517,-0.777994,0.065368,0.553266,0.191584,-0.915117,-0.10362,0.363898,1,0.866263,0.864228,0,0.499588,0.167291,0,0,0.474472,1,0.772683,0.873011,0,0.634792,0.0552155,0,0,0.484565,0.786771,0.786771,0.786771,0.786771,0.786771,0.681551,0.67995,0,0.393062,0.131619,0,0,0.373301,0.786771,0.607925,0.68686,0,0.499436,0.0434419,0,0,0.381242,1,0.866263,0.864228,0.866263,1,0.832225,0.864228,0.832225,1,1,0.772683,0.873011,0.772683,1,0.709611,0.873011,0.709611,1
1821.51,0.811265,0.250985,4,31,0,-1798.16,0.374249,-0.763177,-0.00855212,0.537545,0.377204,-0.733368,-0.0103983,0.547041,0.130056,-0.891051,-0.220452,0.355148,0.362125,-0.75702,0.0789097,0.609484,0.416418,-0.768123,0.102812,0.646294,0.154338,-0.928725,-0.149144,0.397822,1,0.864044,0.864103,0,0.503417,0.145312,0,0,0.481882,1,0.760992,0.863534,0,0.648762,0.0224587,0,0,0.50379,0.785724,0.785724,0.785724,0.785724,0.785724,0.6789,0.678946,0,0.395546,0.114175,0,0,0.378627,0.785724,0.597929,0.6785,0,0.509747,0.0176463,0,0,0.395839,1,0.864044,0.864103,0.864044,1,0.819775,0.864103,0.819775,1,1,0.760992,0.863534,0.760992,1,0.671713,0.863534,0.671713,1
1821.27,0.683435,0.250985,4,15,0,-1801.01,0.459226,-0.853295,-0.0021441,0.487873,0.429725,-0.828929,0.00909653,0.535439,0.22357,-0.975302,-0.221633,0.2932,0.410026,-0.787734,0.0751758,0.576186,0.468064,-0.845856,0.0732619,0.571177,0.18928,-0.932203,-0.145777,0.380772,1,0.86384,0.875423,0,0.503766,0.142619,0,0,0.461838,1,0.775607,0.866153,0,0.631217,0.0561327,0,0,0.496617,0.788918,0.788918,0.788918,0.788918,0.788918,0.681499,0.690637,0,0.39743,0.112515,0,0,0.364352,0.788918,0.61189,0.683324,0,0.497978,0.0442841,0,0,0.39179,1,0.86384,0.875423,0.86384,1,0.828072,0.875423,0.828072,1,1,0.775607,0.866153,0.775607,1,0.707226,0.866153,0.707226,1
1823.55,0.857368,0.250985,4,15,0,-1805.57,0.428442,-0.839438,-0.0383255,0.46735,0.394458,-0.808623,-0.0542397,0.509877,0.19259,-0.943853,-0.241937,0.278013,0.409288,-0.756387,0.0861836,0.53511,0.468156,-0.788132,0.0642814,0.546838,0.186868,-0.897223,-0.118618,0.336029,1,0.866171,0.862731,0,0.499747,0.141907,0,0,0.485342,1,0.75679,0.864635,0,0.653658,0.029946,0,0,0.501508,0.780771,0.780771,0.780771,0.780771,0.780771,0.676281,0.673596,0,0.390188,0.110797,0,0,0.378941,0.780771,0.59088,0.675082,0,0.510357,0.023381,0,0,0.391563,1,0.866171,0.862731,0.866171,1,0.818191,0.862731,0.818191,1,1,0.75679,0.864635,0.75679,1,0.673921,0.864635,0.673921,1
1813.47,0.697305,0.250985,5,31,0,-1797.81,0.393289,-0.816306,-0.0849859,0.535417,0.412476,-0.776386,-0.086558,0.558956,0.13959,-0.965407,-0.297486,0.367044,0.395616,-0.783384,-0.00523811,0.599343,0.47208,-0.798498,-0.049617,0.615679,0.154592,-0.911178,-0.238138,0.388431,1,0.865176,0.87199,0,0.501469,0.126717,0,0,0.472838,1,0.769211,0.880101,0,0.638994,0.0392393,0,0,0.473162,0.791777,0.791777,0.791777,0.791777,0.791777,0.685026,0.690422,0,0.397051,0.100331,0,0,0.374382,0.791777,0.609044,0.696844,0,0.505941,0.0310688,0,0,0.374639,1,0.865176,0.87199,0.865176,1,0.817969,0.87199,0.817969,1,1,0.769211,0.880101,0.769211,1,0.702057,0.880101,0.702057,1
1820.91,1,0.250985,4,15,0,-1803.21,0.390051,-0.830829,-0.0938295,0.532761,0.380681,-0.772157,-0.0619893,0.53683,0.150439,-0.95896,-0.27072,0.345779,0.38908,-0.754847,-0.0134793,0.620046,0.463763,-0.771899,-0.0284478,0.630754,0.179036,-0.899055,-0.212202,0.40233,1,0.867206,0.871144,0,0.497949,0.130662,0,0,0.473323,1,0.763945,0.879153,0,0.645281,0.0346536,0,0,0.475278,0.78916,0.78916,0.78916,0.78916,0.78916,0.684365,0.687472,0,0.392961,0.103113,0,0,0.373528,0.78916,0.602875,0.693792,0,0.50923,0.0273473,0,0,0.375071,1,0.867206,0.871144,0.867206,1,0.820525,0.871144,0.820525,1,1,0.763945,0.879153,0.763945,1,0.693986,0.879153,0.693986,1
1815.16,0.683722,0.250985,5,31,0,-1802.24,0.436363,-0.864421,0.020153,0.51875,0.465912,-0.835181,0.00751336,0.564345,0.206916,-0.956748,-0.200939,0.314346,0.381785,-0.750135,0.0858704,0.634532,0.447805,-0.746206,0.0631919,0.640088,0.171097,-0.885598,-0.0971211,0.411824,1,0.86984,0.868528,0,0.493334,0.150967,0,0,0.472089,1,0.777349,0.860236,0,0.629069,0.0436394,0,0,0.508026,0.777197,0.777197,0.777197,0.777197,0.777197,0.676037,0.675017,0,0.383418,0.117331,0,0,0.366906,0.777197,0.604153,0.668573,0,0.488911,0.0339164,0,0,0.394836,1,0.86984,0.868528,0.86984,1,0.829957,0.868528,0.829957,1,1,0.777349,0.860236,0.777349,1,0.696156,0.860236,0.696156,1
